,index,x,y,z,name
0,1,210,318,16.0, ABaraapppa
1,2,190,310,16.0, ABaraapppp
2,3,229,350,16.0, ABaraappaa
3,4,219,335,16.0, ABaraappap
4,5,227,295,15.0, ABaraapapp
5,6,239,311,15.0, ABaraapapa
6,7,248,346,17.0, ABaraapaaa
7,8,240,333,15.0, ABaraapaap
8,9,190,341,23.0, ABarapppaa
9,10,175,303,23.0, ABarappaap
10,11,174,326,24.0, ABarapppap
11,12,147,320,22.0, ABarappppp
12,13,155,300,20.0, ABprpapaaa
13,14,157,313,23.0, ABarappapa
14,15,142,293,22.0, ABarappapp
15,16,197,317,21.0, ABarapaapp
16,17,208,335,23.0, ABaraaappp
17,18,212,307,22.0, ABarapaaap
18,19,215,327,20.0, ABarapaapa
19,20,165,282,18.0, MSpapapa
20,21,177,284,21.0, ABarapappp
21,22,186,301,20.0, ABarapappa
22,23,194,296,22.0, ABarapapap
23,24,179,252,7.0, ABarpaappp
24,25,177,278,7.0, ABarpaappa
25,26,178,298,7.0, ABarpaapap
26,27,212,308,11.0, MSaaappa
27,28,200,316,7.0, ABarpaapaa
28,29,238,364,7.0, ABarpaaaaa
29,30,244,348,7.0, ABarpaaaap
30,31,212,332,7.0, ABarpaaapp
31,32,227,345,7.0, ABarpaaapa
32,33,202,352,8.0, ABarpapaap
33,34,215,356,7.0, ABarpapaaa
34,35,176,321,7.0, ABarpapapp
35,36,198,335,7.0, ABarpapapa
36,37,142,306,7.0, ABarpapppp
37,38,152,323,8.0, ABarpapppa
38,39,180,341,7.0, ABarpappaa
39,40,163,333,8.0, ABarpappap
40,41,205,358,23.0, ABalaapaap
41,42,190,358,23.0, ABalaapapa
42,43,222,367,22.0, ABalaapaaa
43,44,199,376,15.0, ABalaapppp
44,45,211,374,16.0, ABalaapppa
45,46,276,312,20.0, ABalaaaalp
46,47,241,372,19.0, ABalaaaarr
47,48,268,355,19.0, ABalaaaarl
48,49,258,371,15.0, ABalaaapar
49,50,277,343,17.0, ABalaaapal
50,51,278,337,20.0, ABalaaaala
51,52,211,367,20.0, ABalaappap
52,53,213,380,20.0, ABalaappaa
53,54,226,377,18.0, ABalaaappr
54,55,239,377,15.0, ABalaaappl
55,56,262,359,11.0, ABalappaap
56,57,251,372,12.0, ABalappaaa
57,58,215,378,13.0, ABalappapp
58,59,229,382,13.0, ABalappapa
59,60,237,369,11.0, ABalapppaa
60,61,222,359,10.0, ABalapppap
61,62,187,350,8.0, ABalappppp
62,63,207,365,12.0, ABalappppa
63,64,262,293,21.0, ABalppapaa
64,65,270,293,19.0, ABalppaapp
65,66,281,300,18.0, ABalppaapa
66,67,285,330,18.0, ABalppaaaa
67,68,284,322,18.0, ABalppaaap
68,69,249,256,21.0, ABalppappp
69,70,250,274,21.0, ABalppappa
70,71,255,280,23.0, ABalppapap
71,72,257,312,15.0, MSapaaap
72,73,267,319,17.0, MSapaaaa
73,74,239,285,18.0, MSapaap
74,75,249,294,15.0, MSapapaa
75,76,234,280,14.0, MSapapap
76,77,229,291,11.0, MSapappa
77,78,215,272,10.0, MSapappp
78,79,251,275,13.0, ABalpppppa
79,80,245,263,10.0, ABalpppppp
80,81,251,292,12.0, ABalppppap
81,82,265,301,14.0, ABalppppaa
82,83,281,305,14.0, ABalpppaap
83,84,283,312,16.0, ABalpppaaa
84,85,278,294,15.0, ABalpppapa
85,86,266,283,14.0, ABalpppapp
86,87,205,280,19.0, ABalpapppp
88,89,224,283,21.0, ABalpappap
89,90,227,304,19.0, ABalpaaapp
90,91,235,270,22.0, ABalpapapa
91,92,231,252,22.0, ABalpapapp
92,93,270,330,22.0, ABalpaappa
93,94,264,310,22.0, ABalpaappp
94,95,249,325,19.0, ABalpaapap
95,96,251,344,19.0, ABalpaapaa
96,97,235,314,20.0, ABalpaaapa
97,98,246,299,22.0, ABalpapaaa
98,99,251,330,23.0, ABalpaaaaa
99,100,271,353,14.0, ABalapaaaa
100,101,269,336,12.0, ABalapaaap
101,102,275,318,13.0, ABalapaapp
102,103,274,331,14.0, ABalapaapa
103,104,264,311,11.0, ABalapappa
104,105,243,299,8.0, ABalapappp
105,106,261,349,10.0, ABalapapaa
106,107,256,333,9.0, ABalapapap
107,108,234,350,20.0, ABaraaapaa
108,109,226,336,19.0, ABaraaapap
109,110,221,350,23.0, ABaraaappa
110,111,248,361,19.0, ABaraaaapa
111,112,244,351,14.0, ABaraaaapp
112,113,238,357,23.0, ABaraaaaap
113,114,257,347,22.0, ABaraaaaaa
115,116,183,351,22.0, ABalaapapp
116,117,166,340,20.0, ABprpaaaaa
117,118,153,334,21.0, ABprpaaaap
118,119,158,350,20.0, ABprpaaapa
119,120,139,336,20.0, ABprpaaapp
120,121,145,346,17.0, ABprpaapap
121,122,137,329,16.0, ABprpaappa
122,123,121,326,18.0, ABprpaappp
123,124,124,277,21.0, ABprppaapa
124,125,138,261,22.0, ABprpapapp
125,126,141,294,21.0, ABprpapaap
126,127,168,264,22.0, ABprpappap
127,128,162,290,23.0, ABprpappaa
128,129,152,247,20.0, ABprpapppa
129,130,134,318,19.0, ABprppaaaa
130,131,124,315,20.0, ABprppaaap
131,132,118,266,22.0, ABprppaapp
132,133,119,299,21.0, ABprppapaa
133,134,106,284,22.0, ABprppapap
134,135,90,255,21.0, ABprppappp
135,136,101,269,21.0, ABprppappa
136,137,118,239,22.0, ABprppppap
137,138,126,253,21.0, ABprppppaa
138,139,132,221,21.0, ABprpppppa
139,140,105,252,22.0, ABprpppaaa
140,141,101,221,23.0, ABprpppapa
141,142,95,238,23.0, ABprpppaap
142,143,79,242,14.0, ABprappapp
143,144,87,254,10.0, ABprappapa
144,145,86,263,15.0, ABprappaap
145,146,92,277,16.0, ABprappaaa
146,147,102,247,13.0, Cpppaa
147,148,95,210,15.0, Cppppa
148,149,94,201,22.0, ABprappppp
149,150,85,215,20.0, ABprappppa
150,151,87,245,17.0, ABprapppaa
151,152,88,233,20.0, ABprapppap
152,153,100,234,8.0, ABarpppppa
153,154,94,269,10.0, ABarppppap
154,155,110,290,8.0, ABarppppaa
155,156,140,273,7.0, ABarpppapa
156,157,108,256,7.0, ABarpppapp
157,158,126,291,7.0, ABarpppaap
158,159,149,288,7.0, ABarpppaaa
159,160,199,227,7.0, ABarppaaap
160,161,196,253,7.0, ABarppaaaa
161,162,180,199,7.0, ABarppaapp
162,163,180,230,7.0, ABarppaapa
163,164,166,175,9.0, ABarppappa
164,165,182,185,9.0, ABarppapap
165,166,199,208,7.0, ABarppapaa
166,167,179,363,19.0, ABpraaaapa
167,168,196,373,20.0, ABpraaaaaa
168,169,185,375,17.0, ABpraaaaap
169,170,198,340,18.0, MSppaaap
170,171,213,357,18.0, MSppaaaa
171,172,173,366,16.0, ABpraaaapp
172,173,158,343,13.0, ABpraaappp
173,174,176,350,15.0, ABpraaappa
174,175,174,359,12.0, ABpraapapa
175,176,169,348,9.0, ABpraapapp
176,177,211,373,8.0, ABpraapaaa
177,178,186,365,14.0, ABpraaapap
178,179,186,363,11.0, ABpraapaap
179,180,122,321,13.0, ABpraapppa
180,181,107,303,16.0, ABpraapppp
181,182,147,352,13.0, ABpraappaa
182,183,140,334,11.0, ABpraappap
184,185,214,258,22.0, ABplpappaa
185,186,201,264,22.0, ABplpappap
186,187,179,248,22.0, ABplpapppa
188,189,214,238,22.0, ABplpapapa
189,190,225,233,20.0, ABplpapaap
190,191,234,244,20.0, ABplpapaaa
191,192,248,257,23.0, ABplpaaaap
192,193,260,278,19.0, ABplpaaaaa
193,194,251,266,17.0, ABplpaaapa
194,195,249,250,17.0, ABplpaaapp
195,196,243,259,14.0, ABplpaappa
196,197,241,242,14.0, ABplpaappp
197,198,261,281,17.0, ABplpaapaa
198,199,257,266,15.0, ABplpaapap
199,200,172,210,22.0, ABplppppap
200,201,183,223,22.0, ABplppppaa
201,202,156,194,22.0, ABplpppapp
202,203,163,183,22.0, ABplpppapa
