,index,x,y,z,name
0,1,212,324,21.0, ABaraap
1,2,210,368,24.0, ABaraaa
2,3,161,299,22.0, ABarapp
3,4,171,344,21.0, ABarapa
4,5,174,357,13.0, ABarpaa
5,6,170,322,16.0, ABarpap
6,7,256,338,19.0, ABalaap
7,8,254,375,17.0, ABalaaa
8,9,217,339,15.0, ABalapp
9,10,261,305,10.0, ABalppa
10,11,257,266,19.0, MSapa
11,12,242,274,14.0, ABalppp
12,13,269,298,17.0, ABalpap
13,14,272,341,14.0, ABalpaa
14,15,207,367,18.0, ABalapa
16,17,110,255,22.0, ABprpaa
17,18,117,215,23.0, ABprpap
18,19,82,198,19.0, ABprppa
19,20,113,180,21.0, ABprppp
20,21,96,260,17.0, ABprapa
21,22,100,221,17.0, ABprapp
22,23,117,279,14.0, ABarppp
23,24,146,315,11.0, ABarppa
24,25,130,324,19.0, ABpraaa
25,26,117,288,21.0, ABpraap
26,27,230,220,13.0, ABplpap
27,28,237,263,9.0, ABplpaa
28,29,207,192,10.0, ABplppp
29,30,216,237,8.0, ABplppa
30,31,190,236,22.0, MSpap
31,32,198,290,19.0, MSpaa
32,33,161,212,22.0, MSppp
33,34,161,267,21.0, MSppa
34,35,230,263,22.0, MSaap
35,36,245,316,21.0, MSaaa
36,37,227,222,21.0, MSapp
37,38,199,274,10.0, ABplapp
38,39,185,315,10.0, ABplapa
39,40,224,309,10.0, ABplaap
40,41,200,353,9.0, ABplaaa
41,42,137,164,20.0, Dp
42,43,149,159,9.0, Da
43,44,169,166,16.0, P4
44,45,113,248,10.0, Cpaa
45,46,118,229,9.0, Cpap
46,47,123,185,10.0, Cpp
47,48,154,229,9.0, Cap
48,49,155,276,10.0, Caa
49,50,147,218,16.0, Epr
50,51,177,199,11.0, Epl
51,52,187,257,15.0, Ear
52,53,207,224,17.0, Eal
