,index,x,y,z,name
0,1,214,322,21.0, ABaraap
1,2,162,296,22.0, ABarapp
2,3,177,345,22.0, ABarapa
3,4,174,360,14.0, ABarpaa
4,5,178,324,16.0, ABarpap
5,6,258,342,18.0, ABalaap
6,7,258,373,17.0, ABalaaa
7,8,219,340,16.0, ABalapp
8,9,262,305,9.0, ABalppa
9,10,255,263,19.0, MSapa
10,11,238,270,13.0, ABalppp
11,12,266,298,16.0, ABalpap
12,13,276,335,14.0, ABalpaa
13,14,222,374,14.0, ABalapa
14,15,220,366,20.0, ABaraaa
16,17,112,252,22.0, ABprpaa
17,18,114,213,22.0, ABprpap
18,19,82,201,18.0, ABprppa
19,20,112,178,20.0, ABprppp
20,21,105,256,15.0, ABprapa
21,22,106,219,17.0, ABprapp
22,23,121,281,13.0, ABarppp
23,24,147,318,12.0, ABarppa
24,25,136,326,18.0, ABpraaa
25,26,117,293,20.0, ABpraap
26,27,226,221,12.0, ABplpap
27,28,239,263,8.0, ABplpaa
28,29,205,189,10.0, ABplppp
29,30,209,237,8.0, ABplppa
30,31,191,234,22.0, MSpap
31,32,198,292,20.0, MSpaa
32,33,161,205,23.0, MSppp
33,34,154,265,21.0, MSppa
34,35,230,269,20.0, MSaap
35,36,251,318,21.0, MSaaa
36,37,226,217,20.0, MSapp
37,38,196,270,10.0, ABplapp
38,39,183,313,10.0, ABplapa
39,40,223,311,10.0, ABplaap
40,41,202,349,9.0, ABplaaa
41,42,143,167,21.0, Dp
42,43,156,161,11.0, Da
43,44,171,169,17.0, P4
44,45,105,253,10.0, Cpaa
45,46,113,222,8.0, Cpap
46,47,123,185,11.0, Cpp
47,48,147,226,9.0, Cap
48,49,158,271,10.0, Caa
49,50,150,220,15.0, Epr
50,51,178,206,11.0, Epl
51,52,188,261,16.0, Ear
52,53,209,231,17.0, Eal
