,index,x,y,z,name
0,1,200,302,21.0, ABaraappp
1,2,219,327,20.0, ABaraappa
2,3,237,328,20.0, ABaraapap
3,4,243,349,20.0, ABaraapaa
4,5,151,320,22.0, ABarapppa
5,6,145,304,20.0, ABarapppp
6,7,175,339,21.0, ABarappaa
7,8,168,314,22.0, ABarappap
8,9,206,324,22.0, ABarapaap
9,10,212,349,23.0, ABarapaaa
10,11,170,293,23.0, ABarapapp
11,12,186,322,23.0, ABarapapa
12,13,182,283,9.0, ABarpaapp
13,14,211,308,9.0, ABarpaapa
14,15,232,336,8.0, ABarpaaaa
15,16,209,324,8.0, ABarpaaap
16,17,193,340,8.0, ABarpapaa
17,18,172,328,8.0, ABarpapap
18,19,156,298,9.0, ABarpappp
19,20,179,312,8.0, ABarpappa
20,21,192,367,18.0, ABalaapap
21,22,218,377,18.0, ABalaapaa
22,23,191,359,13.0, ABalaappp
23,24,262,356,14.0, ABalaaaal
24,25,257,378,18.0, ABalaaaar
25,26,250,375,13.0, ABalaaapa
26,27,202,376,13.0, ABalaappa
27,28,223,379,14.0, ABalaaapp
28,29,231,375,10.0, ABalappaa
29,30,213,360,9.0, ABalappap
30,31,208,343,10.0, ABalapppa
31,32,189,321,12.0, ABalapppp
32,33,277,296,18.0, ABalppaap
33,34,276,318,16.0, ABalppaaa
34,35,241,273,23.0, ABalppapp
35,36,260,294,21.0, ABalppapa
36,37,240,284,17.0, MSapaa
37,38,225,258,16.0, MSapap
38,39,237,258,12.0, ABalppppp
39,40,252,278,12.0, ABalppppa
40,41,259,308,15.0, ABalpppaa
41,42,263,285,15.0, ABalpppap
42,43,229,304,23.0, ABalpappp
43,44,249,314,21.0, ABalpappa
44,45,268,319,22.0, ABalpapap
45,46,257,319,17.0, ABalpaapp
46,47,268,349,17.0, ABalpaapa
47,48,259,344,23.0, ABalpaaap
48,49,273,338,21.0, ABalpapaa
49,50,254,367,22.0, ABalpaaaa
50,51,240,356,10.0, ABalapaaa
51,52,253,346,11.0, ABalapaap
52,53,239,307,12.0, ABalapapp
53,54,248,330,12.0, ABalapapa
54,55,215,369,21.0, ABaraaapa
55,56,190,353,22.0, ABaraaapp
56,57,228,356,22.0, ABaraaaap
57,58,238,377,20.0, ABaraaaaa
59,60,152,336,20.0, ABprpaaaa
60,61,125,319,21.0, ABprpaaap
61,62,135,331,18.0, ABprpaapa
62,63,120,311,17.0, ABprpaapp
63,64,116,291,20.0, ABprpapap
64,65,138,291,22.0, ABprpapaa
65,66,124,280,23.0, ABprpappa
66,67,121,262,21.0, ABprpappp
67,68,101,276,19.0, ABprppaaa
68,69,92,262,23.0, ABprppaap
69,70,101,254,18.0, ABprppapa
70,71,97,227,18.0, ABprppapp
71,72,109,243,23.0, ABprppppa
72,73,98,214,23.0, ABprppppp
73,74,80,246,20.0, ABprpppaa
74,75,78,217,21.0, ABprpppap
75,76,83,233,15.0, ABprappap
76,77,87,260,14.0, ABprappaa
77,78,100,185,18.0, Cpppa
78,79,93,202,19.0, ABprapppp
79,80,77,212,16.0, ABprapppa
80,81,104,226,10.0, ABarppppp
81,82,117,259,11.0, ABarppppa
82,83,130,271,9.0, ABarpppap
83,84,148,282,8.0, ABarpppaa
84,85,202,266,8.0, ABarppaaa
85,86,179,253,8.0, ABarppaap
86,87,149,220,10.0, ABarppapp
87,88,164,243,9.0, ABarppapa
88,89,157,353,17.0, ABpraaaap
89,90,176,365,17.0, ABpraaaaa
90,91,171,351,13.0, ABpraaapa
91,92,149,336,14.0, ABpraaapp
92,93,130,317,10.0, ABpraapap
93,94,153,327,10.0, ABpraapaa
94,95,114,301,13.0, ABpraappp
95,96,134,317,13.0, ABpraappa
96,97,215,235,22.0, ABplpappa
97,98,205,216,23.0, ABplpappp
98,99,230,244,21.0, ABplpapap
99,100,247,253,22.0, ABplpapaa
100,101,266,278,19.0, ABplpaaaa
101,102,250,259,19.0, ABplpaaap
102,103,238,237,15.0, ABplpaapp
103,104,256,259,15.0, ABplpaapa
104,105,193,200,22.0, ABplppppa
105,106,175,190,23.0, ABplppppp
106,107,192,172,19.0, ABplpppap
107,108,209,186,19.0, ABplpppaa
108,109,177,166,17.0, ABplapppp
109,110,199,173,14.0, ABplapppa
110,111,216,208,19.0, ABplppaap
111,112,234,226,18.0, ABplppaaa
112,113,222,213,15.0, ABplppapa
113,114,200,196,16.0, ABplppapp
114,115,143,236,22.0, MSpappp
115,116,151,265,22.0, MSpappa
116,117,168,260,21.0, MSpapap
117,118,191,284,21.0, MSpapaa
118,119,213,359,16.0, MSpaaaa
119,120,191,336,15.0, MSpaaap
120,121,201,319,17.0, MSpaapa
121,122,192,296,17.0, MSpaapp
122,123,127,274,17.0, MSpppp
123,124,153,280,18.0, MSpppa
124,125,176,321,17.0, MSppaa
125,126,150,303,15.0, MSppap
126,127,202,250,18.0, MSappa
127,128,181,236,21.0, MSaappp
128,129,193,255,22.0, MSaappa
129,130,224,286,21.0, MSaapaa
130,131,206,264,22.0, MSaapap
131,132,231,308,17.0, MSaaapa
132,133,210,284,16.0, MSaaapp
133,134,226,328,14.0, MSaaaap
134,135,236,359,15.0, MSaaaaa
135,136,200,228,16.0, MSappp
136,137,203,187,10.0, ABplappap
137,138,218,204,11.0, ABplappaa
138,139,185,180,10.0, ABplapapp
139,140,195,216,8.0, ABplapapa
140,141,205,236,8.0, ABplapaap
141,142,217,279,8.0, ABplaaapp
142,143,224,250,8.0, ABplapaaa
143,144,269,298,11.0, ABplaapaa
144,145,249,275,8.0, ABplaapap
145,146,226,226,10.0, ABplaappp
146,147,247,252,9.0, ABplaappa
147,148,256,309,8.0, ABplaaaap
148,149,269,321,11.0, ABplaaaaa
149,150,236,301,8.0, ABplaaapa
150,151,129,205,17.0, Dpp
151,152,126,241,19.0, Dpa
152,153,154,199,18.0, Dap
153,154,185,217,19.0, Daa
154,155,174,245,18.0, Z3
155,156,154,225,19.0, Z2
156,157,128,241,8.0, Cpaaa
157,158,108,204,9.0, Cpaap
158,159,84,222,11.0, ABprapapp
159,160,98,269,12.0, ABprapapa
160,161,112,280,9.0, ABprapaap
161,162,129,297,9.0, ABprapaaa
162,163,114,159,15.0, Cpapp
163,164,106,178,11.0, Cpapa
164,165,118,160,21.0, Cpppp
165,166,122,180,21.0, Cppap
166,167,118,211,20.0, Cppaa
167,168,132,157,19.0, Cappp
168,169,157,175,15.0, Cappa
169,170,163,173,22.0, Capaa
170,171,150,171,21.0, Capap
171,172,147,199,8.0, Caaaa
172,173,150,173,9.0, Caaap
173,174,139,159,14.0, Caapp
174,175,152,156,8.0, Caapa
175,176,123,210,13.0, Eprp
176,177,146,250,13.0, Epra
177,178,162,200,13.0, Eplp
178,179,172,231,13.0, Epla
179,180,188,297,15.0, Eara
180,181,150,273,14.0, Earp
181,182,210,281,13.0, Eala
182,183,185,252,13.0, Ealp
