,index,x,y,z,name
0,1,194,313,16.0, ABaraapppap
1,2,199,304,17.0, ABarapaappp
2,3,226,355,15.0, ABaraappaa
3,4,209,327,15.0, ABaraappapp
4,5,226,342,16.0, ABaraappapa
5,6,220,292,14.0, ABaraapapp
6,7,238,305,14.0, ABaraapapaa
7,8,221,308,14.0, ABaraapapap
8,9,248,337,17.0, ABaraapaaap
9,10,232,320,14.0, ABaraapaapp
10,11,244,339,14.0, ABaraapaapa
11,12,193,339,23.0, ABarapppaa
12,13,184,303,23.0, ABarappaap
13,14,188,336,21.0, ABarapppap
14,15,158,317,22.0, ABarappppp
15,16,161,294,21.0, ABprpapaaa
16,17,167,300,23.0, ABarappapa
17,18,144,302,22.0, ABarappapp
18,19,210,315,20.0, ABarapaappa
19,20,214,343,23.0, ABaraaappp
20,21,220,319,23.0, ABarapaaap
21,22,205,324,18.0, ABaraapppaa
22,23,165,276,18.0, MSpapapa
23,24,174,276,20.0, ABarapapppp
24,25,185,290,21.0, ABarapapppa
25,26,191,306,20.0, ABarapappa
26,27,202,295,22.0, ABarapapap
27,28,186,260,8.0, ABarpaappp
28,29,179,283,7.0, ABarpaappa
29,30,184,298,8.0, ABarpaapap
30,31,195,299,11.0, MSaaappa
31,32,193,324,7.0, ABarpaapaa
32,33,242,365,9.0, ABarpaaaaa
33,34,240,347,7.0, ABarpaaaap
34,35,215,319,7.0, ABarpaaapp
35,36,221,347,7.0, ABarpaaapa
36,37,206,361,10.0, ABarpapaap
37,38,212,361,7.0, ABarpapaaa
38,39,172,321,7.0, ABarpapapp
39,40,200,340,8.0, ABarpapapa
40,41,147,320,8.0, ABarpapppp
41,42,156,334,9.0, ABarpapppa
42,43,184,348,8.0, ABarpappaa
43,44,164,348,9.0, ABarpappap
45,46,184,350,22.0, ABalaapapa
46,47,218,364,23.0, ABalaapaaa
47,48,200,377,18.0, ABalaapppp
48,49,206,367,19.0, ABalaapppa
49,50,280,308,19.0, ABalpppaaa
50,51,237,370,20.0, ABalaaaarr
51,52,268,354,19.0, ABalaaaarl
52,53,257,369,15.0, ABalaaapar
53,54,275,342,17.0, ABalaaapal
54,55,276,338,20.0, ABalaaaala
55,56,201,355,23.0, ABalaapaap
56,57,206,374,23.0, ABalaappaa
57,58,221,377,20.0, ABalaaappr
58,59,230,380,17.0, ABalaaappl
59,60,260,355,10.0, ABalappaap
60,61,255,366,11.0, ABalappaaa
61,62,203,379,15.0, ABalappapp
62,63,217,377,16.0, ABalappapa
63,64,235,379,14.0, ABalapppaa
64,65,222,358,8.0, ABalapppapp
65,66,192,362,9.0, ABalappppp
66,67,217,373,14.0, ABalappppaa
67,68,201,376,12.0, ABalappppap
68,69,263,301,23.0, ABalppapaa
69,70,277,296,21.0, ABalppaapa
70,71,273,285,20.0, ABalppaapp
71,72,286,330,18.0, ABalppaaaa
72,73,283,324,20.0, ABalppaaap
73,74,249,245,19.0, ABalppappp
74,75,258,285,17.0, ABplpaapaa
75,76,255,286,21.0, ABalppappa
76,77,252,318,14.0, MSapaaap
77,78,265,324,18.0, MSapaaaa
78,79,226,261,18.0, MSapaapp
79,80,238,278,19.0, MSapaapa
80,81,240,292,17.0, MSapapaa
81,82,239,277,16.0, MSapapap
82,83,239,303,12.0, MSapappa
83,84,226,293,10.0, MSapappp
84,85,243,284,13.0, ABalppppppa
85,86,243,264,10.0, ABalppppppp
86,87,260,304,13.0, ABalppppap
87,88,267,304,17.0, ABalppppaa
88,89,285,311,15.0, ABalpppaap
89,90,276,291,17.0, ABalpppapa
90,91,277,296,13.0, ABalpppapp
91,92,200,272,19.0, ABalpappppp
93,94,232,290,21.0, ABalpappapa
94,95,217,282,21.0, ABalpappapp
95,96,209,281,18.0, MSaapaaa
96,97,226,306,19.0, ABalpaaapp
97,98,236,275,22.0, ABalpapapa
98,99,235,236,22.0, ABalpapapp
99,100,260,329,23.0, ABalpaappa
100,101,276,313,22.0, ABalaaaalp
101,102,241,313,19.0, ABalpaaapa
102,103,246,331,19.0, ABalpaapapa
103,104,238,316,22.0, ABalpaaaap
104,105,245,301,23.0, ABalpapaaa
105,106,246,327,22.0, ABalpaaaaa
106,107,270,346,13.0, ABalapaaaa
107,108,275,324,11.0, ABalapaaap
108,109,271,317,14.0, ABalapaapp
109,110,276,327,16.0, ABalapaapa
110,111,267,332,12.0, ABalapappaa
111,112,254,315,10.0, ABalapappap
112,113,249,308,8.0, ABalapappp
113,114,254,339,10.0, ABalapapaa
114,115,240,353,19.0, ABaraaapaa
115,116,232,339,19.0, ABaraaapapa
116,117,222,325,17.0, ABaraaapapp
117,118,231,354,23.0, ABaraaappa
118,119,251,363,19.0, ABaraaaapa
119,120,251,350,13.0, ABaraaaapp
120,121,234,344,22.0, ABaraaaaap
121,122,255,341,21.0, ABaraaaaaa
123,124,173,344,22.0, ABalaapapp
124,125,165,331,21.0, ABprpaaaaa
125,126,140,323,22.0, ABprpaaaap
126,127,156,344,21.0, ABprpaaapa
127,128,142,338,21.0, ABprpaaapp
128,129,147,349,18.0, ABprpaapap
129,130,152,331,15.0, ABprpaappa
130,131,143,330,19.0, ABprpaappp
131,132,130,285,22.0, ABprppaapa
132,133,140,267,23.0, ABprpapapp
133,134,138,304,23.0, ABprpapaap
134,135,165,270,22.0, ABprpappapp
135,136,173,264,23.0, ABprpappapa
136,137,183,283,23.0, ABprpappaa
137,138,142,243,20.0, ABprpapppap
138,139,165,232,20.0, ABprpapppaa
139,140,133,318,19.0, ABprppaaaa
140,141,132,307,20.0, ABprppaaap
141,142,124,258,23.0, ABprppaapp
142,143,118,296,22.0, ABprppapaa
143,144,99,272,22.0, ABprppapap
144,145,90,247,22.0, ABprppappp
145,146,113,268,23.0, ABprppappa
147,148,134,243,22.0, ABprppppaa
148,149,130,218,20.0, ABprpppppa
149,150,102,241,23.0, ABprpppaaa
150,151,102,223,23.0, ABprpppapaa
152,153,81,246,14.0, ABprappapp
153,154,95,251,8.0, ABprappapa
154,155,82,259,15.0, ABprappaap
155,156,90,273,15.0, ABprappaaa
156,157,98,247,12.0, Cpppaa
157,158,99,213,12.0, Cppppa
158,159,91,194,22.0, ABprappppp
159,160,83,204,21.0, ABprappppa
160,161,86,225,18.0, ABprapppaa
161,162,97,212,20.0, ABprapppap
162,163,91,232,9.0, ABarpppppa
163,164,95,271,10.0, ABarppppap
164,165,110,292,9.0, ABarppppaa
165,166,147,280,7.0, ABarpppapa
166,167,111,270,8.0, ABarpppapp
167,168,121,302,8.0, ABarpppaap
