,index,x,y,z,name
0,1,209,347,22.0, ABaraa
1,2,172,310,20.0, ABarap
2,3,156,339,14.0, ABarpa
3,4,260,362,19.0, ABalaa
5,6,242,292,11.0, ABalpp
6,7,269,328,14.0, ABalpa
7,8,223,367,14.0, ABalap
9,10,136,227,20.0, ABprpa
10,11,106,187,19.0, ABprpp
11,12,96,240,18.0, ABprap
12,13,119,278,11.0, ABarpp
13,14,129,290,19.0, ABpraa
14,15,229,251,10.0, ABplpa
15,16,208,221,9.0, ABplpp
16,17,211,278,21.0, MSpa
17,18,169,254,22.0, MSpp
18,19,252,313,21.0, MSaa
19,20,248,264,18.0, MSap
20,21,183,293,11.0, ABplap
21,22,213,325,12.0, ABplaap
22,23,205,344,11.0, ABplaaa
23,24,135,158,15.0, D
24,25,174,160,14.0, P4
25,26,104,240,9.0, Cpa
26,27,113,183,11.0, Cpp
27,28,146,221,10.0, Cap
28,29,158,266,11.0, Caa
29,30,158,196,14.0, Ep
30,31,194,233,17.0, Ea
