,index,x,y,z,name
0,1,204,342,21.0, ABaraa
1,2,170,307,21.0, ABarap
2,3,115,280,12.0, ABarpp
3,4,155,336,14.0, ABarpa
4,5,251,367,20.0, ABalaa
5,6,216,365,12.0, ABalap
6,7,245,294,9.0, ABalpp
7,8,275,336,15.0, ABalpa
10,11,135,225,22.0, ABprpa
11,12,104,178,20.0, ABprpp
12,13,90,242,21.0, ABprap
13,14,128,288,21.0, ABpraa
14,15,232,243,10.0, ABplpa
15,16,207,210,9.0, ABplpp
16,17,208,271,21.0, MSpa
17,18,177,243,21.0, MSpp
18,19,253,310,21.0, MSaa
19,20,249,268,17.0, MSap
20,21,181,293,10.0, ABplap
21,22,206,328,10.0, ABplaa
22,23,121,163,12.0, D
23,24,164,156,12.0, P4
24,25,106,219,13.0, Cp
25,26,155,253,11.0, Ca
26,27,160,190,13.0, Ep
27,28,190,214,17.0, Ea
