,index,x,y,z,name
0,1,208,321,18.0, ABaraapppa
1,2,196,301,16.0, ABaraapppp
2,3,226,351,20.0, ABaraappaa
3,4,222,328,18.0, ABaraappap
4,5,227,310,19.0, ABaraapapp
5,6,248,323,17.0, ABaraapapa
6,7,260,357,19.0, ABaraapaaa
7,8,240,339,17.0, ABaraapaap
8,9,180,336,22.0, ABarapppaa
9,10,167,322,22.0, ABarapppap
10,11,168,307,23.0, ABarappaa
11,12,160,326,21.0, ABarappppa
12,13,143,311,19.0, ABarappppp
13,14,143,302,23.0, ABarappap
14,15,204,326,22.0, ABarapaap
15,16,224,331,23.0, ABarapaaa
16,17,173,279,22.0, ABarapappp
17,18,182,306,19.0, ABarapappa
18,19,188,295,22.0, ABarapapap
19,20,188,320,23.0, ABarapapaa
20,21,171,254,8.0, ABarpaappp
21,22,180,285,8.0, ABarpaappa
22,23,194,295,8.0, ABarpaapap
23,24,209,319,10.0, ABarpaapaa
24,25,235,340,8.0, ABarpaaaa
25,26,219,329,8.0, ABarpaaap
26,27,197,347,8.0, ABarpapaa
27,28,192,325,8.0, ABarpapap
28,29,159,301,9.0, ABarpappp
29,30,170,323,8.0, ABarpappa
30,31,192,369,20.0, ABalaapap
31,32,214,374,20.0, ABalaapaa
32,33,208,366,13.0, ABalaappp
33,34,278,341,17.0, ABalaaaal
34,35,264,374,19.0, ABalaaaar
35,36,264,366,14.0, ABalaaapa
36,37,218,377,17.0, ABalaappa
37,38,241,374,14.0, ABalaaapp
38,39,253,368,10.0, ABalappaa
39,40,229,376,11.0, ABalappap
40,41,235,359,9.0, ABalapppaa
41,42,214,350,9.0, ABalapppap
42,43,183,319,11.0, ABalappppp
43,44,197,345,12.0, ABalappppa
44,45,273,301,19.0, ABalppapaa
45,46,276,293,16.0, ABalppaap
46,47,282,311,15.0, ABalppaaa
47,48,243,262,22.0, ABalppappp
48,49,254,281,23.0, ABalppappa
49,50,264,288,23.0, ABalppapap
50,51,261,314,15.0, MSapaaa
51,52,240,288,18.0, MSapaap
52,53,238,277,16.0, MSapapa
53,54,223,248,14.0, MSapapp
54,55,251,264,12.0, ABalpppppa
55,56,232,251,12.0, ABalpppppp
56,57,245,278,10.0, ABalppppap
57,58,256,293,15.0, ABalppppaa
58,59,272,305,12.0, ABalpppaa
59,60,274,291,12.0, ABalpppapa
60,61,259,276,12.0, ABalpppapp
61,62,203,293,22.0, ABalpapppp
62,63,215,310,23.0, ABalpapppa
63,64,224,295,22.0, ABalpappap
64,65,231,312,22.0, ABalpappaa
65,66,253,301,20.0, ABalpapapa
66,67,234,280,22.0, ABalpapapp
67,68,274,325,19.0, ABalpaappa
68,69,266,310,18.0, ABalpaappp
69,70,264,335,21.0, ABalpaapap
70,71,272,358,22.0, ABalpaapaa
71,72,243,325,21.0, ABalpaaap
72,73,269,314,23.0, ABalpapaaa
73,74,245,311,24.0, ABalpapaap
74,75,256,347,24.0, ABalpaaaa
75,76,266,349,10.0, ABalapaaa
76,77,271,330,12.0, ABalapaap
77,78,248,303,11.0, ABalapappa
78,79,227,285,12.0, ABalapappp
79,80,258,334,9.0, ABalapapa
80,81,231,374,23.0, ABaraaapaa
81,82,226,348,24.0, ABaraaapap
82,83,208,357,22.0, ABaraaappa
83,84,241,359,20.0, ABaraaaap
84,85,246,375,21.0, ABaraaaaa
86,87,156,341,20.0, ABprpaaaa
87,88,134,331,19.0, ABprpaaap
88,89,144,338,16.0, ABprpaapa
89,90,120,319,16.0, ABprpaapp
90,91,131,280,21.0, ABprpapap
91,92,137,296,19.0, ABprpapaa
92,93,148,268,22.0, ABprpappap
93,94,157,292,22.0, ABprpappaa
94,95,132,256,22.0, ABprpappp
95,96,116,305,19.0, ABprppaaa
96,97,104,287,21.0, ABprppaap
97,98,103,289,17.0, ABprppapa
98,99,98,262,18.0, ABprppapp
99,100,107,252,23.0, ABprppppap
100,101,113,273,21.0, ABprppppaa
101,102,121,241,21.0, ABprpppppa
102,103,92,260,21.0, ABprpppaa
103,104,93,235,22.0, ABprpppap
104,105,89,249,13.0, ABprappap
105,106,91,271,13.0, ABprappaa
106,107,98,216,18.0, Cpppa
107,108,80,225,21.0, ABprapppp
108,109,88,240,18.0, ABprapppa
109,110,106,220,9.0, ABarppppp
110,111,118,247,8.0, ABarppppa
111,112,136,257,8.0, ABarpppap
112,113,146,278,8.0, ABarpppaa
113,114,187,240,8.0, ABarppaaa
114,115,171,215,8.0, ABarppaap
115,116,156,167,11.0, ABarppapp
116,117,178,195,8.0, ABarppapa
117,118,168,357,18.0, ABpraaaap
118,119,188,376,16.0, ABpraaaaa
119,120,193,360,17.0, ABpraaapaa
120,121,154,343,14.0, ABpraaappp
121,122,181,339,16.0, ABpraaappa
122,123,160,342,9.0, ABpraapapa
123,124,149,319,9.0, ABpraapapp
126,127,173,342,9.0, ABpraapaap
127,128,123,311,12.0, ABpraapppa
128,129,107,289,13.0, ABpraapppp
129,130,147,340,12.0, ABpraappaa
130,131,131,321,11.0, ABpraappap
131,132,221,264,22.0, ABplpappaa
132,133,196,245,21.0, ABplpappap
133,134,198,237,22.0, ABplpapppa
134,135,216,236,22.0, ABplpapap
135,136,235,246,22.0, ABplpapaa
136,137,256,271,19.0, ABplpaaaap
137,138,265,284,18.0, ABplpaaaaa
138,139,249,255,19.0, ABplpaaap
139,140,244,249,15.0, ABplpaappa
140,141,234,228,16.0, ABplpaappp
141,142,254,263,14.0, ABplpaapa
142,143,201,214,22.0, ABplppppa
143,144,177,222,24.0, ABplpapppp
144,145,167,207,23.0, ABplppppp
145,146,183,186,23.0, ABplpppap
146,147,205,193,21.0, ABplpppaa
147,148,171,168,23.0, ABplapppp
148,149,186,183,19.0, ABplapppa
149,150,220,218,20.0, ABplppaap
150,151,238,230,19.0, ABplppaaa
151,152,223,209,17.0, ABplppapa
152,153,207,200,18.0, ABplppapp
153,154,148,249,20.0, MSpappp
154,155,163,256,22.0, MSpappa
155,156,177,265,21.0, MSpapap
156,157,186,285,18.0, MSpapaa
157,158,228,358,16.0, MSpaaaa
158,159,207,339,15.0, MSpaaap
159,160,203,321,15.0, MSpaapa
160,161,198,306,12.0, MSpaapp
161,162,139,296,15.0, MSppppa
162,163,136,278,13.0, MSppppp
163,164,146,278,18.0, MSpppap
164,165,160,307,18.0, MSpppaa
165,166,201,345,22.0, ABaraaappp
166,167,180,324,18.0, MSppaap
167,168,172,324,15.0, MSppapa
168,169,151,312,14.0, MSppapp
169,170,208,242,18.0, MSappap
170,171,225,260,18.0, MSappaa
171,172,181,235,20.0, MSaappp
172,173,186,254,23.0, MSaappa
173,174,209,287,18.0, MSaapaa
174,175,201,264,20.0, MSaapap
175,176,232,307,15.0, MSaaapa
176,177,212,297,14.0, MSaaapp
177,178,236,331,12.0, MSaaaap
178,179,252,354,14.0, MSaaaaa
179,180,198,218,13.0, MSapppp
180,181,211,235,14.0, MSapppa
181,182,197,185,12.0, ABplappapa
182,183,184,167,15.0, ABplappapp
183,184,202,179,17.0, ABplappaap
184,185,216,195,13.0, ABplappaaa
185,186,156,155,19.0, ABplapappp
186,187,172,159,12.0, ABplapapap
187,188,184,177,9.0, ABplapapaa
188,189,199,207,9.0, ABplapaap
189,190,206,261,9.0, ABplaaapp
190,191,207,228,8.0, ABplapaaap
191,192,220,244,9.0, ABplapaaaa
192,193,262,312,9.0, ABplaapaaa
193,194,248,287,8.0, ABplaapaap
194,195,257,271,9.0, ABplaapapa
195,196,230,257,9.0, ABplaapapp
196,197,222,206,10.0, ABplaapppp
197,198,231,225,12.0, ABplaapppa
198,199,238,232,9.0, ABplaappap
199,200,251,254,9.0, ABplaappaa
200,201,222,303,9.0, ABplaaaap
201,202,237,311,8.0, ABplaaaaap
202,203,246,327,8.0, ABplaaaaaa
203,204,223,280,8.0, ABplaaapa
204,205,111,228,14.0, Dppp
205,206,119,255,14.0, Dppa
206,207,129,255,19.0, Dpap
207,208,126,273,15.0, Dpaa
208,209,161,192,17.0, Dapp
209,210,188,203,15.0, Dapa
210,211,179,211,18.0, Daap
211,212,200,220,16.0, Daaa
212,213,171,240,17.0, Z3
213,214,149,225,18.0, Z2
214,215,132,213,8.0, Cpaaap
215,216,159,241,8.0, Cpaaaa
216,217,93,182,13.0, Cpaapp
217,218,105,191,8.0, Cpaapa
218,219,81,204,20.0, ABprapappp
219,220,79,216,14.0, ABprapappa
220,221,84,220,12.0, ABprapapap
221,222,98,242,8.0, ABprapapaa
222,223,114,277,9.0, ABprapaap
223,224,134,297,9.0, ABprapaaa
224,225,101,184,24.0, Cpapp
225,226,91,178,19.0, Cpapa
226,227,114,198,22.0, Cpppp
227,228,123,207,19.0, Cppap
228,229,129,231,18.0, Cppaa
229,230,127,179,21.0, Cappp
230,231,152,172,19.0, Cappa
231,232,158,210,20.0, Capaa
232,233,142,195,20.0, Capap
233,234,132,177,10.0, Caaaap
234,235,153,191,9.0, Caaaaa
235,236,122,165,15.0, Caaap
236,237,126,165,24.0, Caapp
237,238,133,155,19.0, Caapa
238,239,127,211,12.0, Eprp
239,240,146,242,12.0, Epra
240,241,139,200,15.0, Eplp
241,242,163,221,13.0, Epla
242,243,180,299,13.0, Eara
243,244,156,268,14.0, Earp
244,245,207,280,13.0, Eala
245,246,190,250,16.0, Ealp
257,258,170,157,15.0, ABplapappa
271,272,200,349,19.0, MSppaaa
273,274,112,220,23.0, ABprpppppp
274,275,186,362,11.0, ABpraapaaa
275,276,182,359,14.0, ABpraaapap
