,index,x,y,z,name
0,1,202,307,16.0, ABaraapppap
1,2,193,300,17.0, ABaraapppp
2,3,224,353,16.0, ABaraappaa
3,4,219,333,16.0, ABaraappap
4,5,221,291,14.0, ABaraapapp
5,6,245,309,15.0, ABaraapapaa
6,7,225,306,16.0, ABaraapapap
8,9,237,320,15.0, ABaraapaapp
9,10,245,339,14.0, ABaraapaapa
10,11,194,338,23.0, ABarapppaa
11,12,183,305,23.0, ABarappaap
12,13,183,336,22.0, ABarapppap
13,14,156,318,21.0, ABarappppp
14,15,159,295,21.0, ABprpapaaa
15,16,163,302,23.0, ABarappapa
16,17,145,294,21.0, ABarappapp
17,18,203,307,19.0, ABarapaapp
18,19,210,342,23.0, ABaraaappp
19,20,218,315,23.0, ABarapaaap
20,21,206,324,18.0, ABaraapppaa
21,22,165,274,19.0, MSpapapa
22,23,173,273,21.0, ABarapapppp
23,24,187,290,22.0, ABarapapppa
24,25,189,305,21.0, ABarapappa
25,26,203,296,22.0, ABarapapap
26,27,184,258,8.0, ABarpaappp
27,28,180,278,8.0, ABarpaappa
28,29,181,297,8.0, ABarpaapap
29,30,198,300,12.0, MSaaappa
30,31,195,316,7.0, ABarpaapaa
31,32,241,367,9.0, ABarpaaaaa
32,33,240,346,8.0, ABarpaaaap
33,34,209,323,8.0, ABarpaaapp
34,35,222,341,7.0, ABarpaaapa
35,36,204,348,9.0, ABarpapaap
36,37,214,355,7.0, ABarpapaaa
37,38,173,319,8.0, ABarpapapp
38,39,197,335,8.0, ABarpapapa
39,40,145,316,8.0, ABarpapppp
40,41,156,330,9.0, ABarpapppa
41,42,183,346,7.0, ABarpappaa
42,43,164,343,9.0, ABarpappap
43,44,200,357,23.0, ABalaapaap
44,45,183,354,24.0, ABalaapapa
45,46,217,366,23.0, ABalaapaaa
46,47,198,378,17.0, ABalaapppp
47,48,207,367,18.0, ABalaapppa
48,49,281,309,18.0, ABalpppaaa
49,50,233,371,20.0, ABalaaaarr
50,51,264,357,18.0, ABalaaaarl
51,52,250,373,16.0, ABalaaapar
52,53,277,344,17.0, ABalaaapal
53,54,277,342,21.0, ABalaaaala
54,55,204,361,22.0, ABalaappap
