,index,x,y,z,name
0,1,202,305,20.0, ABaraappp
1,2,220,333,20.0, ABaraappa
2,3,240,326,19.0, ABaraapap
3,4,245,346,18.0, ABaraapaa
4,5,159,324,21.0, ABarapppa
5,6,142,314,21.0, ABarapppp
6,7,175,336,23.0, ABarappaa
7,8,160,305,23.0, ABarappap
8,9,202,327,22.0, ABarapaap
9,10,210,346,23.0, ABarapaaa
10,11,177,294,23.0, ABarapapp
11,12,187,317,23.0, ABarapapa
12,13,181,280,8.0, ABarpaapp
13,14,208,306,9.0, ABarpaapa
14,15,233,334,8.0, ABarpaaaa
15,16,212,326,8.0, ABarpaaap
16,17,194,338,8.0, ABarpapaa
17,18,174,324,8.0, ABarpapap
18,19,159,299,9.0, ABarpappp
19,20,182,309,8.0, ABarpappa
20,21,197,364,17.0, ABalaapap
21,22,217,376,19.0, ABalaapaa
22,23,195,369,13.0, ABalaappp
23,24,269,357,15.0, ABalaaaal
24,25,258,378,18.0, ABalaaaar
25,26,255,374,12.0, ABalaaapa
26,27,211,379,14.0, ABalaappa
27,28,229,380,13.0, ABalaaapp
28,29,236,372,9.0, ABalappaa
29,30,221,360,10.0, ABalappap
30,31,209,349,9.0, ABalapppa
31,32,194,321,11.0, ABalapppp
32,33,278,297,18.0, ABalppaap
33,34,276,316,16.0, ABalppaaa
34,35,240,273,22.0, ABalppapp
35,36,259,291,22.0, ABalppapa
36,37,256,302,17.0, MSapaaa
37,38,236,283,17.0, MSapaap
38,39,232,267,17.0, MSapapa
39,40,213,245,15.0, MSapapp
40,41,237,256,13.0, ABalppppp
41,42,250,277,12.0, ABalppppa
42,43,266,304,14.0, ABalpppaa
43,44,266,281,14.0, ABalpppap
44,45,222,306,23.0, ABalpappp
45,46,244,311,22.0, ABalpappa
46,47,265,314,22.0, ABalpapap
47,48,264,321,18.0, ABalpaapp
48,49,272,354,19.0, ABalpaapa
49,50,253,340,23.0, ABalpaaap
50,51,272,334,21.0, ABalpapaa
51,52,253,362,23.0, ABalpaaaa
52,53,247,356,10.0, ABalapaaa
53,54,255,344,12.0, ABalapaap
54,55,239,299,11.0, ABalapapp
55,56,251,329,11.0, ABalapapa
56,57,219,365,22.0, ABaraaapa
57,58,193,354,22.0, ABaraaapp
58,59,233,353,22.0, ABaraaaap
59,60,242,377,21.0, ABaraaaaa
61,62,155,343,20.0, ABprpaaaa
62,63,131,328,20.0, ABprpaaap
63,64,141,337,17.0, ABprpaapa
64,65,125,315,17.0, ABprpaapp
65,66,116,299,22.0, ABprpapap
66,67,136,297,22.0, ABprpapaa
67,68,131,282,22.0, ABprpappa
68,69,122,266,23.0, ABprpappp
69,70,107,279,19.0, ABprppaaa
70,71,93,268,22.0, ABprppaap
71,72,102,261,18.0, ABprppapa
72,73,96,236,18.0, ABprppapp
73,74,107,245,22.0, ABprppppa
74,75,103,214,23.0, ABprppppp
75,76,83,249,20.0, ABprpppaa
76,77,85,221,22.0, ABprpppap
77,78,83,237,14.0, ABprappap
78,79,91,260,13.0, ABprappaa
79,80,110,197,19.0, Cpppa
80,81,95,209,19.0, ABprapppp
81,82,78,221,17.0, ABprapppa
82,83,108,226,10.0, ABarppppp
83,84,119,255,10.0, ABarppppa
84,85,130,272,9.0, ABarpppap
85,86,152,282,8.0, ABarpppaa
86,87,197,266,8.0, ABarppaaa
87,88,181,248,9.0, ABarppaap
88,89,157,213,9.0, ABarppapp
89,90,173,231,8.0, ABarppapa
90,91,161,357,16.0, ABpraaaap
91,92,179,368,18.0, ABpraaaaa
92,93,180,357,13.0, ABpraaapa
93,94,151,339,13.0, ABpraaapp
94,95,138,317,9.0, ABpraapap
95,96,156,329,10.0, ABpraapaa
96,97,118,300,12.0, ABpraappp
97,98,131,322,12.0, ABpraappa
98,99,217,237,22.0, ABplpappa
99,100,211,216,23.0, ABplpappp
100,101,228,242,20.0, ABplpapap
101,102,242,252,22.0, ABplpapaa
102,103,264,277,19.0, ABplpaaaa
103,104,253,259,19.0, ABplpaaap
104,105,240,238,15.0, ABplpaapp
105,106,254,260,16.0, ABplpaapa
106,107,200,201,22.0, ABplppppa
107,108,184,186,23.0, ABplppppp
108,109,191,173,19.0, ABplpppap
109,110,209,187,18.0, ABplpppaa
110,111,175,163,18.0, ABplapppp
111,112,195,174,14.0, ABplapppa
112,113,220,214,19.0, ABplppaap
113,114,235,226,18.0, ABplppaaa
114,115,219,208,16.0, ABplppapa
115,116,199,197,16.0, ABplppapp
116,117,143,236,23.0, MSpappp
117,118,151,267,22.0, MSpappa
118,119,170,263,22.0, MSpapap
119,120,189,284,19.0, MSpapaa
120,121,217,358,15.0, MSpaaaa
121,122,199,339,15.0, MSpaaap
122,123,206,323,16.0, MSpaapa
123,124,199,299,17.0, MSpaapp
124,125,131,280,17.0, MSpppp
125,126,145,269,19.0, MSpppap
126,127,158,293,19.0, MSpppaa
127,128,179,344,18.0, MSppaaa
128,129,175,317,17.0, MSppaap
129,130,159,317,16.0, MSppapa
130,131,141,293,14.0, MSppapp
131,132,199,240,19.0, MSappap
132,133,212,258,19.0, MSappaa
133,134,182,231,22.0, MSaappp
134,135,190,259,23.0, MSaappa
135,136,226,292,21.0, MSaapaa
136,137,203,269,22.0, MSaapap
137,138,230,311,15.0, MSaaapa
138,139,210,285,17.0, MSaaapp
139,140,230,330,13.0, MSaaaap
140,141,239,364,15.0, MSaaaaa
141,142,203,225,15.0, MSappp
142,143,200,185,10.0, ABplappap
143,144,216,203,11.0, ABplappaa
144,145,180,179,11.0, ABplapapp
145,146,196,210,9.0, ABplapapa
146,147,208,232,8.0, ABplapaap
147,148,214,273,9.0, ABplaaapp
148,149,222,249,8.0, ABplapaaa
149,150,262,295,9.0, ABplaapaa
150,151,247,273,8.0, ABplaapap
151,152,227,225,11.0, ABplaappp
152,153,244,249,9.0, ABplaappa
153,154,249,311,8.0, ABplaaaap
154,155,266,321,9.0, ABplaaaaa
155,156,229,297,8.0, ABplaaapa
156,157,128,226,18.0, Dpp
157,158,128,251,19.0, Dpa
158,159,158,203,17.0, Dap
159,160,186,215,20.0, Daa
160,161,174,244,19.0, Z3
161,162,155,224,19.0, Z2
162,163,140,244,8.0, Cpaaa
163,164,107,201,9.0, Cpaap
164,165,86,219,12.0, ABprapapp
165,166,99,267,10.0, ABprapapa
166,167,115,281,9.0, ABprapaap
167,168,133,296,9.0, ABprapaaa
168,169,106,163,17.0, Cpapp
169,170,100,180,13.0, Cpapa
170,171,115,174,20.0, Cpppp
171,172,127,189,23.0, Cppap
172,173,128,222,21.0, Cppaa
173,174,131,168,18.0, Cappp
174,175,158,168,17.0, Cappa
175,176,168,184,22.0, Capaa
176,177,138,170,21.0, Capap
177,178,142,197,8.0, Caaaa
178,179,144,168,10.0, Caaap
179,180,129,154,14.0, Caapp
180,181,159,154,11.0, Caapa
181,182,120,210,13.0, Eprp
182,183,147,248,13.0, Epra
183,184,144,194,12.0, Eplp
184,185,170,230,14.0, Epla
185,186,183,298,14.0, Eara
186,187,153,271,14.0, Earp
