,index,x,y,z,name
0,1,203,318,22.0, ABaraap
1,2,214,369,22.0, ABaraaa
2,3,166,284,21.0, ABarapp
3,4,173,341,21.0, ABarapa
4,5,168,358,14.0, ABarpaa
5,6,166,312,17.0, ABarpap
6,7,264,334,21.0, ABalaap
7,8,250,371,19.0, ABalaaa
8,9,219,335,14.0, ABalapp
9,10,254,309,9.0, ABalppa
10,11,252,269,12.0, ABalppp
11,12,273,302,15.0, ABalpap
12,13,262,349,12.0, ABalpaa
13,14,213,368,17.0, ABalapa
15,16,118,251,21.0, ABprpaa
16,17,121,206,21.0, ABprpap
17,18,83,195,20.0, ABprppa
18,19,117,173,22.0, ABprppp
19,20,95,266,19.0, ABprapa
20,21,92,217,16.0, ABprapp
21,22,107,282,14.0, ABarppp
22,23,134,312,11.0, ABarppa
23,24,132,323,20.0, ABpraaa
24,25,135,274,20.0, ABpraap
25,26,230,221,12.0, ABplpap
26,27,230,266,8.0, ABplpaa
27,28,202,184,11.0, ABplppp
28,29,205,233,8.0, ABplppa
29,30,200,263,19.0, MSpa
30,31,159,241,21.0, MSpp
31,32,242,297,20.0, MSaa
32,33,240,253,19.0, MSap
33,34,194,271,9.0, ABplapp
34,35,178,313,10.0, ABplapa
35,36,214,301,10.0, ABplaap
36,37,197,348,9.0, ABplaaa
37,38,141,162,17.0, D
38,39,175,170,17.0, P4
39,40,98,233,9.0, Cpa
40,41,108,179,10.0, Cpp
41,42,133,229,9.0, Cap
42,43,146,272,9.0, Caa
43,44,145,210,16.0, Epr
44,45,165,199,11.0, Epl
45,46,186,254,13.0, Ear
46,47,211,216,15.0, Eal
