,index,x,y,z,name
0,1,199,306,20.0, ABaraapp
1,2,228,333,23.0, ABaraapa
2,3,148,284,20.0, ABarappp
3,4,167,304,22.0, ABarappa
4,5,188,351,23.0, ABarapaa
5,6,167,323,21.0, ABarapap
6,7,166,349,11.0, ABarpaap
7,8,188,372,17.0, ABarpaaa
8,9,191,335,18.0, ABarpapa
9,10,166,314,15.0, ABarpapp
10,11,256,335,19.0, ABalaapa
11,12,237,330,14.0, ABalaapp
12,13,267,355,22.0, ABalaaaa
13,14,248,364,15.0, ABalaaap
14,15,227,346,16.0, ABalappa
15,16,211,335,12.0, ABalappp
16,17,268,313,10.0, ABalppaa
17,18,245,295,10.0, ABalppap
18,19,248,253,19.0, MSapa
19,20,229,252,16.0, ABalpppp
20,21,237,285,14.0, ABalpppa
21,22,258,282,18.0, ABalpapp
22,23,281,313,16.0, ABalpapa
23,24,268,334,11.0, ABalpaap
24,25,283,345,17.0, ABalpaaa
25,26,227,379,18.0, ABalapaa
26,27,211,375,12.0, ABalapap
27,28,206,357,21.0, ABaraaap
28,29,241,358,23.0, ABaraaaa
30,31,125,286,23.0, ABprpaaa
31,32,105,261,18.0, ABprpaap
32,33,108,244,22.0, ABprpapa
33,34,115,205,20.0, ABprpapp
34,35,83,225,22.0, ABprppaa
35,36,84,200,18.0, ABprppap
36,37,121,170,21.0, ABprpppp
37,38,95,179,21.0, ABprpppa
38,39,92,235,17.0, ABprappa
39,40,105,195,14.0, ABprappp
40,41,124,249,12.0, ABarpppp
41,42,130,274,14.0, ABarpppa
42,43,159,322,10.0, ABarppaa
43,44,140,294,10.0, ABarppap
44,45,152,347,17.0, ABpraaaa
45,46,132,320,14.0, ABpraaap
46,47,137,321,21.0, ABpraapa
47,48,112,294,15.0, ABpraapp
48,49,221,206,12.0, ABplpapp
49,50,238,237,12.0, ABplpapa
50,51,259,271,12.0, ABplpaaa
51,52,229,255,9.0, ABplpaap
52,53,185,173,13.0, ABplpppp
53,54,209,188,11.0, ABplpppa
54,55,188,231,8.0, ABplappp
55,56,222,235,8.0, ABplppaa
56,57,204,210,8.0, ABplppap
57,58,178,237,22.0, MSpap
58,59,191,281,21.0, MSpaa
59,60,148,207,22.0, MSppp
60,61,136,254,21.0, MSppa
61,62,230,273,22.0, MSaap
62,63,248,309,21.0, MSaaa
63,64,220,217,20.0, MSapp
64,65,206,272,10.0, ABplappa
65,66,181,291,10.0, ABplapap
66,67,191,324,8.0, ABplapaa
67,68,240,330,9.0, ABplaapa
68,69,215,294,10.0, ABplaapp
69,70,242,359,9.0, ABplaaaa
70,71,197,349,8.0, ABplaaap
71,72,146,167,20.0, Dp
72,73,165,162,16.0, Da
73,74,176,192,21.0, P4
74,75,105,233,9.0, Cpaa
75,76,90,255,12.0, ABprapap
76,77,91,282,15.0, ABprapaa
77,78,100,193,8.0, Cpap
78,79,141,154,12.0, Cppp
79,80,106,173,13.0, Cppa
80,81,142,178,8.0, Capp
81,82,141,218,9.0, Capa
82,83,167,271,9.0, Caaa
83,84,162,226,8.0, Caap
84,85,146,223,12.0, Epr
85,86,166,197,14.0, Epl
86,87,173,264,16.0, Ear
87,88,200,237,17.0, Eal
