,index,x,y,z,name
0,1,207,316,22.0, ABaraapp
1,2,233,347,23.0, ABaraapa
2,3,145,277,21.0, ABarappp
3,4,160,303,22.0, ABarappa
4,5,194,351,23.0, ABarapaa
5,6,172,323,23.0, ABarapap
6,7,171,342,11.0, ABarpaap
7,8,185,369,16.0, ABarpaaa
8,9,183,335,16.0, ABarpapa
9,10,157,309,15.0, ABarpapp
10,11,253,354,18.0, ABalaapa
11,12,230,337,17.0, ABalaapp
12,13,272,365,19.0, ABalaaaa
13,14,249,368,14.0, ABalaaap
14,15,220,361,16.0, ABalappa
15,16,211,336,13.0, ABalappp
16,17,272,315,10.0, ABalppaa
17,18,256,302,15.0, ABalppap
18,19,236,255,18.0, MSapa
19,20,233,271,14.0, ABalpppp
20,21,232,301,15.0, ABalpppa
21,22,262,289,21.0, ABalpapp
22,23,283,317,16.0, ABalpapa
23,24,266,336,11.0, ABalpaap
24,25,283,345,16.0, ABalpaaa
25,26,229,377,13.0, ABalapaa
26,27,202,363,10.0, ABalapap
28,29,208,366,21.0, ABaraaap
29,30,245,372,22.0, ABaraaaa
31,32,126,300,22.0, ABprpaaa
32,33,98,265,20.0, ABprpaap
33,34,112,254,22.0, ABprpapa
34,35,114,220,22.0, ABprpapp
35,36,84,242,20.0, ABprppaa
36,37,89,209,21.0, ABprppap
37,38,123,179,23.0, ABprpppp
38,39,89,187,22.0, ABprpppa
39,40,100,228,16.0, ABprappa
40,41,105,194,17.0, ABprappp
41,42,120,228,11.0, ABarpppp
42,43,124,270,13.0, ABarpppa
43,44,158,322,9.0, ABarppaa
44,45,137,284,10.0, ABarppap
45,46,153,347,17.0, ABpraaaa
46,47,131,325,14.0, ABpraaap
47,48,125,313,19.0, ABpraapa
48,49,111,283,16.0, ABpraapp
49,50,234,230,11.0, ABplpapp
50,51,249,257,9.0, ABplpapa
51,52,263,285,11.0, ABplpaaa
52,53,234,272,8.0, ABplpaap
53,54,201,179,11.0, ABplpppp
54,55,221,199,11.0, ABplpppa
55,56,189,216,8.0, ABplappp
56,57,221,252,8.0, ABplppaa
57,58,214,217,9.0, ABplppap
58,59,175,225,21.0, MSpapp
59,60,185,257,21.0, MSpapa
60,61,192,303,19.0, MSpaaa
61,62,187,277,20.0, MSpaap
62,63,146,216,20.0, MSppp
63,64,146,249,22.0, MSppa
64,65,211,258,20.0, MSaapp
65,66,230,286,21.0, MSaapa
66,67,241,306,20.0, MSaaap
67,68,263,334,20.0, MSaaaa
68,69,220,221,18.0, MSapp
69,70,200,267,9.0, ABplappa
70,71,171,282,9.0, ABplapap
71,72,190,312,8.0, ABplapaa
72,73,235,320,9.0, ABplaapa
73,74,210,290,10.0, ABplaapp
74,75,240,348,9.0, ABplaaaa
75,76,197,336,8.0, ABplaaap
76,77,150,174,22.0, Dp
77,78,187,171,17.0, Da
78,79,202,226,21.0, Z3
79,80,176,192,21.0, Z2
80,81,99,217,9.0, Cpaa
81,82,86,247,13.0, ABprapap
82,83,102,286,11.0, ABprapaa
83,84,115,177,9.0, Cpap
84,85,156,155,14.0, Cppp
85,86,120,170,14.0, Cppa
86,87,162,166,9.0, Capp
87,88,142,195,9.0, Capa
88,89,148,253,9.0, Caaa
89,90,156,213,8.0, Caap
90,91,148,222,14.0, Epr
91,92,172,201,14.0, Epl
92,93,157,278,15.0, Ear
93,94,190,250,15.0, Eal
