,index,x,y,z,name
0,1,199,302,20.0, ABaraapp
1,2,227,331,23.0, ABaraapa
2,3,149,282,19.0, ABarappp
3,4,167,302,21.0, ABarappa
4,5,188,344,23.0, ABarapaa
5,6,169,323,22.0, ABarapap
6,7,166,346,11.0, ABarpaap
7,8,185,370,17.0, ABarpaaa
8,9,189,333,18.0, ABarpapa
9,10,169,314,15.0, ABarpapp
10,11,257,337,18.0, ABalaapa
11,12,238,332,14.0, ABalaapp
12,13,265,357,22.0, ABalaaaa
13,14,247,363,16.0, ABalaaap
14,15,225,344,16.0, ABalappa
15,16,211,333,11.0, ABalappp
16,17,268,313,10.0, ABalppaa
17,18,247,299,10.0, ABalppap
18,19,250,256,20.0, MSapa
19,20,230,255,16.0, ABalpppp
20,21,237,284,14.0, ABalpppa
21,22,258,282,18.0, ABalpapp
22,23,281,314,17.0, ABalpapa
23,24,270,333,12.0, ABalpaap
24,25,282,345,18.0, ABalpaaa
25,26,224,377,17.0, ABalapaa
26,27,211,368,12.0, ABalapap
27,28,206,351,20.0, ABaraaap
28,29,241,356,22.0, ABaraaaa
30,31,124,283,23.0, ABprpaaa
31,32,107,261,19.0, ABprpaap
32,33,108,241,22.0, ABprpapa
33,34,115,205,20.0, ABprpapp
34,35,84,222,22.0, ABprppaa
35,36,85,199,19.0, ABprppap
36,37,120,165,20.0, ABprpppp
37,38,97,179,21.0, ABprpppa
38,39,91,234,17.0, ABprappa
39,40,106,199,14.0, ABprappp
40,41,127,249,12.0, ABarpppp
41,42,131,272,13.0, ABarpppa
42,43,157,316,10.0, ABarppaa
43,44,140,293,10.0, ABarppap
44,45,151,346,17.0, ABpraaaa
45,46,134,321,14.0, ABpraaap
46,47,136,318,20.0, ABpraapa
47,48,116,293,15.0, ABpraapp
48,49,218,206,13.0, ABplpapp
49,50,237,237,13.0, ABplpapa
50,51,259,272,11.0, ABplpaaa
51,52,231,255,9.0, ABplpaap
52,53,186,170,12.0, ABplpppp
53,54,206,187,11.0, ABplpppa
54,55,190,231,8.0, ABplappp
55,56,222,234,8.0, ABplppaa
56,57,204,210,8.0, ABplppap
57,58,182,233,22.0, MSpap
58,59,188,281,21.0, MSpaa
59,60,149,204,22.0, MSppp
60,61,139,255,21.0, MSppa
61,62,231,273,22.0, MSaap
62,63,250,310,21.0, MSaaa
63,64,223,216,20.0, MSapp
64,65,206,273,9.0, ABplappa
65,66,181,290,10.0, ABplapap
66,67,191,323,8.0, ABplapaa
67,68,242,332,9.0, ABplaapa
68,69,215,295,11.0, ABplaapp
69,70,242,362,9.0, ABplaaaa
70,71,197,349,8.0, ABplaaap
71,72,144,166,20.0, Dp
72,73,164,160,16.0, Da
73,74,175,186,21.0, P4
74,75,107,236,9.0, Cpaa
75,76,91,257,12.0, ABprapap
76,77,91,282,15.0, ABprapaa
77,78,98,201,9.0, Cpap
78,79,141,154,11.0, Cppp
79,80,104,177,12.0, Cppa
80,81,140,180,9.0, Capp
81,82,142,221,9.0, Capa
82,83,168,271,9.0, Caaa
83,84,163,227,8.0, Caap
84,85,147,226,14.0, Epr
85,86,167,198,14.0, Epl
86,87,178,261,17.0, Ear
87,88,200,236,17.0, Eal
