,index,x,y,z,name
0,1,204,318,21.0, ABaraap
1,2,207,362,19.0, ABaraaa
2,3,180,293,20.0, ABarapp
3,4,174,331,20.0, ABarapa
4,5,169,353,14.0, ABarpaa
5,6,166,322,16.0, ABarpap
6,7,255,342,20.0, ABalaap
7,8,252,378,19.0, ABalaaa
8,9,223,338,12.0, ABalapp
9,10,253,308,9.0, ABalppa
10,11,251,275,12.0, ABalppp
11,12,276,311,15.0, ABalpap
12,13,263,350,12.0, ABalpaa
13,14,220,378,16.0, ABalapa
15,16,115,250,19.0, ABprpaa
16,17,129,214,20.0, ABprpap
17,18,88,195,21.0, ABprppa
18,19,113,175,20.0, ABprppp
19,20,99,273,18.0, ABprapa
20,21,91,224,18.0, ABprapp
21,22,125,292,12.0, ABarppp
22,23,133,301,11.0, ABarppa
23,24,129,322,19.0, ABpraaa
24,25,141,277,21.0, ABpraap
25,26,229,228,13.0, ABplpap
26,27,233,258,8.0, ABplpaa
27,28,193,193,9.0, ABplppp
28,29,211,224,7.0, ABplppa
29,30,210,265,20.0, MSpa
30,31,156,241,22.0, MSpp
31,32,245,306,20.0, MSaa
32,33,245,257,20.0, MSap
33,34,197,261,10.0, ABplapp
34,35,177,306,9.0, ABplapa
35,36,218,297,11.0, ABplaap
36,37,198,348,9.0, ABplaaa
37,38,135,161,15.0, D
38,39,173,162,15.0, P4
39,40,101,246,9.0, Cpa
40,41,103,192,11.0, Cpp
41,42,131,230,9.0, Cap
42,43,157,262,10.0, Caa
43,44,153,203,11.0, Ep
44,45,189,245,14.0, Ear
45,46,203,222,14.0, Eal
