,index,x,y,z,name
0,1,218,306,21.0, ABaraapp
1,2,243,342,21.0, ABaraapa
2,3,143,294,21.0, ABarappp
3,4,154,322,22.0, ABarappa
4,5,206,330,23.0, ABarapaa
5,6,177,316,22.0, ABarapap
6,7,174,316,9.0, ABarpaap
7,8,181,349,9.0, ABarpaaa
8,9,153,336,11.0, ABarpapa
9,10,143,306,9.0, ABarpapp
10,11,215,364,17.0, ABalaapa
11,12,177,360,16.0, ABalaapp
12,13,242,376,15.0, ABalaaaa
13,14,222,376,13.0, ABalaaap
14,15,196,369,12.0, ABalappa
15,16,180,339,13.0, ABalappp
16,17,283,325,14.0, ABalppaa
17,18,272,307,16.0, ABalppap
18,19,254,278,17.0, MSapaa
19,20,225,261,17.0, MSapap
20,21,233,287,14.0, ABalpppp
21,22,248,316,14.0, ABalpppa
22,23,263,297,21.0, ABalpappp
23,24,269,326,20.0, ABalpappa
24,25,272,346,19.0, ABalpapa
25,26,266,346,13.0, ABalpaap
26,27,263,369,17.0, ABalpaaa
27,28,214,355,9.0, ABalapaa
28,29,210,330,12.0, ABalapap
30,31,211,354,22.0, ABaraaap
31,32,239,368,20.0, ABaraaaa
33,34,126,316,20.0, ABprpaaa
34,35,103,294,19.0, ABprpaap
35,36,114,275,21.0, ABprpapa
36,37,114,248,23.0, ABprpapp
37,38,91,256,21.0, ABprppaa
38,39,111,222,19.0, ABprppap
39,40,103,186,22.0, ABprpppp
40,41,81,205,21.0, ABprpppa
41,42,90,233,17.0, ABprappa
42,43,97,196,15.0, ABprappp
43,44,113,226,12.0, ABarpppp
44,45,135,273,9.0, ABarpppa
45,46,161,284,9.0, ABarppaa
46,47,152,252,11.0, ABarppap
47,48,168,352,21.0, ABpraaaa
48,49,145,332,17.0, ABpraaap
49,50,121,316,14.0, ABpraapa
50,51,116,278,14.0, ABpraappp
51,52,134,296,14.0, ABpraappa
52,53,228,224,18.0, ABplpapp
53,54,248,251,14.0, ABplpapa
54,55,266,281,13.0, ABplpaaa
55,56,243,266,9.0, ABplpaap
56,57,199,173,15.0, ABplpppp
57,58,210,190,12.0, ABplpppa
58,59,185,199,9.0, ABplappp
59,60,236,231,11.0, ABplppaa
60,61,218,208,13.0, ABplppap
61,62,167,237,22.0, MSpapp
62,63,191,275,22.0, MSpapa
63,64,199,328,18.0, MSpaaa
64,65,192,285,19.0, MSpaap
65,66,142,221,21.0, MSpppp
66,67,143,249,21.0, MSpppa
67,68,170,292,19.0, MSppaa
68,69,153,268,21.0, MSppap
69,70,220,255,22.0, MSaapp
70,71,246,282,22.0, MSaapa
71,72,238,308,19.0, MSaaap
72,73,234,345,16.0, MSaaaa
73,74,202,216,17.0, MSappp
74,75,213,250,18.0, MSappa
75,76,210,227,10.0, ABplappa
76,77,182,231,9.0, ABplapapp
77,78,185,261,10.0, ABplapapa
78,79,200,281,8.0, ABplapaa
79,80,243,302,9.0, ABplaapa
80,81,213,257,11.0, ABplaappp
81,82,223,290,10.0, ABplaappa
82,83,230,332,9.0, ABplaaaa
83,84,208,308,9.0, ABplaaap
84,85,142,163,20.0, Dpp
85,86,136,201,20.0, Dpa
86,87,168,166,21.0, Dap
87,88,197,197,22.0, Daa
88,89,190,234,20.0, Z3
89,90,165,208,21.0, Z2
90,91,108,244,8.0, Cpaaa
91,92,101,203,10.0, Cpaap
92,93,94,255,14.0, ABprapap
93,94,111,281,9.0, ABprapaa
94,95,132,165,10.0, Cpapp
95,96,102,181,10.0, Cpapa
96,97,140,155,16.0, Cppp
97,98,115,168,19.0, Cppa
98,99,156,158,11.0, Capp
99,100,173,175,9.0, Capa
100,101,148,220,9.0, Caaa
101,102,139,186,9.0, Caap
102,103,135,198,15.0, Eprp
103,104,138,227,16.0, Epra
104,105,168,186,15.0, Eplp
105,106,174,217,15.0, Epla
106,107,172,302,15.0, Eara
107,108,140,258,16.0, Earp
108,109,201,279,15.0, Eala
109,110,171,246,17.0, Ealp
