,index,x,y,z,name
0,1,208,350,21.0, ABaraa
1,2,172,313,21.0, ABarap
2,3,152,340,15.0, ABarpa
3,4,258,365,20.0, ABalaa
4,5,220,363,14.0, ABalap
5,6,245,289,9.0, ABalpp
6,7,272,328,15.0, ABalpa
9,10,138,228,21.0, ABprpa
10,11,105,180,21.0, ABprpp
11,12,92,241,20.0, ABprap
12,13,120,281,12.0, ABarpp
13,14,127,293,20.0, ABpraa
14,15,230,249,10.0, ABplpa
15,16,209,216,9.0, ABplpp
16,17,209,278,20.0, MSpa
17,18,166,247,22.0, MSpp
18,19,253,311,21.0, MSaa
19,20,246,259,17.0, MSap
20,21,180,297,10.0, ABplap
21,22,210,332,10.0, ABplaa
22,23,125,161,14.0, D
23,24,167,158,13.0, P4
24,25,106,234,10.0, Cpa
25,26,109,202,11.0, Cpp
26,27,151,231,11.0, Cap
27,28,158,262,12.0, Caa
28,29,159,193,13.0, Ep
29,30,192,230,17.0, Ea
