,index,x,y,z,name
0,1,209,314,21.0, ABaraapp
1,2,231,348,22.0, ABaraapa
2,3,140,288,19.0, ABarappp
3,4,157,317,19.0, ABarappa
4,5,189,348,22.0, ABarapaa
5,6,174,323,22.0, ABarapap
6,7,171,332,9.0, ABarpaap
7,8,176,365,14.0, ABarpaaa
8,9,173,336,15.0, ABarpapa
9,10,148,307,12.0, ABarpapp
10,11,243,357,17.0, ABalaapa
11,12,212,345,16.0, ABalaapp
12,13,261,371,15.0, ABalaaaa
13,14,239,369,13.0, ABalaaap
14,15,210,368,14.0, ABalappa
15,16,200,339,12.0, ABalappp
16,17,274,319,11.0, ABalppaa
17,18,260,304,15.0, ABalppap
18,19,252,278,19.0, MSapaa
19,20,229,243,18.0, MSapap
20,21,232,272,15.0, ABalpppp
21,22,233,304,13.0, ABalpppa
22,23,264,302,20.0, ABalpapp
23,24,279,330,19.0, ABalpapa
24,25,269,341,12.0, ABalpaap
25,26,274,354,17.0, ABalpaaa
26,27,228,369,9.0, ABalapaa
27,28,205,350,8.0, ABalapap
29,30,206,368,20.0, ABaraaap
30,31,239,375,20.0, ABaraaaa
32,33,128,314,20.0, ABprpaaa
33,34,103,285,19.0, ABprpaap
34,35,114,269,21.0, ABprpapa
35,36,116,239,22.0, ABprpapp
36,37,92,255,21.0, ABprppaa
37,38,91,223,21.0, ABprppap
38,39,106,185,21.0, ABprpppp
39,40,84,199,21.0, ABprpppa
40,41,91,233,16.0, ABprappa
41,42,97,199,15.0, ABprappp
42,43,121,237,13.0, ABarpppp
43,44,121,268,9.0, ABarpppa
44,45,170,306,8.0, ABarppaa
45,46,145,279,9.0, ABarppap
46,47,155,350,18.0, ABpraaaa
47,48,136,330,14.0, ABpraaap
48,49,122,312,15.0, ABpraapa
49,50,112,284,14.0, ABpraapp
50,51,236,229,11.0, ABplpapp
51,52,249,251,10.0, ABplpapa
52,53,265,289,11.0, ABplpaaa
53,54,246,271,10.0, ABplpaap
54,55,198,179,9.0, ABplpppp
55,56,219,202,11.0, ABplpppa
56,57,194,208,8.0, ABplappp
57,58,224,246,8.0, ABplppaa
58,59,211,222,12.0, ABplppap
59,60,169,219,21.0, MSpapp
60,61,192,255,21.0, MSpapa
61,62,201,314,17.0, MSpaaa
62,63,191,277,20.0, MSpaap
63,64,143,205,20.0, MSpppp
64,65,145,232,20.0, MSpppa
65,66,164,279,21.0, MSppaa
66,67,149,251,20.0, MSppap
67,68,217,241,22.0, MSaapp
68,69,231,289,21.0, MSaapa
69,70,230,308,18.0, MSaaap
70,71,253,337,18.0, MSaaaa
71,72,203,193,16.0, MSappp
72,73,223,225,17.0, MSappa
73,74,200,250,9.0, ABplappa
74,75,181,265,9.0, ABplapap
75,76,198,296,8.0, ABplapaa
76,77,239,309,8.0, ABplaapa
77,78,220,275,10.0, ABplaapp
78,79,236,338,8.0, ABplaaaa
79,80,202,319,8.0, ABplaaap
80,81,137,176,19.0, Dp
81,82,180,172,15.0, Da
82,83,198,221,19.0, Z3
83,84,167,193,20.0, Z2
84,85,104,228,9.0, Cpaa
85,86,85,256,13.0, ABprapap
86,87,111,288,8.0, ABprapaa
87,88,106,181,8.0, Cpap
88,89,142,157,14.0, Cppp
89,90,114,177,13.0, Cppa
90,91,152,160,9.0, Capp
91,92,147,185,8.0, Capa
92,93,151,245,8.0, Caaa
93,94,152,209,7.0, Caap
94,95,141,221,14.0, Epr
95,96,165,202,13.0, Epl
96,97,171,292,16.0, Eara
97,98,154,263,15.0, Earp
98,99,198,264,15.0, Eala
99,100,179,237,16.0, Ealp
