,index,x,y,z,name
0,1,215,321,18.0, ABaraapppa
1,2,195,312,17.0, ABaraapppp
2,3,232,352,18.0, ABaraappaa
3,4,224,337,18.0, ABaraappap
4,5,229,296,16.0, ABaraapapp
5,6,244,313,17.0, ABaraapapa
6,7,257,341,18.0, ABaraapaaa
7,8,242,332,18.0, ABaraapaap
8,9,198,348,24.0, ABarapppaa
9,10,172,301,23.0, ABarappaap
10,11,187,330,23.0, ABarapppap
11,12,146,320,22.0, ABarappppp
12,13,152,301,21.0, ABprpapaaa
13,14,159,316,24.0, ABarappapa
14,15,145,296,24.0, ABarappapp
15,16,201,314,22.0, ABarapaapp
16,17,211,333,23.0, ABaraaappp
17,18,220,304,23.0, ABarapaaap
18,19,218,325,21.0, ABarapaapa
19,20,162,278,19.0, MSpapapa
20,21,176,278,22.0, ABarapappp
21,22,186,302,21.0, ABarapappa
22,23,191,291,23.0, ABarapapap
24,25,178,245,8.0, ABarpaappp
25,26,176,276,8.0, ABarpaappa
26,27,183,295,8.0, ABarpaapap
27,28,218,314,10.0, MSaaaapp
28,29,202,319,8.0, ABarpaapaa
29,30,233,363,8.0, ABarpaaaaa
30,31,239,343,8.0, ABarpaaaap
31,32,213,333,8.0, ABarpaaapp
32,33,227,347,9.0, ABarpaaapa
33,34,198,351,8.0, ABarpapaap
34,35,212,352,8.0, ABarpapaaa
35,36,180,323,8.0, ABarpapapp
36,37,199,336,8.0, ABarpapapa
37,38,144,304,8.0, ABarpapppp
38,39,162,314,9.0, ABarpapppa
39,40,176,341,8.0, ABarpappaa
40,41,157,327,8.0, ABarpappap
41,42,210,364,24.0, ABalaapaap
42,43,199,371,22.0, ABalaapapa
43,44,228,372,23.0, ABalaapaaa
44,45,199,376,15.0, ABalaapppp
45,46,214,371,16.0, ABalaapppa
46,47,279,318,18.0, ABalaaaalp
47,48,243,372,20.0, ABalaaaarr
48,49,271,359,19.0, ABalaaaarl
49,50,258,372,16.0, ABalaaapar
50,51,276,347,16.0, ABalaaapal
51,52,280,339,19.0, ABalaaaala
52,53,212,378,20.0, ABalaappap
53,54,229,383,20.0, ABalaappaa
54,55,228,380,18.0, ABalaaappr
55,56,244,377,16.0, ABalaaappl
56,57,256,361,9.0, ABalappaap
57,58,253,377,14.0, ABalappaaa
