,index,x,y,z,name
0,1,212,323,22.0, ABaraap
1,2,161,298,22.0, ABarapp
2,3,176,344,21.0, ABarapa
3,4,172,357,14.0, ABarpaa
4,5,173,322,16.0, ABarpap
5,6,255,339,19.0, ABalaap
6,7,256,374,18.0, ABalaaa
7,8,217,338,14.0, ABalapp
8,9,261,305,10.0, ABalppa
9,10,258,265,19.0, MSapa
10,11,240,273,14.0, ABalppp
11,12,269,297,17.0, ABalpap
12,13,274,341,14.0, ABalpaa
13,14,215,369,18.0, ABalapa
15,16,111,253,22.0, ABprpaa
16,17,114,213,22.0, ABprpap
17,18,83,200,19.0, ABprppa
18,19,112,177,20.0, ABprppp
19,20,94,263,17.0, ABprapa
20,21,103,219,17.0, ABprapp
21,22,119,283,14.0, ABarppp
22,23,146,315,12.0, ABarppa
23,24,131,326,19.0, ABpraaa
24,25,117,290,21.0, ABpraap
25,26,230,223,13.0, ABplpap
26,27,241,263,9.0, ABplpaa
27,28,207,192,10.0, ABplppp
28,29,214,237,8.0, ABplppa
29,30,192,235,22.0, MSpap
30,31,199,289,19.0, MSpaa
31,32,163,211,22.0, MSppp
32,33,156,266,21.0, MSppa
33,34,229,266,21.0, MSaap
34,35,245,316,20.0, MSaaa
35,36,228,224,21.0, MSapp
36,37,199,274,10.0, ABplapp
37,38,183,314,10.0, ABplapa
38,39,224,309,9.0, ABplaap
39,40,201,351,8.0, ABplaaa
40,41,141,164,21.0, Dp
41,42,153,159,10.0, Da
42,43,169,167,16.0, P4
43,44,108,252,10.0, Cpaa
44,45,116,223,9.0, Cpap
45,46,122,186,11.0, Cpp
46,47,152,228,9.0, Cap
47,48,157,274,10.0, Caa
48,49,148,218,15.0, Epr
49,50,178,201,11.0, Epl
50,51,187,259,16.0, Ear
51,52,208,226,17.0, Eal
54,55,214,368,22.5, ABaraaa
