,index,x,y,z,name
0,1,203,316,21.0, ABaraap
1,2,215,368,21.0, ABaraaa
2,3,171,287,22.0, ABarapp
3,4,175,344,20.0, ABarapa
4,5,172,360,14.0, ABarpaa
5,6,166,317,17.0, ABarpap
6,7,262,334,22.0, ABalaap
7,8,251,373,19.0, ABalaaa
8,9,222,329,13.0, ABalapp
9,10,250,308,8.0, ABalppa
10,11,251,264,12.0, ABalppp
11,12,274,302,15.0, ABalpap
12,13,262,349,13.0, ABalpaa
13,14,220,369,16.0, ABalapa
15,16,119,255,20.0, ABprpaa
16,17,125,207,21.0, ABprpap
17,18,82,197,21.0, ABprppa
18,19,116,172,21.0, ABprppp
19,20,97,270,18.0, ABprapa
20,21,94,222,17.0, ABprapp
21,22,109,285,13.0, ABarppp
22,23,135,312,11.0, ABarppa
23,24,130,323,19.0, ABpraaa
24,25,139,275,21.0, ABpraap
25,26,229,219,13.0, ABplpap
26,27,232,263,8.0, ABplpaa
27,28,194,186,10.0, ABplppp
28,29,209,232,8.0, ABplppa
29,30,202,264,20.0, MSpa
30,31,161,239,21.0, MSpp
31,32,239,300,20.0, MSaa
32,33,242,253,19.0, MSap
33,34,194,268,9.0, ABplapp
34,35,180,310,9.0, ABplapa
35,36,215,296,10.0, ABplaap
36,37,199,349,8.0, ABplaaa
37,38,136,161,15.0, D
38,39,170,164,16.0, P4
39,40,98,237,9.0, Cpa
40,41,103,183,11.0, Cpp
41,42,132,229,9.0, Cap
42,43,148,270,9.0, Caa
43,44,146,210,15.0, Epr
44,45,160,197,10.0, Epl
45,46,188,251,13.0, Ear
46,47,206,218,14.0, Eal
