,index,x,y,z,name
0,1,202,323,19.0, ABaraapppa
1,2,192,303,17.0, ABaraapppp
2,3,222,352,19.0, ABaraappaa
3,4,218,328,17.0, ABaraappap
4,5,223,308,19.0, ABaraapapp
5,6,242,326,18.0, ABaraapapa
6,7,256,360,18.0, ABaraapaaa
7,8,237,344,16.0, ABaraapaap
8,9,166,325,21.0, ABarapppa
9,10,164,308,23.0, ABarappaa
10,11,146,317,21.0, ABarapppp
11,12,141,304,23.0, ABarappap
12,13,199,328,22.0, ABarapaap
13,14,219,333,23.0, ABarapaaa
14,15,170,279,22.0, ABarapappp
15,16,174,302,19.0, ABarapappa
16,17,182,298,22.0, ABarapapap
17,18,184,321,23.0, ABarapapaa
18,19,174,256,9.0, ABarpaappp
19,20,179,284,8.0, ABarpaappa
20,21,195,293,8.0, ABarpaapap
21,22,208,316,10.0, ABarpaapaa
22,23,229,337,8.0, ABarpaaaa
23,24,212,329,9.0, ABarpaaap
24,25,192,343,8.0, ABarpapaa
25,26,182,320,8.0, ABarpapap
26,27,154,296,9.0, ABarpappp
27,28,168,310,9.0, ABarpappa
28,29,190,369,19.0, ABalaapap
29,30,210,375,20.0, ABalaapaa
30,31,197,369,13.0, ABalaappp
31,32,272,344,17.0, ABalaaaal
32,33,263,374,17.0, ABalaaaar
33,34,258,369,13.0, ABalaaapa
34,35,212,381,15.0, ABalaappa
35,36,234,375,13.0, ABalaaapp
36,37,249,364,9.0, ABalappaa
37,38,224,369,9.0, ABalappap
38,39,212,353,9.0, ABalapppa
39,40,183,316,10.0, ABalappppp
40,41,192,338,12.0, ABalappppa
41,42,279,298,18.0, ABalppaap
42,43,280,311,15.0, ABalppaaa
43,44,251,270,22.0, ABalppapp
44,45,263,293,22.0, ABalppapa
45,46,260,312,15.0, MSapaaa
46,47,244,289,17.0, MSapaap
47,48,237,275,16.0, MSapapa
48,49,221,249,15.0, MSapapp
49,50,254,264,12.0, ABalpppppa
50,51,235,249,14.0, ABalpppppp
51,52,248,277,11.0, ABalppppap
52,53,256,291,14.0, ABalppppaa
53,54,272,305,12.0, ABalpppaa
54,55,272,286,14.0, ABalpppap
55,56,198,291,22.0, ABalpapppp
56,57,213,312,22.0, ABalpapppa
57,58,219,293,22.0, ABalpappap
58,59,232,313,22.0, ABalpappaa
59,60,247,300,21.0, ABalpapapa
60,61,234,282,22.0, ABalpapapp
61,62,269,321,19.0, ABalpaapp
62,63,259,337,21.0, ABalpaapap
63,64,268,365,21.0, ABalpaapaa
64,65,234,330,21.0, ABalpaaap
65,66,263,324,23.0, ABalpapaaa
66,67,243,315,23.0, ABalpapaap
67,68,249,351,24.0, ABalpaaaa
68,69,263,347,9.0, ABalapaaa
69,70,270,330,11.0, ABalapaap
70,71,234,296,12.0, ABalapapp
71,72,257,328,9.0, ABalapapa
72,73,236,375,22.0, ABaraaapaa
73,74,223,350,23.0, ABaraaapap
74,75,202,354,23.0, ABaraaapp
75,76,236,360,20.0, ABaraaaap
76,77,242,378,19.0, ABaraaaaa
78,79,151,335,20.0, ABprpaaaa
79,80,128,326,19.0, ABprpaaap
80,81,136,334,17.0, ABprpaapa
81,82,114,313,16.0, ABprpaapp
82,83,128,280,22.0, ABprpapap
83,84,132,300,20.0, ABprpapaa
84,85,148,282,22.0, ABprpappa
85,86,130,259,22.0, ABprpappp
86,87,112,302,19.0, ABprppaaa
87,88,103,285,21.0, ABprppaap
88,89,101,285,17.0, ABprppapa
89,90,94,260,17.0, ABprppapp
90,91,109,255,22.0, ABprppppap
91,92,112,267,20.0, ABprppppaa
92,93,113,236,23.0, ABprppppp
93,94,89,256,21.0, ABprpppaa
94,95,91,237,23.0, ABprpppap
95,96,85,247,13.0, ABprappap
96,97,89,266,13.0, ABprappaa
97,98,103,211,19.0, Cpppa
98,99,85,221,21.0, ABprapppp
99,100,86,237,18.0, ABprapppa
100,101,112,220,9.0, ABarppppp
101,102,118,245,8.0, ABarppppa
102,103,135,257,8.0, ABarpppap
103,104,151,275,8.0, ABarpppaa
104,105,191,248,8.0, ABarppaaa
105,106,173,221,8.0, ABarppaap
106,107,159,168,10.0, ABarppapp
107,108,178,200,8.0, ABarppapa
108,109,164,354,17.0, ABpraaaap
109,110,178,371,16.0, ABpraaaaa
110,111,180,356,14.0, ABpraaapa
111,112,149,339,14.0, ABpraaappp
112,113,178,337,16.0, ABpraaappa
113,114,154,327,9.0, ABpraapap
114,115,171,346,10.0, ABpraapaa
115,116,124,308,12.0, ABpraapppa
116,117,106,283,12.0, ABpraapppp
117,118,137,324,12.0, ABpraappa
118,119,219,260,22.0, ABplpappaa
119,120,198,244,22.0, ABplpappap
120,121,195,228,23.0, ABplpappp
121,122,218,237,22.0, ABplpapap
122,123,239,250,23.0, ABplpapaa
123,124,262,278,19.0, ABplpaaaa
124,125,250,255,19.0, ABplpaaap
125,126,240,235,16.0, ABplpaapp
126,127,256,264,15.0, ABplpaapa
127,128,210,214,22.0, ABplppppa
128,129,181,203,23.0, ABplppppp
129,130,188,183,22.0, ABplpppap
130,131,207,192,21.0, ABplpppaa
131,132,176,165,22.0, ABplapppp
132,133,189,181,19.0, ABplapppa
133,134,224,220,20.0, ABplppaap
134,135,241,230,20.0, ABplppaaa
135,136,224,210,17.0, ABplppapa
136,137,206,198,19.0, ABplppapp
137,138,148,248,21.0, MSpappp
138,139,163,257,22.0, MSpappa
139,140,177,263,21.0, MSpapap
140,141,185,284,18.0, MSpapaa
141,142,219,360,15.0, MSpaaaa
142,143,201,341,15.0, MSpaaap
143,144,204,320,15.0, MSpaapa
144,145,199,302,13.0, MSpaapp
145,146,134,291,15.0, MSppppa
146,147,134,269,13.0, MSppppp
147,148,142,278,18.0, MSpppap
148,149,159,303,18.0, MSpppaa
149,150,192,349,19.0, MSppaaa
150,151,178,321,18.0, MSppaap
151,152,169,321,15.0, MSppapa
152,153,145,306,14.0, MSppapp
153,154,205,243,19.0, MSappap
154,155,224,264,18.0, MSappaa
155,156,180,240,20.0, MSaappp
156,157,189,254,23.0, MSaappa
157,158,211,288,18.0, MSaapaa
158,159,200,264,21.0, MSaapap
159,160,237,309,15.0, MSaaapa
160,161,214,296,15.0, MSaaapp
161,162,233,335,12.0, MSaaaap
162,163,243,356,13.0, MSaaaaa
163,164,195,217,12.0, MSapppp
164,165,211,235,14.0, MSapppa
165,166,193,176,14.0, ABplappap
166,167,210,194,15.0, ABplappaa
167,168,160,159,17.0, ABplapappp
168,169,180,168,10.0, ABplapapap
169,170,189,184,8.0, ABplapapaa
170,171,200,206,9.0, ABplapaap
171,172,208,264,9.0, ABplaaapp
172,173,215,238,8.0, ABplapaaa
173,174,257,309,10.0, ABplaapaaa
174,175,247,286,8.0, ABplaapaap
175,176,256,266,9.0, ABplaapapa
176,177,227,259,9.0, ABplaapapp
177,178,220,205,11.0, ABplaapppp
178,179,231,226,12.0, ABplaapppa
179,180,236,234,9.0, ABplaappap
180,181,247,253,9.0, ABplaappaa
181,182,221,306,8.0, ABplaaaap
182,183,239,320,9.0, ABplaaaaa
183,184,223,282,8.0, ABplaaapa
184,185,111,224,16.0, Dppp
185,186,117,249,15.0, Dppa
186,187,127,247,19.0, Dpap
