,index,x,y,z,name
0,1,203,314,22.0, ABaraap
1,2,216,368,21.0, ABaraaa
2,3,166,286,21.0, ABarapp
3,4,174,343,21.0, ABarapa
4,5,172,359,14.0, ABarpaa
5,6,165,316,17.0, ABarpap
6,7,265,334,21.0, ABalaap
7,8,254,373,18.0, ABalaaa
8,9,221,338,14.0, ABalapp
9,10,255,308,9.0, ABalppa
10,11,253,268,12.0, ABalppp
11,12,272,301,15.0, ABalpap
12,13,262,346,12.0, ABalpaa
13,14,218,370,16.0, ABalapa
15,16,112,252,22.0, ABprpaa
16,17,118,210,22.0, ABprpap
17,18,82,197,20.0, ABprppa
18,19,115,178,22.0, ABprppp
19,20,94,264,18.0, ABprapa
20,21,92,218,16.0, ABprapp
21,22,107,282,15.0, ABarppp
22,23,135,315,11.0, ABarppa
23,24,132,322,20.0, ABpraaa
24,25,133,275,20.0, ABpraap
25,26,228,219,13.0, ABplpap
26,27,230,263,8.0, ABplpaa
27,28,202,185,11.0, ABplppp
28,29,208,233,8.0, ABplppa
29,30,195,265,19.0, MSpa
30,31,160,240,21.0, MSpp
31,32,238,301,19.0, MSaa
32,33,240,254,19.0, MSap
33,34,196,271,9.0, ABplapp
34,35,181,314,10.0, ABplapa
35,36,215,302,10.0, ABplaap
36,37,197,349,9.0, ABplaaa
37,38,140,161,16.0, D
38,39,175,170,17.0, P4
39,40,99,233,9.0, Cpa
40,41,108,179,10.0, Cpp
41,42,136,230,9.0, Cap
42,43,149,274,9.0, Caa
43,44,144,211,17.0, Epr
44,45,166,194,11.0, Epl
45,46,183,251,12.0, Ear
46,47,205,215,15.0, Eal
