,index,x,y,z,name
0,1,216,317,19.0, ABaraapppa
1,2,200,307,16.0, ABaraapppp
2,3,226,356,18.0, ABaraappaa
3,4,223,334,18.0, ABaraappap
4,5,228,311,16.0, ABaraapapp
5,6,252,330,16.0, ABaraapapa
6,7,258,349,17.0, ABaraapaaa
7,8,240,341,18.0, ABaraapaap
8,9,193,350,23.0, ABarapppaa
9,10,166,304,22.0, ABarappaap
10,11,175,332,23.0, ABarapppap
11,12,149,319,20.0, ABarappppp
12,13,152,303,19.0, ABprpapaaa
13,14,162,322,23.0, ABarappapa
14,15,137,303,22.0, ABarappapp
15,16,205,311,22.0, ABarapaapp
16,17,213,333,21.0, ABarapaapa
17,18,225,305,22.0, ABarapaaap
18,19,226,327,22.0, ABarapaaaa
19,20,175,286,22.0, ABarapappp
20,21,185,308,20.0, ABarapappa
21,22,191,296,22.0, ABarapapap
22,23,194,322,22.0, ABarapapaa
23,24,173,249,7.0, ABarpaappp
24,25,173,276,7.0, ABarpaappa
25,26,180,293,7.0, ABarpaapap
26,27,213,312,11.0, MSaaaapp
27,28,203,313,7.0, ABarpaapaa
28,29,225,346,8.0, ABarpaaaa
29,30,212,332,8.0, ABarpaaap
30,31,186,341,7.0, ABarpapaap
31,32,207,354,7.0, ABarpapaaa
32,33,179,311,7.0, ABarpapapp
33,34,196,330,7.0, ABarpapapa
34,35,141,299,8.0, ABarpapppp
35,36,163,307,9.0, ABarpapppa
36,37,167,324,8.0, ABarpappa
37,38,203,365,21.0, ABalaapaap
38,39,196,375,21.0, ABalaapapa
39,40,222,375,21.0, ABalaapaaa
40,41,194,373,12.0, ABalaapppp
41,42,212,371,14.0, ABalaapppa
42,43,277,336,17.0, ABalaaaalp
43,44,239,379,17.0, ABalaaaarr
44,45,267,371,18.0, ABalaaaarl
45,46,253,383,14.0, ABalaaapar
46,47,274,361,13.0, ABalaaapal
47,48,273,358,16.0, ABalaaaala
48,49,203,377,17.0, ABalaappap
49,50,217,383,19.0, ABalaappaa
50,51,220,382,16.0, ABalaaappr
51,52,243,387,14.0, ABalaaappl
52,53,246,373,11.0, ABalappaa
53,54,210,374,10.0, ABalappapp
54,55,232,377,13.0, ABalappapa
55,56,227,364,10.0, ABalapppaa
56,57,206,354,10.0, ABalapppap
57,58,175,332,11.0, ABalappppp
58,59,192,352,11.0, ABalappppa
59,60,276,307,18.0, ABalppapaa
60,61,274,299,14.0, ABalppaapp
61,62,280,311,15.0, ABalppaapa
62,63,279,337,14.0, ABalppaaaa
63,64,279,320,13.0, ABalppaaap
64,65,252,265,21.0, ABalppappp
65,66,264,278,22.0, ABalppappa
66,67,270,295,23.0, ABalppapap
67,68,262,321,14.0, MSapaaa
68,69,250,297,17.0, MSapaap
69,70,243,280,16.0, MSapapa
70,71,225,264,13.0, MSapapp
71,72,254,270,11.0, ABalpppppa
72,73,242,255,12.0, ABalpppppp
73,74,247,285,11.0, ABalppppap
74,75,262,302,12.0, ABalppppaa
75,76,264,309,8.0, ABalpppaap
76,77,280,316,10.0, ABalpppaaa
77,78,274,300,9.0, ABalpppapa
78,79,266,278,11.0, ABalpppapp
79,80,208,282,21.0, ABalpapppp
80,81,218,296,21.0, ABalpapppa
81,82,234,286,21.0, ABalpappap
82,83,237,306,19.0, ABalpaaapp
83,84,255,292,22.0, ABalpapapa
84,85,245,272,22.0, ABalpapapp
85,86,283,336,20.0, ABalpaappa
86,87,272,318,18.0, ABalpaappp
87,88,265,333,21.0, ABalpaapap
88,89,272,356,21.0, ABalpaapaa
89,90,248,328,21.0, ABalpaaapa
90,91,264,312,22.0, ABalpapaaa
91,92,259,350,22.0, ABalpaaaaa
92,93,260,371,12.0, ABalapaaaa
93,94,264,351,9.0, ABalapaaap
94,95,266,333,9.0, ABalapaapp
95,96,261,352,13.0, ABalapaapa
96,97,250,306,10.0, ABalapappa
97,98,227,284,11.0, ABalapappp
98,99,248,349,9.0, ABalapapaa
99,100,250,328,8.0, ABalapapap
100,101,241,360,23.0, ABaraaapaa
101,102,231,345,22.0, ABaraaapap
102,103,217,355,23.0, ABaraaappa
103,104,243,359,18.0, ABaraaaap
104,105,233,365,20.0, ABaraaaaap
105,106,260,369,21.0, ABaraaaaaa
107,108,183,358,21.0, ABalaapapp
108,109,174,345,21.0, ABprpaaaaa
109,110,157,337,19.0, ABprpaaaap
110,111,141,339,21.0, ABprpaaapa
111,112,130,325,19.0, ABprpaaapp
112,113,137,338,16.0, ABprpaapap
113,114,126,326,16.0, ABprpaappa
114,115,112,313,16.0, ABprpaappp
115,116,117,289,21.0, ABprppaapa
116,117,129,265,21.0, ABprpapapp
117,118,131,287,19.0, ABprpapaap
118,119,157,274,24.0, ABprpappap
119,120,157,293,22.0, ABprpappaa
120,121,159,255,20.0, ABprpapppa
121,122,135,311,18.0, ABprppaaaa
122,123,125,301,18.0, ABprppaaap
123,124,107,274,23.0, ABprppaapp
124,125,113,296,18.0, ABprppapaa
125,126,100,280,19.0, ABprppapap
126,127,99,250,20.0, ABprppappp
127,128,95,272,18.0, ABprppappa
128,129,115,251,23.0, ABprppppap
129,130,117,265,19.0, ABprppppaa
130,131,122,229,22.0, ABprpppppa
131,132,94,270,21.0, ABprpppaaa
132,133,93,238,22.0, ABprpppapa
133,134,84,250,22.0, ABprpppaap
134,135,100,222,23.0, ABprpppapp
135,136,80,235,13.0, ABprappapp
136,137,90,254,10.0, ABprappapa
137,138,84,255,15.0, ABprappaap
138,139,92,279,13.0, ABprappaaa
139,140,105,225,15.0, Cpppa
140,141,89,212,21.0, ABprappppp
141,142,87,221,19.0, ABprappppa
142,143,88,244,17.0, ABprapppaa
143,144,87,234,19.0, ABprapppap
144,145,102,223,9.0, ABarppppp
145,146,113,259,8.0, ABarppppa
146,147,146,261,7.0, ABarpppapa
147,148,125,244,8.0, ABarpppapp
148,149,144,281,8.0, ABarpppaa
149,150,192,236,8.0, ABarppaaa
150,151,173,196,8.0, ABarppaapp
151,152,177,225,7.0, ABarppaapa
152,153,153,168,12.0, ABarppapp
153,154,185,188,9.0, ABarppapa
154,155,175,365,17.0, ABpraaaapa
155,156,190,372,18.0, ABpraaaaaa
156,157,174,366,14.0, ABpraaaaap
157,158,203,349,18.0, MSppaaa
158,159,161,358,15.0, ABpraaaapp
159,160,154,338,14.0, ABpraaappp
160,161,178,345,15.0, ABpraaappa
161,162,158,349,10.0, ABpraapapa
162,163,148,329,9.0, ABpraapapp
163,164,190,367,9.0, ABpraapaaa
164,165,179,357,13.0, ABpraaapap
165,166,169,348,8.0, ABpraapaap
166,167,120,315,12.0, ABpraapppa
167,168,107,291,13.0, ABpraapppp
168,169,146,352,13.0, ABpraappaa
169,170,132,327,12.0, ABpraappap
170,171,226,264,21.0, ABplpappaa
171,172,201,249,22.0, ABplpappap
172,173,194,237,23.0, ABplpapppa
173,174,211,226,22.0, ABplpapapp
174,175,217,243,22.0, ABplpapapa
175,176,233,237,22.0, ABplpapaap
176,177,244,255,22.0, ABplpapaaa
177,178,266,278,19.0, ABplpaaaap
178,179,274,292,17.0, ABplpaaaaa
179,180,261,266,17.0, ABplpaaapa
180,181,250,252,17.0, ABplpaaapp
181,182,249,252,14.0, ABplpaappa
182,183,239,234,14.0, ABplpaappp
183,184,270,285,15.0, ABplpaapaa
184,185,257,264,14.0, ABplpaapap
185,186,183,217,22.0, ABplppppap
186,187,200,218,22.0, ABplppppaa
187,188,167,238,22.0, ABplpapppp
188,189,158,191,23.0, ABplpppapp
189,190,176,197,23.0, ABplpppapa
190,191,213,196,21.0, ABplpppaaa
191,192,192,190,22.0, ABplpppaap
192,193,147,175,23.0, ABplappppp
193,194,160,161,21.0, ABplappppa
194,195,188,185,18.0, ABplapppaa
195,196,173,175,22.0, ABplapppap
196,197,225,231,20.0, ABplppaapa
197,198,218,210,21.0, ABplppaapp
198,199,241,241,18.0, ABplppaaa
199,200,234,225,17.0, ABplppapaa
200,201,224,205,17.0, ABplppapap
201,202,216,199,17.0, ABplppappa
202,203,195,193,20.0, ABplppappp
203,204,144,256,19.0, MSpappp
204,205,148,257,22.0, MSpappa
205,206,173,259,18.0, MSpapapp
206,207,175,281,20.0, MSpapapa
207,208,183,281,16.0, MSpapaap
208,209,192,296,19.0, MSpapaaa
209,210,222,343,13.0, MSpaaaap
210,211,225,370,17.0, MSpaaaaa
211,212,194,321,11.0, MSpaaapp
212,213,207,346,13.0, MSpaaapa
213,214,209,327,15.0, MSpaapa
214,215,195,302,12.0, MSpaapp
215,216,144,305,14.0, MSppppa
216,217,134,289,13.0, MSppppp
217,218,144,288,17.0, MSpppap
218,219,164,301,18.0, MSpppaa
219,220,203,337,22.0, ABaraaappp
220,221,185,329,19.0, MSppaap
221,222,179,329,16.0, MSppapa
222,223,156,318,13.0, MSppapp
223,224,215,247,18.0, MSappap
224,225,225,260,17.0, MSappaa
225,226,197,235,19.0, MSaappp
226,227,187,255,20.0, MSaappa
227,228,211,275,16.0, MSaapaap
228,229,198,271,19.0, MSaapap
229,230,226,300,13.0, MSaaapap
230,231,244,315,14.0, MSaaapaa
231,232,210,299,13.0, MSaaapp
232,233,238,335,12.0, MSaaaapa
233,234,253,369,15.0, MSaaaaaa
234,235,242,352,12.0, MSaaaaap
235,236,201,224,12.0, MSapppp
236,237,218,242,14.0, MSapppa
237,238,198,182,13.0, ABplappapa
238,239,182,173,16.0, ABplappapp
239,240,200,178,17.0, ABplappaap
240,241,217,193,13.0, ABplappaaa
241,242,145,159,18.0, ABplapappp
242,243,171,156,14.0, ABplapapap
243,244,180,167,10.0, ABplapapaa
244,245,201,194,10.0, ABplapaapp
245,246,205,214,7.0, ABplapaapa
246,247,210,244,8.0, ABplaaappp
247,248,211,224,8.0, ABplapaaap
248,249,226,245,9.0, ABplapaaaa
249,250,250,315,7.0, ABplaapaaa
250,251,243,295,8.0, ABplaapaap
251,252,255,283,8.0, ABplaapapa
252,253,238,270,9.0, ABplaapapp
253,254,221,208,11.0, ABplaapppp
254,255,235,226,10.0, ABplaapppa
255,256,241,242,9.0, ABplaappap
256,257,256,265,8.0, ABplaappaa
257,258,208,293,7.0, ABplaaaapp
258,259,220,305,8.0, ABplaaaapa
259,260,229,314,8.0, ABplaaaaap
260,261,234,333,7.0, ABplaaaaaa
261,262,214,261,8.0, ABplaaappa
262,263,218,274,7.0, ABplaaapap
263,264,231,290,8.0, ABplaaapaa
264,265,122,245,14.0, Dppp
265,266,114,263,13.0, Dppa
266,267,123,265,16.0, Dpap
267,268,122,277,13.0, Dpaa
268,269,172,201,15.0, Dapp
269,270,196,206,14.0, Dapa
270,271,189,216,18.0, Daap
271,272,209,222,16.0, Daaa
272,273,173,239,17.0, Z3
273,274,149,226,17.0, Z2
274,275,130,221,7.0, Cpaaap
275,276,159,239,8.0, Cpaaaa
276,277,98,185,10.0, Cpaapp
277,278,112,198,7.0, Cpaapa
278,279,81,203,18.0, ABprapappp
279,280,80,214,14.0, ABprapappa
280,281,83,219,11.0, ABprapapap
281,282,92,240,8.0, ABprapapaa
282,283,95,270,9.0, ABprapaapp
283,284,114,283,8.0, ABprapaapa
284,285,123,294,9.0, ABprapaaap
285,286,132,313,9.0, ABprapaaaa
286,287,117,194,24.0, Cpappv
287,288,88,192,21.0, Cpappd
288,289,90,192,14.0, Cpapap
289,290,102,181,20.0, Cpapaa
290,291,110,204,19.0, Cpppp
291,292,117,223,19.0, Cppap
292,293,132,238,19.0, Cppaa
293,294,127,183,20.0, Cappp
294,295,160,183,16.0, Cappa
295,296,168,213,19.0, Capaa
296,297,149,200,19.0, Capap
297,298,134,179,7.0, Caaaap
298,299,163,183,7.0, Caaaaa
299,300,113,170,15.0, Caaapp
300,301,124,167,10.0, Caaapa
301,302,120,173,23.0, Caapp
302,303,125,164,19.0, Caapa
303,304,133,220,11.0, Eprp
304,305,152,240,12.0, Epra
305,306,141,204,14.0, Eplp
306,307,162,215,12.0, Epla
307,308,178,305,13.0, Eara
308,309,157,271,14.0, Earp
309,310,194,277,11.0, Eala
310,311,185,249,13.0, Ealp
313,314,241,312,23.0, ABalpapaap
314,315,133,240,22.0, ABprpapppp
316,317,135,287,23.0, ABprpapapa
317,318,162,162,17.0, ABplapappa
322,323,194,359,16.0, ABpraaapaa
324,325,110,212,22.0, ABprpppppp
