,index,x,y,z,name
0,1,203,324,19.0, ABaraapppa
1,2,195,303,18.0, ABaraapppp
2,3,221,346,19.0, ABaraappaa
3,4,217,332,18.0, ABaraappap
4,5,223,312,19.0, ABaraapapp
5,6,242,328,17.0, ABaraapapa
6,7,252,353,18.0, ABaraapaaa
7,8,242,343,17.0, ABaraapaap
8,9,163,330,22.0, ABarapppa
9,10,165,311,22.0, ABarappaa
10,11,144,319,21.0, ABarapppp
11,12,146,309,26.0, ABarappap
12,13,195,328,22.0, ABarapaap
13,14,215,338,23.0, ABarapaaa
14,15,169,282,22.0, ABarapappp
15,16,179,301,19.0, ABarapappa
16,17,183,311,23.0, ABarapapa
17,18,172,259,9.0, ABarpaappp
18,19,180,287,9.0, ABarpaappa
19,20,191,298,9.0, ABarpaapap
20,21,208,313,10.0, ABarpaapaa
21,22,226,334,8.0, ABarpaaaa
22,23,211,328,8.0, ABarpaaap
23,24,191,341,8.0, ABarpapaa
24,25,180,320,8.0, ABarpapap
25,26,148,295,9.0, ABarpappp
26,27,165,310,9.0, ABarpappa
27,28,199,374,18.0, ABalaapap
28,29,218,377,18.0, ABalaapaa
29,30,194,369,13.0, ABalaappp
30,31,273,342,17.0, ABalaaaal
31,32,262,374,17.0, ABalaaaar
32,33,259,368,13.0, ABalaaapa
33,34,212,379,14.0, ABalaappa
34,35,234,377,11.0, ABalaaapp
35,36,251,360,8.0, ABalappaa
36,37,228,363,9.0, ABalappap
37,38,212,352,10.0, ABalapppa
38,39,187,323,12.0, ABalapppp
39,40,278,297,17.0, ABalppaap
40,41,281,313,15.0, ABalppaaa
41,42,248,267,23.0, ABalppapp
42,43,261,286,22.0, ABalppapa
43,44,259,308,15.0, MSapaaa
44,45,242,289,17.0, MSapaap
45,46,237,274,16.0, MSapapa
46,47,220,248,14.0, MSapapp
47,48,253,265,12.0, ABalpppppa
48,49,237,248,13.0, ABalpppppp
49,50,253,282,13.0, ABalppppa
50,51,270,305,11.0, ABalpppaa
51,52,272,286,14.0, ABalpppap
52,53,198,294,22.0, ABalpapppp
53,54,216,315,22.0, ABalpapppa
54,55,223,296,23.0, ABalpappap
55,56,236,316,21.0, ABalpappaa
56,57,240,291,21.0, ABalpapap
57,58,270,315,19.0, ABalpaapp
58,59,260,333,21.0, ABalpaapap
59,60,267,359,19.0, ABalpaapaa
60,61,235,335,21.0, ABalpaaap
61,62,251,316,23.0, ABalpapaa
62,63,249,355,23.0, ABalpaaaa
63,64,263,344,10.0, ABalapaaa
64,65,269,326,11.0, ABalapaap
65,66,233,292,12.0, ABalapapp
66,67,253,327,10.0, ABalapapa
67,68,237,374,21.0, ABaraaapaa
68,69,221,355,23.0, ABaraaapap
69,70,200,358,23.0, ABaraaapp
70,71,230,360,18.0, ABaraaaap
71,72,245,374,18.0, ABaraaaaa
73,74,151,339,20.0, ABprpaaaa
74,75,123,323,19.0, ABprpaaap
75,76,138,335,17.0, ABprpaapa
76,77,114,312,16.0, ABprpaapp
77,78,127,283,23.0, ABprpapap
78,79,131,298,20.0, ABprpapaa
79,80,145,283,21.0, ABprpappa
80,81,129,261,22.0, ABprpappp
81,82,114,302,19.0, ABprppaaa
82,83,103,286,21.0, ABprppaap
83,84,102,284,17.0, ABprppapa
84,85,93,260,18.0, ABprppapp
85,86,107,263,21.0, ABprppppa
86,87,113,235,23.0, ABprppppp
87,88,88,256,21.0, ABprpppaa
88,89,91,234,24.0, ABprpppap
89,90,82,243,14.0, ABprappap
90,91,88,264,13.0, ABprappaa
91,92,103,210,20.0, Cpppa
92,93,85,223,20.0, ABprapppp
93,94,87,238,18.0, ABprapppa
94,95,113,226,9.0, ABarppppp
95,96,119,249,8.0, ABarppppa
96,97,134,264,8.0, ABarpppap
97,98,154,276,8.0, ABarpppaa
98,99,190,251,8.0, ABarppaaa
99,100,176,226,8.0, ABarppaap
100,101,158,178,10.0, ABarppapp
101,102,176,204,8.0, ABarppapa
102,103,164,357,17.0, ABpraaaap
103,104,179,370,17.0, ABpraaaaa
104,105,180,355,14.0, ABpraaapa
105,106,148,341,13.0, ABpraaappp
106,107,174,338,16.0, ABpraaappa
107,108,151,323,9.0, ABpraapap
108,109,167,345,10.0, ABpraapaa
109,110,123,309,12.0, ABpraapppa
110,111,106,281,12.0, ABpraapppp
111,112,135,326,12.0, ABpraappa
112,113,220,259,22.0, ABplpappaa
113,114,202,242,22.0, ABplpappap
114,115,197,228,22.0, ABplpappp
115,116,221,233,22.0, ABplpapap
116,117,237,247,21.0, ABplpapaa
117,118,262,280,19.0, ABplpaaaa
118,119,253,253,20.0, ABplpaaap
119,120,238,233,16.0, ABplpaapp
120,121,256,263,16.0, ABplpaapa
121,122,207,210,21.0, ABplppppa
122,123,181,196,23.0, ABplppppp
123,124,193,180,22.0, ABplpppap
124,125,210,192,20.0, ABplpppaa
125,126,176,165,21.0, ABplapppp
126,127,185,179,18.0, ABplapppa
127,128,222,222,19.0, ABplppaap
128,129,237,228,19.0, ABplppaaa
129,130,220,208,16.0, ABplppapa
130,131,198,194,18.0, ABplppapp
131,132,150,247,22.0, MSpappp
132,133,163,261,22.0, MSpappa
133,134,177,264,21.0, MSpapap
134,135,186,284,18.0, MSpapaa
135,136,214,357,15.0, MSpaaaa
136,137,198,338,14.0, MSpaaap
137,138,209,322,15.0, MSpaapa
138,139,201,304,14.0, MSpaapp
139,140,134,292,15.0, MSppppa
140,141,133,271,13.0, MSppppp
141,142,143,278,18.0, MSpppap
142,143,161,305,18.0, MSpppaa
143,144,191,349,19.0, MSppaaa
144,145,178,324,18.0, MSppaap
145,146,167,321,15.0, MSppapa
146,147,144,306,14.0, MSppapp
147,148,204,241,19.0, MSappap
148,149,222,262,18.0, MSappaa
149,150,181,239,21.0, MSaappp
150,151,189,253,23.0, MSaappa
151,152,213,286,19.0, MSaapaa
152,153,199,263,20.0, MSaapap
153,154,235,311,15.0, MSaaapa
154,155,215,294,15.0, MSaaapp
155,156,235,334,13.0, MSaaaap
156,157,243,356,12.0, MSaaaaa
157,158,194,216,12.0, MSapppp
158,159,210,234,15.0, MSapppa
159,160,194,177,13.0, ABplappap
160,161,208,191,15.0, ABplappaa
161,162,160,159,17.0, ABplapappp
162,163,180,175,9.0, ABplapapa
163,164,199,204,8.0, ABplapaap
164,165,207,264,8.0, ABplaaapp
165,166,215,235,8.0, ABplapaaa
166,167,252,295,9.0, ABplaapaa
167,168,254,273,8.0, ABplaapapa
168,169,230,263,8.0, ABplaapapp
169,170,217,204,11.0, ABplaapppp
170,171,229,230,11.0, ABplaapppa
171,172,242,247,9.0, ABplaappa
172,173,221,305,8.0, ABplaaaap
173,174,238,317,9.0, ABplaaaaa
174,175,220,284,8.0, ABplaaapa
175,176,113,221,17.0, Dppp
176,177,117,251,14.0, Dppa
177,178,130,248,19.0, Dpap
178,179,128,265,16.0, Dpaa
179,180,158,190,19.0, Dapp
180,181,179,208,16.0, Dapa
181,182,180,211,19.0, Daap
182,183,194,220,16.0, Daaa
183,184,170,241,17.0, Z3
184,185,150,222,18.0, Z2
185,186,138,226,9.0, Cpaaap
186,187,157,247,9.0, Cpaaaa
187,188,99,182,12.0, Cpaapp
188,189,112,203,8.0, Cpaapa
189,190,85,212,15.0, ABprapapp
190,191,91,233,10.0, ABprapapa
191,192,111,269,9.0, ABprapaap
192,193,126,290,9.0, ABprapaaa
193,194,98,177,22.0, Cpapp
194,195,89,180,18.0, Cpapa
195,196,112,195,23.0, Cpppp
196,197,127,203,20.0, Cppap
197,198,128,232,20.0, Cppaa
198,199,125,175,21.0, Cappp
199,200,157,168,20.0, Cappa
200,201,163,206,21.0, Capaa
201,202,141,187,21.0, Capap
202,203,137,186,8.0, Caaaa
203,204,124,160,12.0, Caaap
204,205,123,158,22.0, Caapp
205,206,143,150,17.0, Caapa
206,207,131,208,13.0, Eprp
207,208,148,243,13.0, Epra
208,209,140,190,13.0, Eplp
209,210,166,218,13.0, Epla
210,211,179,297,14.0, Eara
211,212,156,266,15.0, Earp
212,213,208,276,13.0, Eala
213,214,191,249,14.0, Ealp
248,249,176,168,13.0, ABplapappa
