,index,x,y,z,name
0,1,217,319,20.0, ABaraap
1,2,161,292,20.0, ABarapp
2,3,175,335,21.0, ABarapa
3,4,175,358,15.0, ABarpaa
4,5,179,322,15.0, ABarpap
5,6,244,336,17.0, ABalaap
6,7,250,369,17.0, ABalaaa
7,8,214,335,14.0, ABalapp
8,9,251,301,9.0, ABalppa
9,10,252,260,18.0, MSapa
10,11,234,269,13.0, ABalppp
11,12,259,294,17.0, ABalpapp
12,13,268,305,16.0, ABalpapa
13,14,275,336,13.0, ABalpaa
14,15,218,374,14.0, ABalapa
15,16,216,359,20.0, ABaraaa
17,18,111,249,22.0, ABprpaa
18,19,116,212,21.0, ABprpap
19,20,81,199,19.0, ABprppa
20,21,114,177,19.0, ABprppp
21,22,101,217,14.0, ABprapp
22,23,128,265,12.0, ABarppp
23,24,141,317,12.0, ABarppa
24,25,137,323,18.0, ABpraaa
25,26,117,288,19.0, ABpraap
26,27,222,224,11.0, ABplpap
27,28,240,259,8.0, ABplpaa
28,29,200,188,10.0, ABplppp
29,30,201,231,8.0, ABplppa
30,31,191,232,22.0, MSpap
31,32,200,285,20.0, MSpaa
32,33,162,202,22.0, MSppp
33,34,149,259,21.0, MSppa
34,35,231,269,20.0, MSaap
35,36,259,320,21.0, MSaaa
36,37,222,211,19.0, MSapp
37,38,191,263,10.0, ABplapp
38,39,176,303,9.0, ABplapap
39,40,189,324,9.0, ABplapaa
40,41,237,325,9.0, ABplaapa
41,42,216,297,11.0, ABplaapp
42,43,211,355,8.0, ABplaaaa
43,44,199,341,9.0, ABplaaap
44,45,142,165,18.0, Dp
45,46,164,165,10.0, Da
46,47,178,173,18.0, P4
47,48,104,256,8.0, Cpaa
48,49,95,260,16.0, ABprapa
49,50,98,212,8.0, Cpap
50,51,134,170,10.0, Cppp
51,52,108,184,10.0, Cppa
52,53,143,219,8.0, Cap
53,54,154,283,10.0, Caaa
54,55,154,250,9.0, Caap
55,56,149,222,15.0, Epr
56,57,171,203,12.0, Epl
57,58,185,264,16.0, Ear
58,59,207,235,17.0, Eal
