,index,x,y,z,name
0,1,211,345,22.0, ABaraa
1,2,173,313,21.0, ABarap
2,3,157,341,14.0, ABarpa
3,4,263,359,19.0, ABalaa
5,6,242,292,11.0, ABalpp
6,7,270,327,13.0, ABalpa
9,10,136,228,21.0, ABprpa
10,11,105,189,20.0, ABprpp
11,12,93,241,18.0, ABprap
12,13,117,281,11.0, ABarpp
13,14,128,293,20.0, ABpraa
14,15,229,251,10.0, ABplpa
15,16,207,222,9.0, ABplpp
16,17,212,275,21.0, MSpa
17,18,167,253,22.0, MSpp
18,19,254,310,21.0, MSaa
19,20,248,261,17.0, MSap
20,21,181,296,10.0, ABplap
21,22,210,338,11.0, ABplaa
22,23,128,160,15.0, D
23,24,167,159,13.0, P4
24,25,103,238,9.0, Cpa
25,26,107,190,11.0, Cpp
26,27,148,224,11.0, Cap
27,28,155,264,12.0, Caa
28,29,161,195,13.0, Ep
29,30,192,230,16.0, Ea
31,32,227,366,13.5, ABalap
