,index,x,y,z,name
0,1,208,348,22.0, ABaraa
1,2,173,312,21.0, ABarap
2,3,155,341,14.0, ABarpa
3,4,260,362,20.0, ABalaa
4,5,231,365,13.0, ABalap
5,6,243,290,10.0, ABalpp
6,7,271,326,15.0, ABalpa
9,10,137,230,21.0, ABprpa
10,11,107,184,21.0, ABprpp
11,12,93,242,19.0, ABprap
12,13,118,283,12.0, ABarpp
13,14,128,293,20.0, ABpraa
14,15,230,250,10.0, ABplpa
15,16,210,217,9.0, ABplpp
16,17,211,278,21.0, MSpa
17,18,167,250,22.0, MSpp
18,19,253,311,21.0, MSaa
19,20,246,257,17.0, MSap
20,21,181,297,10.0, ABplap
21,22,213,335,9.0, ABplaa
22,23,124,161,15.0, D
23,24,166,157,14.0, P4
24,25,108,233,10.0, Cpa
25,26,110,196,11.0, Cpp
26,27,151,230,11.0, Cap
27,28,158,263,12.0, Caa
28,29,160,194,13.0, Ep
29,30,193,233,17.0, Ea
