,index,x,y,z,name
0,1,202,314,22.0, ABaraapp
1,2,231,339,23.0, ABaraapa
2,3,143,278,21.0, ABarappp
3,4,156,307,22.0, ABarappa
4,5,189,350,23.0, ABarapaa
5,6,173,324,23.0, ABarapap
6,7,169,345,12.0, ABarpaap
7,8,187,370,17.0, ABarpaaa
8,9,184,337,17.0, ABarpapa
9,10,157,310,15.0, ABarpapp
10,11,255,349,19.0, ABalaapa
11,12,229,333,17.0, ABalaapp
12,13,270,357,21.0, ABalaaaa
13,14,250,362,14.0, ABalaaap
14,15,225,356,17.0, ABalappa
15,16,214,339,12.0, ABalappp
16,17,273,317,10.0, ABalppaa
17,18,248,305,13.0, ABalppap
18,19,240,251,17.0, MSapa
19,20,229,266,13.0, ABalpppp
20,21,230,298,14.0, ABalpppa
21,22,261,279,20.0, ABalpapp
22,23,283,312,16.0, ABalpapa
23,24,267,337,12.0, ABalpaap
24,25,284,341,17.0, ABalpaaa
25,26,232,380,16.0, ABalapaa
26,27,206,369,11.0, ABalapap
28,29,208,360,22.0, ABaraaap
29,30,245,364,23.0, ABaraaaa
31,32,126,295,22.0, ABprpaaa
32,33,103,265,20.0, ABprpaap
33,34,111,253,23.0, ABprpapa
34,35,112,217,22.0, ABprpapp
35,36,86,245,21.0, ABprppaa
36,37,87,204,21.0, ABprppap
37,38,127,182,22.0, ABprpppp
38,39,91,184,22.0, ABprpppa
39,40,99,228,16.0, ABprappa
40,41,103,194,17.0, ABprappp
41,42,120,231,11.0, ABarpppp
42,43,126,270,14.0, ABarpppa
43,44,154,324,10.0, ABarppaa
44,45,135,285,10.0, ABarppap
45,46,154,346,17.0, ABpraaaa
46,47,133,322,15.0, ABpraaap
47,48,127,317,20.0, ABpraapa
48,49,104,285,16.0, ABpraapp
49,50,231,224,10.0, ABplpapp
50,51,248,254,9.0, ABplpapa
51,52,260,280,10.0, ABplpaaa
52,53,226,269,8.0, ABplpaap
53,54,198,175,11.0, ABplpppp
54,55,221,198,11.0, ABplpppa
55,56,186,219,8.0, ABplappp
56,57,217,249,8.0, ABplppaa
57,58,209,212,9.0, ABplppap
58,59,177,226,21.0, MSpapp
59,60,183,257,21.0, MSpapa
60,61,191,300,19.0, MSpaaa
61,62,185,276,20.0, MSpaap
62,63,150,211,21.0, MSppp
63,64,146,249,22.0, MSppa
64,65,216,260,20.0, MSaapp
65,66,229,282,20.0, MSaapa
66,67,240,299,20.0, MSaaap
67,68,259,327,20.0, MSaaaa
68,69,223,220,17.0, MSapp
69,70,198,272,9.0, ABplappa
70,71,168,285,9.0, ABplapap
71,72,191,319,9.0, ABplapaa
72,73,238,327,9.0, ABplaapa
73,74,206,299,11.0, ABplaapp
74,75,241,356,9.0, ABplaaaa
75,76,196,345,8.0, ABplaaap
76,77,150,172,21.0, Dp
77,78,184,172,16.0, Da
78,79,203,218,21.0, Z3
79,80,181,191,22.0, Z2
80,81,100,220,9.0, Cpaa
81,82,87,248,14.0, ABprapap
82,83,105,286,10.0, ABprapaa
83,84,112,178,9.0, Cpap
84,85,153,154,13.0, Cppp
85,86,118,169,15.0, Cppa
86,87,159,172,9.0, Capp
87,88,139,202,9.0, Capa
88,89,150,256,9.0, Caaa
89,90,155,217,8.0, Caap
90,91,148,221,15.0, Epr
91,92,172,203,15.0, Epl
92,93,155,276,16.0, Ear
93,94,193,249,15.0, Eal
