,index,x,y,z,name
0,1,207,319,22.0, ABaraapp
1,2,233,345,23.0, ABaraapa
2,3,142,281,21.0, ABarappp
3,4,162,304,22.0, ABarappa
4,5,190,352,23.0, ABarapaa
5,6,169,325,23.0, ABarapap
6,7,171,342,10.0, ABarpaap
7,8,185,367,15.0, ABarpaaa
8,9,179,338,16.0, ABarpapa
9,10,157,309,15.0, ABarpapp
10,11,250,356,18.0, ABalaapa
11,12,227,339,17.0, ABalaapp
12,13,269,366,19.0, ABalaaaa
13,14,246,371,14.0, ABalaaap
14,15,217,363,16.0, ABalappa
15,16,210,334,13.0, ABalappp
16,17,274,315,11.0, ABalppaa
17,18,256,302,15.0, ABalppap
18,19,234,256,18.0, MSapa
19,20,234,272,14.0, ABalpppp
20,21,229,302,15.0, ABalpppa
21,22,262,289,21.0, ABalpapp
22,23,283,317,17.0, ABalpapa
23,24,270,336,12.0, ABalpaap
24,25,280,347,17.0, ABalpaaa
25,26,230,378,13.0, ABalapaa
26,27,203,360,10.0, ABalapap
28,29,208,365,21.0, ABaraaap
29,30,242,372,22.0, ABaraaaa
31,32,130,305,22.0, ABprpaaa
32,33,100,271,20.0, ABprpaap
33,34,114,258,22.0, ABprpapa
34,35,113,223,22.0, ABprpapp
35,36,86,245,21.0, ABprppaa
36,37,90,211,21.0, ABprppap
37,38,120,181,22.0, ABprpppp
38,39,88,187,21.0, ABprpppa
39,40,98,229,16.0, ABprappa
40,41,103,195,16.0, ABprappp
41,42,120,228,11.0, ABarpppp
42,43,122,269,13.0, ABarpppa
43,44,158,319,9.0, ABarppaa
44,45,138,281,10.0, ABarppap
45,46,153,347,17.0, ABpraaaa
46,47,134,324,14.0, ABpraaap
47,48,124,313,18.0, ABpraapa
48,49,110,284,16.0, ABpraapp
49,50,237,232,11.0, ABplpapp
50,51,251,258,10.0, ABplpapa
51,52,262,287,10.0, ABplpaaa
52,53,236,272,9.0, ABplpaap
53,54,202,180,11.0, ABplpppp
54,55,221,201,12.0, ABplpppa
55,56,193,213,8.0, ABplappp
56,57,224,253,8.0, ABplppaa
57,58,216,220,10.0, ABplppap
58,59,173,224,21.0, MSpapp
59,60,182,259,21.0, MSpapa
60,61,192,304,19.0, MSpaaa
61,62,187,277,20.0, MSpaap
62,63,145,218,19.0, MSppp
63,64,148,253,20.0, MSppa
64,65,209,258,20.0, MSaapp
65,66,228,288,22.0, MSaapa
66,67,243,306,20.0, MSaaap
67,68,261,334,19.0, MSaaaa
68,69,218,221,17.0, MSapp
69,70,201,263,9.0, ABplappa
70,71,174,278,8.0, ABplapap
71,72,193,309,8.0, ABplapaa
72,73,238,319,9.0, ABplaapa
73,74,211,289,10.0, ABplaapp
74,75,240,347,9.0, ABplaaaa
75,76,200,332,8.0, ABplaaap
76,77,148,174,21.0, Dp
77,78,190,172,17.0, Da
78,79,203,230,22.0, Z3
79,80,170,191,21.0, Z2
80,81,98,218,9.0, Cpaa
81,82,86,249,13.0, ABprapap
82,83,104,287,11.0, ABprapaa
83,84,114,176,8.0, Cpap
84,85,154,156,15.0, Cppp
85,86,118,172,14.0, Cppa
86,87,164,164,10.0, Capp
87,88,145,192,9.0, Capa
88,89,151,250,9.0, Caaa
89,90,156,212,8.0, Caap
90,91,148,220,14.0, Epr
91,92,173,200,14.0, Epl
92,93,157,278,15.0, Ear
93,94,189,248,15.0, Eal
