,index,x,y,z,name
0,1,208,319,16.0, ABaraapppa
1,2,192,309,15.0, ABaraapppp
2,3,228,347,15.0, ABaraappaa
3,4,220,334,15.0, ABaraappap
4,5,225,293,14.0, ABaraapapp
5,6,236,309,15.0, ABaraapapa
6,7,247,344,17.0, ABalpaapaa
7,8,241,330,15.0, ABaraapaap
8,9,188,339,22.0, ABarapppaa
9,10,176,302,22.0, ABarappaap
10,11,171,328,21.0, ABarapppap
11,12,151,315,21.0, ABarappppp
12,13,158,295,20.0, ABprpapaaa
13,14,159,307,23.0, ABarappapa
14,15,143,292,23.0, ABarappapp
15,16,200,312,19.0, ABarapaapp
16,17,206,330,23.0, ABaraaappp
17,18,213,306,22.0, ABarapaaap
18,19,214,326,20.0, ABarapaapa
19,20,163,278,18.0, MSpapapa
20,21,176,270,19.0, ABarapapppp
21,22,181,289,21.0, ABarapapppa
22,23,184,301,19.0, ABarapappa
23,24,194,295,22.0, ABarapapap
24,25,178,250,7.0, ABarpaappp
25,26,173,276,7.0, ABarpaappa
26,27,174,296,6.0, ABarpaapap
27,28,213,305,11.0, MSaaappa
28,29,197,315,7.0, ABarpaapaa
29,30,235,364,8.0, ABarpaaaaa
30,31,243,348,7.0, ABarpaaaap
31,32,209,331,6.0, ABarpaaapp
32,33,224,344,7.0, ABarpaaapa
33,34,203,349,9.0, ABarpapaap
34,35,212,358,7.0, ABarpapaaa
35,36,174,319,7.0, ABarpapapp
36,37,195,334,7.0, ABarpapapa
37,38,139,307,7.0, ABarpapppp
38,39,151,323,8.0, ABarpapppa
39,40,177,340,7.0, ABarpappaa
40,41,163,332,8.0, ABarpappap
41,42,201,355,23.0, ABalaapaap
42,43,185,358,22.0, ABalaapapa
43,44,219,363,22.0, ABalaapaaa
44,45,200,374,15.0, ABalaapppp
45,46,211,371,17.0, ABalaapppa
46,47,272,310,20.0, ABalaaaalp
47,48,240,371,19.0, ABalaaaarr
48,49,267,353,18.0, ABalaaaarl
49,50,255,369,15.0, ABalaaapar
50,51,275,340,17.0, ABalaaapal
51,52,278,333,20.0, ABalaaaala
