,index,x,y,z,name
0,1,203,300,21.0, ABaraappp
1,2,218,324,21.0, ABaraappa
2,3,238,319,21.0, ABaraapap
3,4,247,342,22.0, ABaraapaa
4,5,151,317,21.0, ABarapppa
5,6,146,294,21.0, ABarapppp
6,7,181,355,20.0, ABarappaa
7,8,161,334,21.0, ABarappap
8,9,198,322,22.0, ABarapaap
9,10,220,345,21.0, ABarapaaa
10,11,173,314,21.0, ABarapapp
11,12,194,342,22.0, ABarapapa
12,13,177,289,8.0, ABarpaapp
13,14,209,314,8.0, ABarpaapa
14,15,223,331,7.0, ABarpaaa
15,16,187,348,8.0, ABarpapaa
16,17,164,330,9.0, ABarpapap
17,18,151,295,8.0, ABarpappp
18,19,173,316,8.0, ABarpappa
19,20,203,367,17.0, ABalaapap
20,21,229,376,17.0, ABalaapaa
21,22,187,363,12.0, ABalaappp
22,23,257,356,12.0, ABalaaaal
23,24,257,379,16.0, ABalaaaar
24,25,249,376,12.0, ABalaaapa
25,26,208,381,13.0, ABalaappa
26,27,217,367,12.0, ABalaaapp
27,28,233,368,9.0, ABalappaa
28,29,215,352,8.0, ABalappap
29,30,207,340,10.0, ABalapppa
30,31,187,325,10.0, ABalapppp
31,32,276,304,17.0, ABalppaap
32,33,278,327,15.0, ABalppaaa
33,34,246,273,21.0, ABalppapp
34,35,259,299,17.0, ABalppapa
35,36,236,284,16.0, MSapaa
36,37,217,258,16.0, MSapap
37,38,228,262,12.0, ABalppppp
38,39,237,279,9.0, ABalppppa
39,40,250,318,14.0, ABalpppaa
40,41,246,293,12.0, ABalpppap
41,42,233,295,22.0, ABalpappp
42,43,257,304,22.0, ABalpappa
43,44,270,317,22.0, ABalpapap
44,45,255,321,17.0, ABalpaapp
45,46,266,351,17.0, ABalpaapa
46,47,269,339,22.0, ABalpaaap
47,48,283,343,18.0, ABalpapaa
48,49,262,368,20.0, ABalpaaaa
49,50,241,361,9.0, ABalapaaa
50,51,256,336,8.0, ABalapaap
51,52,225,309,11.0, ABalapapp
52,53,247,332,10.0, ABalapapa
53,54,224,368,21.0, ABaraaapa
54,55,198,362,22.0, ABaraaapp
55,56,239,356,22.0, ABaraaaap
