,index,x,y,z,name
0,1,210,308,21.0, ABaraapp
1,2,229,343,23.0, ABaraapa
2,3,140,286,20.0, ABarappp
3,4,159,317,19.0, ABarappa
4,5,192,341,22.0, ABarapaa
5,6,172,318,22.0, ABarapap
6,7,173,325,8.0, ABarpaap
7,8,175,362,12.0, ABarpaaa
8,9,167,333,14.0, ABarpapa
9,10,147,305,11.0, ABarpapp
10,11,236,358,16.0, ABalaapa
11,12,201,352,16.0, ABalaapp
12,13,258,371,15.0, ABalaaaa
13,14,236,371,13.0, ABalaaap
14,15,205,370,13.0, ABalappa
15,16,198,333,13.0, ABalappp
16,17,279,319,12.0, ABalppaa
17,18,267,301,15.0, ABalppap
18,19,253,276,19.0, MSapaa
19,20,226,249,18.0, MSapap
20,21,234,277,15.0, ABalpppp
21,22,237,306,13.0, ABalpppa
22,23,265,305,20.0, ABalpapp
23,24,274,334,20.0, ABalpapa
24,25,264,338,13.0, ABalpaap
25,26,272,354,17.0, ABalpaaa
26,27,226,362,9.0, ABalapaa
27,28,203,345,9.0, ABalapap
29,30,210,365,21.0, ABaraaap
30,31,240,371,20.0, ABaraaaa
32,33,131,316,21.0, ABprpaaa
33,34,108,289,19.0, ABprpaap
34,35,116,271,21.0, ABprpapa
35,36,113,242,22.0, ABprpapp
36,37,92,262,20.0, ABprppaa
37,38,92,225,21.0, ABprppap
38,39,105,186,22.0, ABprpppp
39,40,80,201,20.0, ABprpppa
40,41,90,235,16.0, ABprappa
41,42,98,200,15.0, ABprappp
42,43,118,237,13.0, ABarpppp
43,44,126,270,9.0, ABarpppa
44,45,173,298,8.0, ABarppaa
45,46,152,272,10.0, ABarppap
46,47,162,351,18.0, ABpraaaa
47,48,136,329,14.0, ABpraaap
48,49,122,312,15.0, ABpraapa
49,50,116,283,14.0, ABpraapp
50,51,234,226,11.0, ABplpapp
51,52,246,248,11.0, ABplpapa
52,53,265,287,11.0, ABplpaaa
53,54,247,269,9.0, ABplpaap
54,55,196,175,10.0, ABplpppp
55,56,215,197,11.0, ABplpppa
56,57,193,206,8.0, ABplappp
57,58,226,244,8.0, ABplppaa
58,59,212,218,11.0, ABplppap
59,60,168,224,22.0, MSpapp
60,61,194,258,21.0, MSpapa
61,62,200,318,17.0, MSpaaa
62,63,187,277,20.0, MSpaap
63,64,143,208,20.0, MSpppp
64,65,143,232,21.0, MSpppa
65,66,168,281,21.0, MSppaa
66,67,148,251,19.0, MSppap
67,68,218,240,21.0, MSaapp
68,69,232,287,22.0, MSaapa
69,70,232,305,18.0, MSaaap
70,71,248,340,18.0, MSaaaa
71,72,202,196,16.0, MSappp
72,73,222,230,18.0, MSappa
73,74,203,244,9.0, ABplappa
74,75,182,259,9.0, ABplapap
75,76,199,288,8.0, ABplapaa
76,77,242,308,8.0, ABplaapa
77,78,221,276,10.0, ABplaapp
78,79,234,334,8.0, ABplaaaa
79,80,204,313,8.0, ABplaaap
80,81,142,173,18.0, Dpp
81,82,136,187,21.0, Dpa
82,83,181,174,16.0, Da
83,84,198,220,19.0, Z3
84,85,167,197,19.0, Z2
85,86,104,226,9.0, Cpaa
86,87,86,255,12.0, ABprapap
87,88,112,289,8.0, ABprapaa
88,89,108,181,8.0, Cpap
89,90,138,153,14.0, Cppp
90,91,112,178,15.0, Cppa
91,92,146,156,9.0, Capp
92,93,151,179,8.0, Capa
93,94,152,240,8.0, Caaa
94,95,146,202,7.0, Caap
95,96,140,220,15.0, Epr
96,97,165,200,14.0, Epl
97,98,172,295,16.0, Eara
98,99,153,259,15.0, Earp
99,100,201,268,16.0, Eala
100,101,177,232,16.0, Ealp
