,index,x,y,z,name
0,1,165,377,13.0, ABprpaaa
1,2,179,401,13.0, ABprpaap
2,3,189,393,9.0, ABprpapa
3,4,214,420,9.0, ABprpapp
4,5,247,439,9.0, ABprpppp
5,6,226,461,12.0, ABprpppa
6,7,187,424,12.0, ABprppaa
7,8,211,442,12.0, ABprppap
8,9,177,397,19.0, ABpraapp
9,10,159,366,18.0, ABpraapa
10,11,157,340,20.0, ABpraaap
11,12,150,313,16.0, ABpraaaa
12,13,194,432,18.0, ABprappa
13,14,224,444,17.0, ABprappp
14,15,171,381,24.0, ABprapaa
15,16,190,415,23.0, ABprapap
16,17,308,354,19.0, ABplpppp
17,18,303,328,15.0, ABplpppa
18,19,282,303,25.0, ABplppaa
19,20,296,326,20.0, ABplppap
20,21,296,304,17.0, ABplpapp
21,22,288,281,19.0, ABplpapa
22,23,276,280,24.0, ABplpaap
23,24,269,252,22.0, ABplpaaa
24,25,159,335,13.0, ABarappa
25,26,177,357,12.0, ABarappp
26,27,172,287,10.0, ABarapaa
27,28,178,326,9.0, ABarapap
28,29,211,288,8.0, ABaraapp
29,30,197,252,9.0, ABaraapa
30,31,180,241,12.0, ABaraaaa
31,32,173,270,13.0, ABaraaap
32,33,169,299,18.0, ABarpapa
33,34,184,329,20.0, ABarpapp
34,35,161,296,23.0, ABarpaap
35,36,160,273,19.0, ABarpaaa
36,37,186,314,26.0, ABarppaa
37,38,212,342,24.0, ABarppap
38,39,194,364,24.0, ABarpppa
39,40,213,393,21.0, ABarpppp
40,41,208,280,16.0, ABalaapp
41,42,200,254,16.0, ABalaapa
42,43,191,222,14.0, ABalaaaa
43,44,181,241,16.0, ABalaaap
44,45,190,268,20.0, ABalappa
45,46,208,303,20.0, ABalappp
46,47,173,271,25.0, ABalapap
47,48,170,245,21.0, ABalapaa
48,49,255,283,17.0, ABalpppp
49,50,235,255,18.0, ABalpppa
50,51,235,217,22.0, ABalppaa
51,52,252,237,19.0, ABalppap
52,53,216,226,19.0, ABalpaap
53,54,213,217,13.0, ABalpaaa
54,55,238,225,14.0, ABalpapa
55,56,258,255,12.0, ABalpapp
56,57,242,354,25.0, Caaa
57,58,288,371,26.0, Caap
58,59,296,405,24.0, Capp
59,60,258,403,25.0, Capa
60,61,258,447,25.0, Cpap
61,62,216,420,24.0, Cpaa
62,63,284,433,18.0, Cppp
63,64,251,452,17.0, Cppa
64,65,303,391,16.0, Da
65,66,279,431,13.0, Dp
66,67,264,369,10.0, Z3
67,68,282,394,10.0, Z2
68,69,253,340,9.0, MSaapp
69,70,245,297,10.0, MSaapa
70,71,220,244,12.0, MSaaaa
71,72,235,279,11.0, MSaaap
72,73,289,359,13.0, MSappp
73,74,278,332,10.0, MSappa
74,75,263,283,12.0, MSapaa
75,76,273,320,14.0, MSapap
76,77,190,302,11.0, MSpaaa
77,78,211,323,13.0, MSpaap
78,79,215,331,9.0, MSpapa
79,80,238,368,9.0, MSpapp
80,81,259,406,10.0, MSpppp
81,82,230,396,10.0, MSpppa
82,83,216,385,12.0, MSppap
83,84,196,358,10.0, MSppaa
84,85,225,368,18.0, Earp
85,86,198,351,17.0, Eara
86,87,247,284,23.0, ABplaapp
87,88,227,255,24.0, ABplaapa
88,89,203,266,25.0, ABplaaap
89,90,290,341,24.0, ABplappp
90,91,260,315,23.0, ABplappa
91,92,209,293,25.0, ABplapaa
92,93,232,317,23.0, ABplapap
95,96,244,403,17.0, Epr
96,97,277,382,20.0, Eplp
97,98,266,366,19.0, Epla
99,100,236,324,15.0, Eala
100,101,255,351,15.0, Ealp
101,102,193,234,25.0, ABplaaaa
