,index,x,y,z,name
0,1,186,400,10.0, ABprpaaa
1,2,201,409,13.0, ABprpaap
2,3,214,431,10.0, ABprpapa
3,4,240,432,11.0, ABprpapp
4,5,273,451,13.0, ABprpppp
5,6,252,456,12.0, ABprpppa
6,7,223,460,15.0, ABprppa
7,8,189,370,14.0, ABpraapp
8,9,167,360,11.0, ABpraapa
9,10,168,336,17.0, ABpraaap
10,11,158,319,13.0, ABpraaaa
11,12,196,434,17.0, ABprappa
12,13,226,435,19.0, ABprappp
13,14,168,392,15.0, ABprapaa
14,15,185,407,19.0, ABprapap
15,16,299,383,23.0, ABplpppp
16,17,298,359,24.0, ABplpppa
17,18,274,333,25.0, ABplppaa
18,19,279,345,25.0, ABplppap
19,20,302,342,19.0, ABplpapp
20,21,295,315,21.0, ABplpapa
21,22,273,309,24.0, ABplpaap
22,23,273,284,26.0, ABplpaaa
24,25,178,328,11.0, ABarappa
25,26,205,344,11.0, ABarappp
26,27,178,278,10.0, ABarapaa
27,28,189,304,10.0, ABarapap
28,29,219,288,11.0, ABaraapp
29,30,216,260,10.0, ABaraapa
30,31,201,235,10.0, ABaraaaa
31,32,190,255,12.0, ABaraaap
32,33,181,297,16.0, ABarpapa
33,34,197,321,17.0, ABarpapp
34,35,158,284,21.0, ABarpaap
35,36,156,268,15.0, ABarpaaa
36,37,157,313,22.0, ABarppaa
37,38,169,339,23.0, ABarppap
38,39,173,364,20.0, ABarpppa
39,40,201,374,21.0, ABarpppp
40,41,222,246,15.0, ABalaap
41,42,204,220,16.0, ABalaaa
42,43,194,266,18.0, ABalapp
43,44,174,233,19.0, ABalapa
44,45,263,299,17.0, ABalpppp
45,46,254,275,20.0, ABalpppa
46,47,251,255,25.0, ABalppa
47,48,229,234,22.0, ABalpaap
48,49,233,213,18.0, ABalpaaa
49,50,257,236,18.0, ABalpapa
50,51,271,265,16.0, ABalpapp
51,52,203,339,25.0, Caaa
52,53,248,371,25.0, Caap
53,54,271,401,26.0, Capp
54,55,221,390,25.0, Capa
55,56,244,435,26.0, Cpap
56,57,197,413,25.0, Cpaa
57,58,279,435,22.0, Cppp
58,59,250,457,21.0, Cppa
59,60,306,407,20.0, Da
60,61,288,426,14.0, Dp
61,62,290,395,12.0, P4
62,63,262,297,10.0, MSaap
63,64,248,258,12.0, MSaaa
64,65,302,343,13.0, MSapp
65,66,293,297,16.0, MSapa
66,67,223,311,12.0, MSpaa
67,68,247,338,10.0, MSpap
68,69,250,397,9.0, MSppp
69,70,213,371,10.0, MSppa
70,71,228,356,16.0, Ear
71,72,223,282,21.0, ABplaapp
72,73,212,253,25.0, ABplaapa
73,74,179,262,25.0, ABplaaap
74,75,243,338,22.0, ABplappp
75,76,232,309,23.0, ABplappa
76,77,183,286,26.0, ABplapaa
77,78,198,311,23.0, ABplapap
80,81,244,402,16.0, Epr
81,82,268,376,19.0, Epl
83,84,271,342,14.0, Eal
84,85,187,232,25.0, ABplaaaa
