,index,x,y,z,name
0,1,156,322,14.0, ABprpaaaa
1,2,153,349,14.0, ABprpaaap
2,3,181,359,12.0, ABprpapaa
3,4,171,367,9.0, ABprpapap
4,5,158,366,17.0, ABprpaapp
5,6,158,344,18.0, ABprpaapa
6,7,184,386,9.0, ABprpappp
7,8,192,358,8.0, ABprpappa
8,9,204,417,8.0, ABprppppp
9,10,188,415,10.0, ABprppppa
10,11,180,423,14.0, ABprpppaa
11,12,198,445,12.0, ABprpppap
12,13,165,369,14.0, ABprppaaa
13,14,168,389,13.0, ABprppaap
14,15,179,404,15.0, ABprppapa
15,16,191,434,16.0, ABprppapp
16,17,168,381,22.0, ABpraappp
17,18,157,355,22.0, ABpraappa
18,19,159,305,25.0, ABpraapaa
19,20,165,337,24.0, ABpraapap
20,21,160,288,19.0, ABpraaapa
21,22,162,316,20.0, ABpraaapp
22,23,149,306,15.0, ABpraaaap
23,24,151,283,16.0, ABpraaaaa
24,25,199,436,22.0, ABprappap
25,26,181,412,21.0, ABprappaa
26,27,214,458,15.0, ABprapppp
27,28,204,447,18.0, ABprapppa
28,29,173,361,25.0, ABprapaaa
29,30,187,384,24.0, ABprapaap
30,31,218,440,23.0, ABprapapp
31,32,192,412,25.0, ABprapapa
32,33,281,394,8.0, ABplppppp
33,34,281,352,9.0, ABplppppa
34,35,295,383,11.0, ABplpppap
35,36,298,357,11.0, ABplpppaa
36,37,297,307,14.0, ABplpaapp
37,38,283,310,12.0, ABplppaaa
38,39,289,326,11.0, ABplppaap
39,40,294,367,14.0, ABplppapp
40,41,293,340,13.0, ABplppapa
41,42,255,317,8.0, ABplpappa
42,43,268,339,8.0, ABplpappp
43,44,271,303,9.0, ABplpapap
44,45,258,291,8.0, ABplpapaa
45,46,285,274,16.0, ABplpaapa
46,47,270,264,14.0, ABplpaaaa
47,48,288,287,13.0, ABplpaaap
48,49,176,306,9.0, ABarappaa
49,50,179,333,9.0, ABarappap
50,51,168,313,11.0, ABarapppa
51,52,175,339,13.0, ABarapppp
52,53,193,290,9.0, ABarapaap
53,54,185,275,8.0, ABarapaaa
54,55,198,307,8.0, ABarapapa
55,56,205,324,10.0, ABarapapp
56,57,204,300,13.0, ABaraappp
57,58,194,277,13.0, ABaraappa
58,59,207,257,11.0, ABaraapaa
59,60,216,270,14.0, ABaraapap
60,61,196,258,15.0, ABaraaaap
61,62,186,234,13.0, ABaraaaaa
62,63,178,255,11.0, ABaraaapa
63,64,166,280,10.0, ABaraaapp
64,65,188,298,26.0, ABarpapap
65,66,186,343,24.0, ABarpappp
66,67,189,317,25.0, ABarpappa
67,68,216,325,24.0, ABarpaapp
68,69,212,293,25.0, ABarpaapa
69,70,205,257,25.0, ABarpaaaa
70,71,216,271,25.0, ABarpaaap
71,72,256,347,24.0, ABarppaap
72,73,239,319,26.0, ABarppaaa
73,74,290,380,23.0, ABarppapp
74,75,275,358,25.0, ABarppapa
75,76,205,365,24.0, ABarpppap
76,77,205,344,25.0, ABarpppaa
77,78,210,384,25.0, ABarppppa
78,79,163,255,19.0, ABalaappa
79,80,164,271,22.0, ABalaappp
80,81,166,241,15.0, ABalaapaa
81,82,159,258,16.0, ABalaapap
82,83,214,217,18.0, ABalaaaal
