,index,x,y,z,name
0,1,173,381,10.0, ABprpaaa
1,2,187,414,14.0, ABprpaap
2,3,194,406,9.0, ABprpapa
3,4,227,430,9.0, ABprpapp
4,5,261,441,9.0, ABprpppp
5,6,238,464,11.0, ABprpppa
6,7,195,437,11.0, ABprppaa
7,8,219,453,13.0, ABprppap
8,9,177,395,17.0, ABpraapp
9,10,160,368,15.0, ABpraapa
10,11,162,345,19.0, ABpraaap
11,12,153,321,15.0, ABpraaaa
12,13,194,432,17.0, ABprappa
13,14,231,442,17.0, ABprappp
14,15,166,383,22.0, ABprapaa
15,16,189,414,22.0, ABprapap
16,17,310,365,20.0, ABplpppp
17,18,304,341,16.0, ABplpppa
18,19,284,314,24.0, ABplppaa
19,20,299,336,21.0, ABplppap
20,21,300,317,16.0, ABplpapp
21,22,294,294,20.0, ABplpapa
22,23,279,292,25.0, ABplpaap
23,24,274,263,23.0, ABplpaaa
24,25,163,340,12.0, ABarappa
25,26,186,356,11.0, ABarappp
26,27,176,285,9.0, ABarapaa
27,28,181,324,9.0, ABarapap
28,29,215,291,9.0, ABaraapp
29,30,202,256,9.0, ABaraapa
30,31,185,238,11.0, ABaraaaa
31,32,178,272,13.0, ABaraaap
32,33,173,301,17.0, ABarpapa
33,34,192,335,19.0, ABarpapp
34,35,164,300,22.0, ABarpaap
35,36,163,276,18.0, ABarpaaa
36,37,172,319,26.0, ABarppaa
37,38,196,342,24.0, ABarppap
38,39,186,367,23.0, ABarpppa
39,40,215,394,23.0, ABarpppp
40,41,218,281,16.0, ABalaapp
41,42,202,252,15.0, ABalaapa
42,43,200,223,12.0, ABalaaaa
43,44,186,236,17.0, ABalaaap
44,45,192,266,19.0, ABalappa
45,46,205,300,19.0, ABalappp
46,47,166,271,24.0, ABalapap
47,48,166,243,19.0, ABalapaa
48,49,256,292,17.0, ABalpppp
49,50,241,262,19.0, ABalpppa
50,51,234,225,24.0, ABalppaa
51,52,252,248,23.0, ABalppap
52,53,222,230,20.0, ABalpaap
53,54,221,220,13.0, ABalpaaa
54,55,248,226,16.0, ABalpapa
55,56,267,263,14.0, ABalpapp
56,57,232,352,25.0, Caaa
57,58,285,372,26.0, Caap
58,59,291,407,24.0, Capp
59,60,247,402,24.0, Capa
60,61,260,447,25.0, Cpap
61,62,216,427,24.0, Cpaa
62,63,293,435,20.0, Cppp
63,64,255,458,17.0, Cppa
64,65,304,399,16.0, Da
65,66,282,431,13.0, Dp
66,67,280,386,11.0, P4
67,68,253,336,9.0, MSaapp
68,69,246,299,10.0, MSaapa
69,70,229,245,13.0, MSaaaa
70,71,241,275,10.0, MSaaap
71,72,292,363,11.0, MSappp
72,73,281,336,10.0, MSappa
73,74,273,290,13.0, MSapaa
74,75,278,320,13.0, MSapap
75,76,195,303,10.0, MSpaaa
76,77,218,325,13.0, MSpaap
77,78,219,334,9.0, MSpapa
78,79,245,362,9.0, MSpapp
79,80,258,405,11.0, MSpppp
80,81,239,395,10.0, MSpppa
81,82,220,388,10.0, MSppap
82,83,202,369,9.0, MSppaa
83,84,215,367,16.0, Ear
84,85,239,283,25.0, ABplaapp
85,86,216,254,24.0, ABplaapa
86,87,195,271,25.0, ABplaaap
87,88,282,342,25.0, ABplappp
88,89,253,312,24.0, ABplappa
89,90,195,296,25.0, ABplapaa
90,91,223,319,23.0, ABplapap
93,94,245,403,18.0, Epr
94,95,268,374,20.0, Epl
96,97,250,340,17.0, Eal
97,98,190,234,24.0, ABplaaaa
