,index,x,y,z,name
0,1,192,401,10.0, ABprpaa
1,2,233,423,10.0, ABprpap
2,3,257,450,11.0, ABprppp
3,4,218,460,15.0, ABprppa
4,5,186,375,12.0, ABpraap
5,6,157,337,15.0, ABpraaa
6,7,206,433,16.0, ABprapp
7,8,179,401,17.0, ABprapa
8,9,310,374,18.0, ABplppp
9,10,282,346,26.0, ABplppa
10,11,306,336,19.0, ABplpap
11,12,284,299,25.0, ABplpaa
13,14,199,343,10.0, ABarapp
14,15,171,296,10.0, ABarapa
15,16,209,286,10.0, ABaraap
16,17,176,255,11.0, ABaraaa
17,18,181,319,17.0, ABarpap
18,19,155,287,20.0, ABarpaa
19,20,166,333,23.0, ABarppa
20,21,184,382,21.0, ABarppp
21,22,230,236,11.0, ABalaap
22,23,195,216,16.0, ABalaaa
23,24,200,264,17.0, ABalapp
24,25,170,237,19.0, ABalapa
25,26,280,281,21.0, ABalppp
26,27,246,251,25.0, ABalppa
27,28,218,226,21.0, ABalpaa
28,29,264,246,18.0, ABalpap
29,30,210,355,22.0, Caa
30,31,230,395,23.0, Cap
31,32,216,428,24.0, Cpa
32,33,260,448,23.0, Cpp
33,34,284,433,16.0, D
34,35,285,395,12.0, P4
35,36,245,273,12.0, MSaa
36,37,281,305,15.0, MSap
37,38,227,319,11.0, MSpa
38,39,228,370,11.0, MSpp
39,40,259,334,21.0, Ear
40,41,226,280,22.0, ABplaap
41,42,178,260,26.0, ABplaaa
42,43,240,314,24.0, ABplapp
43,44,188,306,24.0, ABplapa
46,47,242,398,16.0, Epr
47,48,282,385,22.0, Epl
49,50,286,348,14.0, Eal
