,index,x,y,z,name
0,1,198,417,11.0, ABprpaa
1,2,231,431,11.0, ABprpap
2,3,262,448,12.0, ABprppp
3,4,229,461,15.0, ABprppa
4,5,185,380,13.0, ABpraapp
5,6,170,367,11.0, ABpraapa
6,7,159,332,14.0, ABpraaa
7,8,218,433,18.0, ABprapp
8,9,180,404,17.0, ABprapa
9,10,295,367,23.0, ABplppp
10,11,272,340,25.0, ABplppa
11,12,298,328,21.0, ABplpap
12,13,277,298,25.0, ABplpaa
14,15,197,336,11.0, ABarapp
15,16,180,290,11.0, ABarapa
16,17,212,272,11.0, ABaraap
17,18,189,247,11.0, ABaraaa
18,19,184,301,16.0, ABarpapa
19,20,191,315,17.0, ABarpapp
20,21,159,287,20.0, ABarpaap
21,22,152,266,17.0, ABarpaaa
22,23,164,329,21.0, ABarppa
23,24,190,365,19.0, ABarppp
24,25,221,242,15.0, ABalaap
25,26,200,218,17.0, ABalaaa
26,27,194,261,18.0, ABalapp
27,28,174,238,19.0, ABalapa
28,29,260,287,18.0, ABalppp
29,30,255,256,24.0, ABalppa
30,31,232,222,21.0, ABalpaa
31,32,256,237,18.0, ABalpapa
32,33,268,260,16.0, ABalpapp
33,34,199,335,24.0, Caaa
34,35,238,362,23.0, Caap
35,36,260,400,24.0, Capp
36,37,223,387,27.0, Capa
37,38,235,429,26.0, Cpap
38,39,192,408,24.0, Cpaa
39,40,276,435,22.0, Cppp
40,41,251,450,22.0, Cppa
41,42,303,407,21.0, Da
42,43,290,429,14.0, Dp
43,44,294,396,13.0, P4
44,45,263,295,10.0, MSaap
45,46,242,253,11.0, MSaaa
46,47,304,341,13.0, MSapp
47,48,293,293,15.0, MSapa
48,49,225,303,11.0, MSpaa
49,50,252,338,9.0, MSpap
50,51,249,395,9.0, MSppp
51,52,213,368,10.0, MSppa
52,53,229,349,16.0, Ear
53,54,225,283,22.0, ABplaapp
54,55,219,255,25.0, ABplaapa
55,56,178,257,25.0, ABplaaa
56,57,244,329,22.0, ABplappp
57,58,235,308,24.0, ABplappa
58,59,185,287,25.0, ABplapaa
59,60,200,305,24.0, ABplapap
62,63,245,398,13.0, Epr
63,64,268,373,19.0, Epl
65,66,275,344,14.0, Eal
