,index,x,y,z,name
0,1,221,397,11.0, ABprpa
1,2,222,441,13.0, ABprpp
2,3,173,353,12.0, ABpraa
3,4,186,405,16.0, ABprap
4,5,285,352,25.0, ABplpp
5,6,279,305,22.0, ABplpa
7,8,182,311,11.0, ABarap
8,9,188,265,11.0, ABaraa
9,10,163,306,20.0, ABarpa
10,11,181,366,24.0, ABarpp
11,12,197,223,14.0, ABalaa
12,13,173,249,18.0, ABalap
13,14,262,264,22.0, ABalpp
14,15,234,227,18.0, ABalpa
15,16,226,351,21.0, Caa
16,17,247,392,22.0, Cap
17,18,210,424,24.0, Cpa
18,19,257,446,23.0, Cpp
19,20,276,448,16.0, D
20,21,300,419,14.0, P4
21,22,243,256,10.0, MSaa
22,23,283,292,14.0, MSap
23,24,233,302,11.0, MSpa
24,25,224,356,10.0, MSpp
25,26,265,340,14.0, Ea
26,27,270,399,16.0, Ep
28,29,200,265,23.0, ABplaa
29,30,221,316,24.0, ABplap
