,index,x,y,z,name
0,1,157,322,14.0, ABprpaaaa
1,2,153,348,14.0, ABprpaaap
2,3,182,359,12.0, ABprpapaa
3,4,171,366,9.0, ABprpapap
4,5,160,367,17.0, ABprpaapp
5,6,158,346,18.0, ABprpaapa
6,7,185,387,9.0, ABprpappp
7,8,194,359,9.0, ABprpappa
8,9,204,421,8.0, ABprppppp
9,10,193,416,11.0, ABprppppa
10,11,179,423,15.0, ABprpppaa
11,12,196,445,14.0, ABprpppap
12,13,163,371,14.0, ABprppaaa
13,14,171,391,13.0, ABprppaap
14,15,181,405,15.0, ABprppapa
15,16,195,432,17.0, ABprppapp
16,17,167,383,22.0, ABpraappp
17,18,158,357,22.0, ABpraappa
18,19,159,307,25.0, ABpraapaa
19,20,165,337,24.0, ABpraapap
20,21,162,289,19.0, ABpraaapa
21,22,160,319,20.0, ABpraaapp
22,23,150,304,16.0, ABpraaaap
23,24,151,281,16.0, ABpraaaaa
24,25,199,437,22.0, ABprappap
25,26,182,412,21.0, ABprappaa
26,27,215,459,15.0, ABprapppp
27,28,206,448,19.0, ABprapppa
28,29,175,362,25.0, ABprapaaa
29,30,185,384,24.0, ABprapaap
30,31,218,440,23.0, ABprapapp
31,32,192,412,25.0, ABprapapa
32,33,283,392,9.0, ABplppppp
33,34,281,355,10.0, ABplppppa
34,35,299,383,11.0, ABplpppap
35,36,299,354,11.0, ABplpppaa
36,37,295,306,14.0, ABplpaapp
37,38,282,310,12.0, ABplppaaa
38,39,290,326,11.0, ABplppaap
39,40,294,366,14.0, ABplppapp
40,41,294,339,14.0, ABplppapa
41,42,256,318,9.0, ABplpappa
42,43,270,340,9.0, ABplpappp
43,44,269,301,9.0, ABplpapap
44,45,255,291,9.0, ABplpapaa
45,46,284,274,16.0, ABplpaapa
46,47,269,264,15.0, ABplpaaaa
47,48,287,286,12.0, ABplpaaap
48,49,175,305,9.0, ABarappaa
49,50,182,334,9.0, ABarappap
50,51,169,316,11.0, ABarapppa
51,52,177,339,13.0, ABarapppp
52,53,191,293,10.0, ABarapaap
53,54,187,275,9.0, ABarapaaa
54,55,197,309,8.0, ABarapapa
55,56,209,326,10.0, ABarapapp
56,57,205,302,12.0, ABaraappp
57,58,196,280,13.0, ABaraappa
58,59,205,258,10.0, ABaraapaa
59,60,214,269,13.0, ABaraapap
60,61,194,260,14.0, ABaraaaap
61,62,188,238,14.0, ABaraaaaa
62,63,176,257,11.0, ABaraaapa
63,64,168,282,10.0, ABaraaapp
