,index,x,y,z,name
0,1,196,414,10.0, ABprpaa
1,2,230,429,10.0, ABprpap
2,3,258,450,12.0, ABprppp
3,4,224,461,14.0, ABprppa
4,5,174,372,12.0, ABpraap
5,6,161,337,14.0, ABpraaa
6,7,216,429,16.0, ABprapp
7,8,187,401,16.0, ABprapa
8,9,299,368,23.0, ABplppp
9,10,269,342,26.0, ABplppa
10,11,299,333,21.0, ABplpap
11,12,276,299,25.0, ABplpaa
13,14,192,334,10.0, ABarapp
14,15,175,290,10.0, ABarapa
15,16,210,269,10.0, ABaraap
16,17,182,246,11.0, ABaraaa
17,18,192,313,16.0, ABarpap
18,19,161,281,19.0, ABarpaa
19,20,163,327,21.0, ABarppa
20,21,191,368,19.0, ABarppp
21,22,222,231,14.0, ABalaap
22,23,198,214,17.0, ABalaaa
23,24,197,257,17.0, ABalapp
24,25,169,236,19.0, ABalapa
25,26,259,284,19.0, ABalppp
26,27,252,253,25.0, ABalppa
27,28,227,225,22.0, ABalpaa
28,29,259,246,18.0, ABalpap
29,30,194,337,23.0, Caaa
30,31,223,353,23.0, Caap
31,32,242,390,22.0, Capp
32,33,224,385,24.0, Capa
33,34,230,423,24.0, Cpap
34,35,197,411,23.0, Cpaa
35,36,264,436,22.0, Cpp
36,37,304,406,20.0, Da
37,38,284,440,14.0, Dp
38,39,295,401,13.0, P4
39,40,261,291,10.0, MSaap
40,41,238,249,11.0, MSaaa
41,42,297,331,11.0, MSapp
42,43,288,290,15.0, MSapa
43,44,222,297,11.0, MSpaa
44,45,250,334,9.0, MSpap
45,46,244,389,9.0, MSppp
46,47,210,361,10.0, MSppa
47,48,235,342,15.0, Ear
48,49,220,277,23.0, ABplaap
49,50,180,258,25.0, ABplaaa
50,51,240,317,23.0, ABplapp
51,52,197,300,24.0, ABplapa
54,55,248,397,15.0, Epr
55,56,268,372,20.0, Epl
57,58,277,347,15.0, Eal
