,index,x,y,z,name
0,1,201,397,11.0, ABprpaa
1,2,231,412,11.0, ABprpap
2,3,241,447,12.0, ABprppp
3,4,213,447,13.0, ABprppa
4,5,182,364,12.0, ABpraap
5,6,160,339,14.0, ABpraaa
6,7,193,423,16.0, ABprapp
7,8,176,393,18.0, ABprapa
8,9,293,373,22.0, ABplppp
9,10,270,347,24.0, ABplppa
10,11,297,331,22.0, ABplpap
11,12,281,301,24.0, ABplpaa
13,14,199,325,11.0, ABarapp
14,15,176,297,11.0, ABarapa
15,16,210,280,11.0, ABaraap
16,17,181,253,11.0, ABaraaa
17,18,179,313,17.0, ABarpap
18,19,158,291,20.0, ABarpaa
19,20,173,336,24.0, ABarppa
20,21,185,363,21.0, ABarppp
21,22,218,233,14.0, ABalaap
22,23,195,220,14.0, ABalaaa
23,24,193,256,18.0, ABalapp
24,25,172,237,20.0, ABalapa
25,26,272,277,21.0, ABalppp
26,27,248,259,24.0, ABalppa
27,28,223,221,21.0, ABalpaa
28,29,253,239,18.0, ABalpap
29,30,220,351,21.0, Caa
31,32,232,396,26.0, Cap
32,33,206,422,24.0, Cpa
33,34,255,450,25.0, Cpp
34,35,279,445,17.0, D
35,36,303,415,15.0, P4
36,37,245,266,11.0, MSaa
37,38,293,307,16.0, MSap
38,39,236,312,11.0, MSpa
39,40,224,369,10.0, MSpp
40,41,265,346,15.0, Ea
43,44,218,276,21.0, ABplaap
44,45,187,268,25.0, ABplaaa
45,46,240,320,22.0, ABplapp
46,47,203,304,24.0, ABplapa
51,52,262,396,18.0, Ep
