,index,x,y,z,name
0,1,150,313,14.0, ABprpaaaa
1,2,154,343,15.0, ABprpaaap
2,3,184,362,9.0, ABprpapaa
3,4,185,385,9.0, ABprpapap
4,5,171,380,13.0, ABprpaapp
5,6,158,358,12.0, ABprpaapa
6,7,190,419,11.0, ABprpappp
7,8,194,401,8.0, ABprpappa
8,9,213,460,11.0, ABprppppp
9,10,195,440,12.0, ABprppppa
10,11,181,428,16.0, ABprpppaa
11,12,206,455,18.0, ABprpppap
12,13,175,400,14.0, ABprppaa
13,14,195,409,16.0, ABprppapa
14,15,211,432,16.0, ABprppapp
15,16,175,382,20.0, ABpraappp
16,17,157,369,17.0, ABpraappa
17,18,151,329,20.0, ABpraapaa
18,19,162,355,21.0, ABpraapap
19,20,156,278,19.0, ABpraaapa
20,21,154,309,20.0, ABpraaapp
21,22,162,297,15.0, ABpraaaap
22,23,162,271,13.0, ABpraaaaa
23,24,194,431,21.0, ABprappap
24,25,178,406,20.0, ABprappaa
25,26,232,447,19.0, ABprapppp
26,27,209,433,21.0, ABprapppa
27,28,170,361,25.0, ABprapaaa
28,29,190,378,25.0, ABprapaap
29,30,204,420,25.0, ABprapapp
30,31,196,394,24.0, ABprapapa
31,32,299,393,10.0, ABplppppp
32,33,291,362,11.0, ABplppppa
33,34,304,374,13.0, ABplpppap
34,35,304,346,12.0, ABplpppaa
35,36,296,306,18.0, ABplpaapp
36,37,291,311,15.0, ABplppaaa
37,38,305,329,15.0, ABplppaap
38,39,302,358,17.0, ABplppapp
39,40,286,338,16.0, ABplppapa
40,41,283,315,9.0, ABplpappa
41,42,284,344,10.0, ABplpappp
42,43,280,300,11.0, ABplpapap
43,44,276,277,13.0, ABplpapaa
44,45,291,281,18.0, ABplpaapa
45,46,269,251,19.0, ABplpaaaa
46,47,270,278,17.0, ABplpaaap
47,48,168,287,11.0, ABarappaa
48,49,172,321,9.0, ABarappap
49,50,173,314,15.0, ABarapppa
50,51,178,344,12.0, ABarapppp
51,52,205,302,9.0, ABarapaap
52,53,201,269,9.0, ABarapaaa
53,54,185,301,9.0, ABarapapa
54,55,197,332,9.0, ABarapapp
55,56,226,306,8.0, ABaraappp
56,57,223,275,8.0, ABaraappa
57,58,211,231,10.0, ABaraapaa
58,59,225,258,10.0, ABaraapap
59,60,192,238,12.0, ABaraaaa
60,61,184,253,10.0, ABaraaapa
61,62,189,283,10.0, ABaraaapp
62,63,175,271,23.0, ABarpapaa
63,64,161,298,24.0, ABarpapap
64,65,176,339,24.0, ABarpappp
65,66,159,316,25.0, ABarpappa
66,67,193,317,25.0, ABarpaapp
67,68,174,284,26.0, ABarpaapa
68,69,191,248,25.0, ABarpaaaa
69,70,191,272,27.0, ABarpaaap
70,71,228,332,25.0, ABarppaap
71,72,221,308,25.0, ABarppaaa
72,73,250,373,22.0, ABarppapp
73,74,242,348,25.0, ABarppapa
74,75,212,366,24.0, ABarpppap
75,76,194,346,25.0, ABarpppaa
76,77,223,382,24.0, ABarppppa
77,78,175,270,17.0, ABalaappa
78,79,180,293,20.0, ABalaappp
79,80,174,253,15.0, ABalaapa
80,81,186,229,17.0, ABalaaaa
81,82,168,231,20.0, ABalaaapa
82,83,176,255,20.0, ABalaaapp
