,index,x,y,z,name
0,1,161,370,14.0, ABprpaaa
1,2,178,392,13.0, ABprpaap
2,3,186,389,9.0, ABprpapa
3,4,207,415,10.0, ABprpapp
4,5,237,442,10.0, ABprpppp
5,6,213,458,13.0, ABprpppa
6,7,182,416,13.0, ABprppaa
7,8,205,433,13.0, ABprppap
8,9,176,398,19.0, ABpraapp
9,10,162,363,20.0, ABpraapa
10,11,156,336,20.0, ABpraaap
11,12,151,308,16.0, ABpraaaa
12,13,196,425,19.0, ABprappa
13,14,220,442,18.0, ABprappp
14,15,173,379,25.0, ABprapaa
15,16,191,411,24.0, ABprapap
16,17,309,360,18.0, ABplpppp
17,18,306,331,15.0, ABplpppa
18,19,288,302,24.0, ABplppaa
19,20,297,327,20.0, ABplppap
20,21,295,306,16.0, ABplpapp
21,22,290,279,18.0, ABplpapa
22,23,282,278,23.0, ABplpaap
23,24,268,250,23.0, ABplpaaa
24,25,159,333,14.0, ABarappa
25,26,179,353,12.0, ABarappp
26,27,172,285,10.0, ABarapaa
27,28,174,323,9.0, ABarapap
28,29,214,289,9.0, ABaraapp
29,30,195,251,9.0, ABaraapa
30,31,180,235,12.0, ABaraaaa
31,32,171,266,13.0, ABaraaap
32,33,174,297,18.0, ABarpapa
33,34,179,330,22.0, ABarpapp
34,35,166,294,24.0, ABarpaap
35,36,160,266,20.0, ABarpaaa
36,37,195,309,25.0, ABarppaa
37,38,215,339,24.0, ABarppap
38,39,197,363,25.0, ABarpppa
39,40,217,391,22.0, ABarpppp
40,41,204,285,17.0, ABalaapp
41,42,198,258,16.0, ABalaapa
42,43,191,219,15.0, ABalaaaa
43,44,182,241,17.0, ABalaaap
44,45,192,268,20.0, ABalappa
45,46,212,304,20.0, ABalappp
46,47,177,267,25.0, ABalapap
47,48,173,243,22.0, ABalapaa
48,49,258,277,17.0, ABalpppp
49,50,233,256,18.0, ABalpppa
50,51,238,215,20.0, ABalppaa
51,52,257,240,18.0, ABalppap
52,53,216,228,19.0, ABalpaap
53,54,214,217,14.0, ABalpaaa
54,55,239,228,13.0, ABalpapa
55,56,255,258,11.0, ABalpapp
56,57,245,360,25.0, Caaa
57,58,293,373,26.0, Caap
58,59,299,417,23.0, Capp
59,60,264,401,26.0, Capa
60,61,258,446,24.0, Cpap
61,62,221,418,25.0, Cpaa
62,63,284,443,19.0, Cppp
63,64,248,455,17.0, Cppa
64,65,300,396,15.0, Da
65,66,270,432,12.0, Dp
66,67,263,369,10.0, Z3
67,68,282,398,10.0, Z2
68,69,254,339,9.0, MSaapp
69,70,247,294,9.0, MSaapa
70,71,218,245,13.0, MSaaaa
71,72,234,280,12.0, MSaaap
72,73,289,357,14.0, MSappp
73,74,278,331,11.0, MSappa
74,75,263,287,12.0, MSapaa
75,76,270,320,15.0, MSapap
76,77,190,297,11.0, MSpaaa
77,78,210,320,13.0, MSpaap
78,79,217,329,9.0, MSpapa
79,80,236,367,9.0, MSpapp
80,81,255,405,10.0, MSpppp
81,82,227,396,10.0, MSpppa
82,83,211,382,12.0, MSppap
83,84,198,352,11.0, MSppaa
84,85,225,364,18.0, Earp
85,86,192,346,17.0, Eara
86,87,258,291,23.0, ABplaapp
87,88,233,259,24.0, ABplaapa
88,89,206,270,25.0, ABplaaap
89,90,291,347,23.0, ABplappp
90,91,268,319,25.0, ABplappa
91,92,217,292,25.0, ABplapaa
92,93,238,318,24.0, ABplapap
95,96,236,395,16.0, Epra
96,97,284,392,20.0, Eplp
97,98,266,364,19.0, Epla
99,100,232,322,16.0, Eala
100,101,256,349,14.0, Ealp
101,102,196,235,25.0, ABplaaaa
105,106,254,415,18.0, Eprp
