,index,x,y,z,name
0,1,156,350,15.0, ABprpaaa
1,2,182,378,10.0, ABprpapa
2,3,168,372,15.0, ABprpaap
3,4,193,404,10.0, ABprpapp
4,5,220,453,11.0, ABprpppp
5,6,197,441,14.0, ABprpppa
6,7,172,401,14.0, ABprppaa
7,8,211,421,13.0, ABprppap
8,9,174,383,21.0, ABpraapp
9,10,162,359,21.0, ABpraapa
10,11,163,324,18.0, ABpraaap
11,12,154,295,16.0, ABpraaaa
12,13,189,423,19.0, ABprappa
13,14,218,443,19.0, ABprappp
14,15,179,372,26.0, ABprapaa
15,16,191,404,24.0, ABprapap
16,17,299,366,13.0, ABplpppp
17,18,300,341,14.0, ABplpppa
18,19,298,300,18.0, ABplppaa
19,20,295,328,18.0, ABplppap
20,21,287,316,12.0, ABplpapp
21,22,278,278,13.0, ABplpapa
22,23,286,275,19.0, ABplpaap
23,24,273,254,17.0, ABplpaaa
24,25,160,320,12.0, ABarappa
25,26,175,341,13.0, ABarappp
26,27,184,287,9.0, ABarapaa
27,28,186,320,10.0, ABarapap
28,29,216,282,10.0, ABaraapp
29,30,201,250,10.0, ABaraapa
30,31,180,235,13.0, ABaraaaa
31,32,170,265,13.0, ABaraaap
32,33,173,302,21.0, ABarpapa
33,34,175,331,25.0, ABarpapp
34,35,191,307,25.0, ABarpaapp
35,36,177,280,26.0, ABarpaapa
36,37,164,264,24.0, ABarpaaa
37,38,217,311,25.0, ABarppaa
38,39,230,345,24.0, ABarppap
39,40,201,357,25.0, ABarpppa
40,41,224,379,23.0, ABarpppp
41,42,191,287,17.0, ABalaapp
42,43,170,266,18.0, ABalaapa
43,44,178,228,17.0, ABalaaaa
44,45,170,240,20.0, ABalaaap
45,46,211,294,20.0, ABalappp
46,47,201,268,24.0, ABalapap
47,48,188,262,20.0, ABalappa
48,49,193,241,25.0, ABalapaa
49,50,249,277,18.0, ABalpppp
50,51,232,254,19.0, ABalpppa
51,52,238,216,17.0, ABalppaa
52,53,251,239,16.0, ABalppap
53,54,219,222,20.0, ABalpaap
54,55,198,215,16.0, ABalpaaa
55,56,221,230,13.0, ABalpapa
56,57,250,271,10.0, ABalpappp
57,58,234,247,10.0, ABalpappa
58,59,271,396,24.0, Caaap
59,60,255,363,24.0, Caaaa
60,61,307,389,22.0, Caap
61,62,304,419,19.0, Capp
62,63,283,422,26.0, Capa
63,64,272,455,21.0, Cpapp
64,65,244,449,24.0, Cpapa
65,66,239,425,24.0, Cpaap
66,67,225,406,24.0, Cpaaa
67,68,283,444,18.0, Cppp
68,69,242,462,15.0, Cppa
69,70,284,385,11.0, Daa
70,71,290,419,13.0, Dap
71,72,241,430,11.0, Dpa
72,73,272,448,12.0, Dpp
73,74,251,367,10.0, Z3
74,75,264,410,10.0, Z2
75,76,256,333,8.0, MSaapp
76,77,253,296,9.0, MSaapa
77,78,206,250,15.0, MSaaaa
78,79,232,290,13.0, MSaaap
79,80,275,353,16.0, MSappp
80,81,266,336,12.0, MSappa
81,82,255,296,14.0, MSapaa
82,83,265,316,16.0, MSapap
83,84,190,293,13.0, MSpaaa
84,85,214,316,14.0, MSpaap
85,86,222,325,9.0, MSpapa
86,87,221,365,9.0, MSpapp
87,88,232,405,11.0, MSpppp
88,89,214,385,12.0, MSpppa
89,90,197,374,15.0, MSppap
90,91,203,339,13.0, MSppaa
91,92,221,368,18.0, Earp
92,93,194,338,18.0, Eara
93,94,280,302,24.0, ABplaappp
94,95,263,275,23.0, ABplaappa
95,96,251,260,25.0, ABplaapa
96,97,230,280,26.0, ABplaaap
97,98,302,362,20.0, ABplappp
98,99,295,334,22.0, ABplappa
99,100,250,301,25.0, ABplapaa
100,101,262,328,24.0, ABplapap
103,104,228,393,16.0, Epra
104,105,280,401,18.0, Eplp
105,106,263,372,18.0, Epla
106,107,236,311,19.0, Eala
107,108,248,356,14.0, Ealp
108,109,224,250,26.0, ABplaaaa
112,113,253,426,17.0, Eprp
