,index,x,y,z,name
0,1,164,278,14.0, ABpraaaapav
1,2,159,282,13.0, ABpraaaapad
2,3,178,283,16.0, ABprpaapaaa
3,4,192,346,9.0, ABprpaaaapa
4,5,200,371,9.0, ABprpaaaapp
5,6,179,292,13.0, ABprpaaappa
6,7,172,315,10.0, ABprpaapppp
7,8,175,304,11.0, ABprpaaappp
8,9,176,285,10.0, ABprpaaapaa
9,10,216,361,9.0, ABprppaappa
10,11,205,370,11.0, ABprppappaa
11,12,185,353,12.0, ABprppaapap
12,13,177,342,12.0, ABprppaapaa
13,14,195,341,12.0, ABprpapapaa
14,15,185,334,11.0, ABprpapaapp
15,16,184,320,10.0, ABprpapaapa
16,17,214,351,9.0, ABprpapappa
17,18,200,349,11.0, ABprpapapap
18,19,228,370,9.0, ABprpapappp
19,20,153,293,14.0, ABprpaapapp
20,21,162,306,13.0, ABprpaapppa
21,22,166,319,19.0, ABprpaappaa
22,23,156,328,18.0, ABprpaappap
23,24,163,300,17.0, ABprpaapaap
24,25,167,292,16.0, ABprpaaaaap
25,26,166,293,13.0, ABprpaaapap
26,27,249,403,12.0, ABprpappppp
27,28,232,400,12.0, ABprpappppa
28,29,205,326,11.0, ABprpapppaa
29,30,213,330,9.0, ABprpappaap
30,31,209,315,9.0, ABprpappaaa
31,32,214,340,10.0, ABprpappapa
32,33,219,357,11.0, ABprpappapp
33,34,232,356,9.0, ABprpapppap
34,35,220,420,14.0, ABprpppppap
35,36,212,410,13.0, ABprpppppaa
36,37,232,413,10.0, ABprppppapp
37,38,218,403,9.0, ABprppppapa
38,39,231,409,11.0, ABprppppaap
39,40,225,396,10.0, ABprppppaaa
40,41,212,442,10.0, ABprpppaapp
41,42,219,437,10.0, ABprpppaapa
42,43,211,397,9.0, ABprpppaaaa
43,44,214,378,9.0, ABprppaappp
44,45,206,414,10.0, ABprpppaaap
45,46,226,459,9.0, ABprpppapp
46,47,224,433,9.0, ABprpppapaa
47,48,241,434,9.0, ABprpppapap
48,49,182,318,12.0, ABprppaaaaa
49,50,173,324,12.0, ABprppaaap
50,51,192,377,13.0, ABprppapaap
51,52,189,365,12.0, ABprppapaaa
52,53,197,403,13.0, ABprppapapp
53,54,192,391,13.0, ABprppapapa
54,55,204,394,11.0, ABprppapppa
55,56,201,410,11.0, ABprppapppp
56,57,201,380,10.0, ABprppappap
57,58,165,363,16.0, ABpraapppp
58,59,156,339,13.0, ABpraapppa
59,60,158,307,11.0, ABpraappaa
60,61,159,322,12.0, ABpraappap
61,62,193,228,21.0, ABalapppaap
62,63,187,222,21.0, ABpraapaaaa
63,64,187,238,24.0, ABarpapaaaa
64,65,173,235,23.0, ABpraapaaap
65,66,163,247,20.0, ABpraapaapa
66,67,160,271,20.0, ABpraapaapp
67,68,167,304,23.0, ABpraapapap
68,69,166,302,24.0, ABpraapappp
69,70,169,282,22.0, ABpraapappa
70,71,172,262,20.0, ABalappapap
71,72,177,248,19.0, ABalappapaa
72,73,161,255,20.0, ABalappappp
73,74,166,280,17.0, ABpraaapaav
74,75,153,307,19.0, ABpraaapppp
75,76,165,317,21.0, ABpraaapppa
76,77,171,304,19.0, ABpraaappap
77,78,176,291,22.0, ABpraapapaa
78,79,152,276,17.0, ABprpaapapa
79,80,176,276,18.0, ABpraaapaad
80,81,165,282,19.0, ABpraaaappa
81,82,152,259,18.0, ABpraaaaapv
82,83,167,279,11.0, ABpraaaaaap
83,84,187,395,26.0, ABprappapa
84,85,187,415,14.0, ABprappapp
85,86,178,404,16.0, ABprappaap
86,87,177,387,16.0, ABprappaaa
87,88,223,465,12.0, ABprappppp
88,89,203,449,11.0, ABprappppa
89,90,199,442,16.0, ABprapppaaa
90,91,205,454,14.0, ABprapppaap
91,92,213,456,10.0, ABprapppapa
92,93,166,336,22.0, ABprapaaapa
93,94,167,348,21.0, ABprapaaapp
94,95,179,322,26.0, ABprapaaaap
95,96,164,319,25.0, ABprapaaaaa
96,97,166,374,19.0, ABprapaapp
97,98,167,353,12.0, ABprapaapa
98,99,219,458,14.0, ABprapapppp
99,100,210,461,17.0, ABprapapppa
100,101,194,439,12.0, ABprapappa
101,102,186,431,16.0, ABprapapap
102,103,196,436,24.0, ABprapapaa
103,104,260,458,10.0, ABplppppppp
104,105,255,446,9.0, ABplppppppa
105,106,270,427,13.0, ABplpppppap
106,107,277,423,15.0, ABplpppppaa
107,108,252,408,10.0, ABplpappppp
108,109,240,390,10.0, ABplpappppa
109,110,255,409,9.0, ABplppppapp
110,111,266,400,9.0, ABplppppapa
111,112,254,388,10.0, ABplppppaaa
112,113,252,395,11.0, ABplppppaap
113,114,273,441,11.0, ABplapppapp
114,115,268,428,10.0, ABplpppaapa
115,116,276,386,10.0, ABplppapppp
116,117,268,375,10.0, ABplppapppa
117,118,274,446,9.0, ABplapppapa
118,119,247,425,10.0, ABplpppapap
119,120,261,420,9.0, ABplpppapaa
120,121,265,384,8.0, ABplpppaaaa
121,122,279,396,10.0, ABplpppaaap
122,123,277,251,16.0, ABplpaapapp
123,124,287,309,21.0, ABplapaaapa
124,125,286,301,17.0, ABplpaappap
125,126,275,296,19.0, ABplpaappaa
126,127,269,292,10.0, ABplpaapppp
127,128,281,268,13.0, ABplpaapapa
128,129,274,274,12.0, ABplpaapppa
129,130,268,299,13.0, ABplppaaaaa
130,131,276,307,13.0, ABplppaaaap
131,132,276,315,8.0, ABplppaaap
132,133,246,356,10.0, ABplppaappa
133,134,256,368,9.0, ABplppaappp
134,135,269,331,11.0, ABplppaapap
135,136,271,321,11.0, ABplppaapaa
136,137,262,352,12.0, ABplppappaa
137,138,265,362,11.0, ABplppappap
138,139,282,372,11.0, ABplppapapa
139,140,286,381,12.0, ABplppapapp
140,141,281,345,11.0, ABplppapaaa
141,142,279,359,11.0, ABplppapaap
142,143,238,337,8.0, ABplpappaap
143,144,230,323,8.0, ABplpappaaa
144,145,241,377,9.0, ABplpapppaa
145,146,227,386,9.0, ABplpapppap
146,147,243,364,10.0, ABplpapappp
147,148,243,347,11.0, ABplpapappa
148,149,254,322,12.0, ABplpapapaa
149,150,256,335,11.0, ABplpapapap
150,151,253,295,11.0, ABplpapaapa
151,152,262,306,10.0, ABplpapaapp
152,153,251,313,11.0, ABplpapaaap
153,154,276,280,16.0, ABplpaapaap
154,155,255,260,16.0, ABalppppaad
155,156,269,269,15.0, ABplpaaaaap
156,157,268,358,9.0, ABplpaaaapp
157,158,260,334,9.0, ABplpaaaapa
158,159,261,273,12.0, ABplpaaappa
159,160,264,288,12.0, ABplpaaappp
160,161,273,267,11.0, ABplpaaapap
161,162,196,278,9.0, ABarappaaaa
162,163,210,290,8.0, ABarappaapa
163,164,208,308,8.0, ABarappaapp
164,165,199,360,9.0, ABarappappa
165,166,185,276,11.0, ABarappppap
166,167,196,319,8.0, ABarappapaa
167,168,199,334,8.0, ABarappapap
168,169,191,287,8.0, ABarapppapa
169,170,196,306,8.0, ABarapppapp
170,171,179,279,8.0, ABalaapappa
171,172,187,298,11.0, ABarapppppa
172,173,191,301,10.0, ABarapppppp
173,174,194,332,11.0, ABprpapaaap
174,175,194,318,11.0, ABprpapaaaa
175,176,212,283,17.0, ABarapaapap
176,177,212,302,17.0, ABarapaappp
177,178,202,255,11.0, ABaraaaaapa
178,179,211,286,10.0, ABarapaaapp
179,180,207,265,10.0, ABarapaaaaa
180,181,209,276,10.0, ABarapaaapa
181,182,219,312,10.0, ABarapapppa
182,183,200,293,9.0, ABarappaaap
183,184,209,297,9.0, ABarapapapa
184,185,226,331,12.0, ABarapapapp
185,186,196,288,15.0, ABarapaappa
186,187,211,279,12.0, ABarapaaaap
187,188,214,311,12.0, ABarapapppp
188,189,209,304,15.0, ABarapappap
189,190,200,298,13.0, ABarapappaa
190,191,202,315,16.0, ABaraappppp
191,192,220,316,17.0, ABaraappppa
192,193,198,317,19.0, ABaraapppap
193,194,199,253,19.0, MSpaaaapa
194,195,195,288,21.0, ABaraappapp
195,196,232,274,21.0, ABaraapaapp
196,197,230,269,17.0, ABalpaapapa
197,198,205,240,20.0, MSaaaaaa
198,199,240,295,19.0, ABaraapapaa
199,200,246,307,20.0, ABaraapapap
200,201,250,300,16.0, ABaraapappa
201,202,232,309,17.0, ABaraapappp
202,203,208,238,15.0, ABaraaaapa
203,204,207,271,21.0, ABaraaaapp
204,205,216,245,11.0, ABalpaappaa
205,206,207,267,13.0, ABaraaaaapp
206,207,202,253,14.0, ABaraaapaaa
207,208,200,257,16.0, ABaraaapaap
208,209,203,256,9.0, ABaraaappap
209,210,202,241,11.0, ABaraaappaa
210,211,195,261,8.0, ABaraaapppp
211,212,235,277,27.0, ABarpapapp
213,214,159,310,25.0, ABarpapppp
214,215,160,289,26.0, ABarpapppa
215,216,154,282,23.0, ABarpappap
216,217,163,265,24.0, ABarpappaa
217,218,216,303,27.0, ABarpaappa
218,219,206,263,27.0, ABarpaapaa
219,220,205,249,27.0, ABarpapapa
220,221,228,256,27.0, ABplaaaapa
221,222,295,341,23.0, ABarppaapp
222,223,292,309,24.0, ABarppaaap
223,224,287,296,24.0, ABplapaaaaa
224,225,300,436,16.0, ABarppappp
225,226,309,395,22.0, ABarppappa
226,227,309,351,20.0, ABarppapap
227,228,302,326,20.0, ABarppapaa
228,229,226,329,26.0, ABarpppapa
229,230,185,312,26.0, ABarpppaaa
230,231,159,335,24.0, ABarpppaap
231,232,168,352,26.0, ABarppppaa
232,233,171,377,24.0, ABarppppap
233,234,155,265,15.0, ABpraaaaapd
234,235,163,253,15.0, ABalaappppp
235,236,172,264,10.0, ABalaappapp
236,237,169,267,15.0, ABalaapppap
237,238,163,254,18.0, ABpraaapapp
238,239,166,261,13.0, ABalaappaa
239,240,183,231,12.0, ABalaapaapa
240,241,188,238,13.0, ABalaapaaar
241,242,185,247,13.0, ABalaapaaal
242,243,184,242,10.0, ABalaapaapp
243,244,177,306,8.0, ABalaapappp
244,245,178,299,8.0, ABalaapapa
245,246,238,234,19.0, ABalapaaaa
246,247,225,230,15.0, ABalaaaalal
247,248,231,232,13.0, ABalaaaalar
248,249,232,241,9.0, ABalaaaalpp
249,250,229,229,10.0, ABalaaaalpa
250,251,201,226,15.0, ABalaaaarrp
251,252,190,228,14.0, ABalaaaarra
252,253,224,222,13.0, ABalaaaarla
253,254,214,225,16.0, ABalaaaarlp
254,255,226,219,16.0, ABalaaaparr
255,256,207,217,18.0, ABalaaaparl
256,257,193,221,17.0, ABalaaappll
257,258,183,239,16.0, ABalaaapprl
258,259,182,227,17.0, ABalaaapplr
259,260,171,245,12.0, ABalaaapprr
260,261,186,232,19.0, ABalappppaa
261,262,167,250,23.0, ABalapppppa
262,263,175,252,24.0, ABarpapaaap
263,264,174,262,22.0, ABalapppppp
264,265,203,226,18.0, ABalapppaaa
265,266,201,235,23.0, ABalapppapa
266,267,240,224,23.0, ABplaapaaap
267,268,228,223,18.0, ABalapappaa
268,269,243,235,22.0, ABalapapppa
269,270,250,243,23.0, ABalapapppp
270,271,224,240,22.0, ABalapapapa
271,272,216,240,25.0, ABalapapaa
272,273,176,236,18.0, ABalappappa
274,275,204,224,22.0, ABalappaaa
276,277,215,226,21.0, ABalappaap
277,278,262,241,21.0, ABplaapaapa
278,279,250,247,14.0, ABalapaapaa
279,280,248,242,10.0, ABalppaaapp
280,281,250,225,21.0, ABalapaappp
281,282,242,219,18.0, ABalapaappa
282,283,288,282,19.0, ABalppppppp
283,284,267,284,19.0, ABalpppppap
284,285,261,273,18.0, ABalpppppaa
285,286,256,238,19.0, ABalppppapp
286,287,258,260,19.0, ABalppppaav
287,288,257,248,16.0, ABalapaapap
288,289,255,259,14.0, ABplpaaaaaa
289,290,267,236,17.0, ABalpppaapv
290,291,261,250,11.0, ABalpppaaap
291,292,246,233,15.0, ABalapaaapa
292,293,273,263,20.0, ABalpppappp
293,294,266,261,17.0, ABalpppappa
294,295,265,251,14.0, ABalpppapad
295,296,273,254,12.0, ABalpppapav
296,297,259,284,8.0, ABalppaappp
297,298,259,260,11.0, ABplpaaapaa
298,299,258,258,9.0, ABalppaapa
299,300,242,229,11.0, ABalppaaaa
300,301,255,272,9.0, ABalppapppa
301,302,253,290,9.0, ABalppapapp
302,303,247,277,11.0, ABalppapppp
303,304,245,255,11.0, ABalppappap
304,305,239,244,13.0, ABalppappaa
305,306,235,251,8.0, ABalppapaaa
306,307,243,258,8.0, ABalppapaap
307,308,241,274,9.0, ABalppapapa
308,309,221,260,9.0, ABalpaappap
309,310,216,230,12.0, ABalpaapppa
310,311,227,247,9.0, ABalpaapppp
311,312,225,280,11.0, ABalpaaaapp
312,313,221,269,10.0, ABalpaaaapa
313,314,245,296,15.0, ABalpaaappp
314,315,243,284,15.0, ABalpapppaa
315,316,240,271,16.0, ABalpaaapap
316,317,221,269,14.0, ABalpaaapaa
317,318,233,264,9.0, ABalpapaaaa
318,319,239,295,9.0, ABalpapaaap
319,320,226,306,8.0, ABalpapaapp
320,321,227,277,8.0, ABalpapaapa
321,322,241,311,8.0, ABalpapapaa
322,323,260,317,9.0, ABalpapapap
323,324,265,343,10.0, ABalpapappp
324,325,253,348,9.0, ABalpapappa
325,326,229,288,9.0, ABalpappapa
326,327,230,295,15.0, ABalpapppap
327,328,209,290,15.0, ABalpappaaa
328,329,247,301,10.0, ABplpapaaaa
329,330,230,328,13.0, ABalpappapp
330,331,229,449,26.0, Caaapp
331,332,242,390,27.0, Caaaap
332,333,228,363,26.0, Caaaaa
333,334,243,448,11.0, Caapap
334,335,239,439,11.0, Caapaa
335,336,279,442,16.0, Cappapp
336,337,284,437,19.0, Cappapa
337,338,282,406,24.0, Cappaap
338,339,294,381,21.0, Cappaaa
339,340,256,436,11.0, Cappppd
340,341,265,455,15.0, Cappppv
341,342,280,440,23.0, Capppaa
342,343,271,456,19.0, Capppap
343,344,295,400,21.0, Capaaaa
344,345,288,428,20.0, Capaaap
345,346,287,403,14.0, Capaapa
346,347,269,414,11.0, Capaapp
347,348,288,418,16.0, Capappp
348,349,294,363,18.0, Capapaa
349,350,271,469,17.0, Cpappd
350,351,251,464,14.0, Cpappv
351,352,225,461,21.0, Cpapaa
352,353,283,454,22.0, Cpapap
353,354,285,427,25.0, Cpaapp
354,355,201,453,19.0, ABarpppppp
355,356,189,415,25.0, ABarpppppa
356,357,274,367,28.0, Cpaaap
357,358,265,343,26.0, Cpaaaa
359,360,196,359,25.0, Dpppa
360,361,186,375,22.0, Dppap
361,362,181,354,20.0, Dppaa
362,363,209,404,25.0, Cpppaap
363,364,191,393,23.0, Cpppaaa
364,365,217,445,17.0, Cpppapp
365,366,208,441,20.0, Cpppapa
366,367,225,433,26.0, Cppppaa
367,368,241,458,18.0, Cpppppd
368,369,231,441,13.0, Cpppppv
369,370,200,426,18.0, Cppaapp
370,371,191,408,19.0, Cppaapa
371,372,183,375,20.0, Cppaaaa
372,373,185,401,20.0, Cppaaap
373,374,239,463,10.0, ABprppppppp
374,375,219,445,13.0, ABprapppapp
375,376,233,452,9.0, ABprppppppa
376,377,222,426,11.0, Cppappp
377,378,203,426,15.0, Cppappa
378,379,195,409,22.0, Cppapaa
379,380,211,431,24.0, Cppapap
381,382,282,332,15.0, Daapp
382,383,277,319,16.0, Daapa
383,384,292,359,21.0, Dapap
384,385,288,341,18.0, Dapaa
386,387,282,376,24.0, Dappp
387,388,206,406,16.0, Dpapp
388,389,171,339,17.0, Dpapa
389,390,263,386,14.0, Z3
390,391,219,392,15.0, Z2
391,392,244,351,13.0, MSaappap
392,393,235,343,13.0, MSaappaa
393,394,280,348,15.0, MSaapppa
394,395,274,371,13.0, MSaapppp
395,396,264,330,18.0, MSaapaapp
396,397,250,314,17.0, MSaapaapa
397,398,243,310,14.0, MSaapaaaa
398,399,257,319,19.0, MSaapappa
399,400,244,322,15.0, MSaapaaap
400,401,243,340,16.0, MSaapappp
401,402,235,296,13.0, ABalpappppp
402,403,252,332,15.0, MSaapapa
404,405,215,226,25.0, ABarpaaaaal
405,406,202,221,23.0, ABarpaaaaar
406,407,214,247,18.0, ABaraapaaaa
407,408,217,251,19.0, ABaraapaaap
408,409,229,294,23.0, MSaaaappa
409,410,231,312,22.0, MSaaaappp
410,411,219,291,24.0, MSaaaapap
411,412,229,299,21.0, MSaaapapa
412,413,228,260,19.0, MSaaaaapp
413,414,208,321,26.0, ABarpaappp
414,415,232,330,21.0, MSaaappa
415,416,247,319,22.0, MSaaapapp
416,417,265,326,24.0, MSappppp
