,index,x,y,z,name
0,1,224,396,10.0, ABprpa
1,2,226,443,11.0, ABprpp
2,3,173,359,12.0, ABpraa
3,4,187,405,15.0, ABprap
4,5,282,354,24.0, ABplpp
5,6,280,308,22.0, ABplpa
7,8,183,312,10.0, ABarap
8,9,189,267,10.0, ABaraa
9,10,161,305,19.0, ABarpa
10,11,177,368,22.0, ABarpp
11,12,198,221,14.0, ABalaa
12,13,171,247,19.0, ABalap
13,14,259,267,23.0, ABalpp
14,15,238,229,18.0, ABalpa
15,16,223,352,21.0, Caa
16,17,245,388,21.0, Cap
17,18,211,423,22.0, Cpa
18,19,246,442,22.0, Cpp
19,20,278,449,16.0, D
20,21,302,417,15.0, P4
21,22,244,260,10.0, MSaa
22,23,282,292,14.0, MSap
23,24,231,305,11.0, MSpa
24,25,229,360,10.0, MSpp
25,26,265,342,14.0, Ea
26,27,275,400,15.0, Ep
28,29,198,268,22.0, ABplaa
29,30,216,313,24.0, ABplap
