,index,x,y,z,name
0,1,154,287,16.0, ABpraaaapa
1,2,169,290,13.0, ABprpaaaaa
2,3,161,312,12.0, ABprpaaaap
3,4,157,338,14.0, ABprpaaapp
4,5,155,321,13.0, ABprpaaapa
5,6,190,383,10.0, ABprppaapp
6,7,177,368,10.0, ABprppaapa
7,8,193,351,11.0, ABprpapaap
8,9,179,352,9.0, ABprpapapa
9,10,196,367,9.0, ABprpapapp
10,11,156,353,15.0, ABprpaappp
11,12,152,338,17.0, ABprpaappa
12,13,158,307,15.0, ABprpaapaa
13,14,157,322,17.0, ABprpaapap
14,15,224,396,9.0, ABprpapppp
15,16,212,373,9.0, ABprpapppa
16,17,196,326,9.0, ABprpappaa
17,18,208,354,9.0, ABprpappap
18,19,226,413,10.0, ABprpppppa
19,20,203,411,10.0, ABprppppap
20,21,202,393,10.0, ABprppppaa
21,22,192,423,10.0, ABprpppaap
22,23,188,402,10.0, ABprpppaaa
23,24,219,440,8.0, ABprpppapp
24,25,204,434,10.0, ABprpppapa
25,26,170,354,13.0, ABprppaaap
26,27,175,335,15.0, ABprppaaaa
27,28,170,366,12.0, ABprppapaa
28,29,172,384,12.0, ABprppapap
29,30,183,414,12.0, ABprppappp
30,31,180,396,12.0, ABprppappa
31,32,162,375,17.0, ABpraapppp
32,33,155,353,20.0, ABpraapppa
33,34,149,314,22.0, ABpraappaa
34,35,154,334,22.0, ABpraappap
35,36,170,257,26.0, ABpraapaaa
36,37,161,277,25.0, ABpraapaap
37,38,158,294,23.0, ABpraapapa
38,39,163,311,25.0, ABpraapapp
39,40,160,279,21.0, ABpraaapap
40,41,169,268,19.0, ABpraaapaa
41,42,160,315,21.0, ABpraaappp
42,43,160,294,20.0, ABpraaappa
43,44,148,303,18.0, ABpraaaapp
44,45,153,274,18.0, ABpraaaaap
45,46,154,261,18.0, ABpraaaaaa
46,47,185,418,23.0, ABprappapa
47,48,189,433,19.0, ABprappapp
48,49,180,414,17.0, ABprappaap
49,50,173,396,16.0, ABprappaaa
50,51,220,452,11.0, ABprappppp
51,52,209,453,13.0, ABprappppa
52,53,189,426,15.0, ABprapppaa
53,54,197,437,14.0, ABprapppap
54,55,172,362,23.0, ABprapaaap
55,56,167,346,23.0, ABprapaaaa
56,57,171,397,21.0, ABprapaapp
57,58,170,380,23.0, ABprapaapa
58,59,208,457,17.0, ABprapappp
59,60,213,454,22.0, ABprapappa
60,61,200,444,22.0, ABprapapap
61,62,197,426,24.0, ABprapapaa
62,63,240,405,9.0, ABplpppppp
63,64,246,387,10.0, ABplpppppa
