,index,x,y,z,name
0,1,157,320,14.0, ABprpaaaa
1,2,153,343,14.0, ABprpaaap
2,3,181,357,11.0, ABprpapaa
3,4,166,367,12.0, ABprpapap
4,5,167,365,16.0, ABprpaapp
5,6,158,351,18.0, ABprpaapa
6,7,192,389,10.0, ABprpappp
7,8,183,375,9.0, ABprpappa
8,9,198,419,9.0, ABprppppp
9,10,189,421,13.0, ABprppppa
10,11,180,422,17.0, ABprpppaa
11,12,194,439,18.0, ABprpppap
12,13,165,385,15.0, ABprppaaa
13,14,173,401,14.0, ABprppaap
14,15,187,405,17.0, ABprppapa
15,16,203,426,18.0, ABprppapp
16,17,175,372,23.0, ABpraappp
17,18,157,358,22.0, ABpraappa
18,19,157,305,23.0, ABpraapaa
19,20,159,334,24.0, ABpraapap
20,21,159,294,19.0, ABpraaapa
21,22,156,317,19.0, ABpraaapp
22,23,151,300,15.0, ABpraaaap
23,24,154,277,15.0, ABpraaaaa
24,25,194,424,23.0, ABprappap
25,26,179,404,22.0, ABprappaa
26,27,214,450,19.0, ABprapppp
27,28,207,442,24.0, ABprapppa
28,29,171,354,26.0, ABprapaaa
29,30,195,376,26.0, ABprapaap
30,31,213,424,27.0, ABprapapp
31,32,195,393,24.0, ABprapapa
32,33,289,387,9.0, ABplppppp
33,34,284,357,10.0, ABplppppa
34,35,307,374,13.0, ABplpppap
35,36,301,347,12.0, ABplpppaa
36,37,294,306,17.0, ABplpaapp
37,38,290,312,13.0, ABplppaaa
38,39,297,328,12.0, ABplppaap
39,40,295,365,15.0, ABplppapp
40,41,299,338,16.0, ABplppapa
41,42,272,310,9.0, ABplpappa
42,43,276,335,9.0, ABplpappp
43,44,277,294,11.0, ABplpapap
44,45,274,273,11.0, ABplpapaa
45,46,291,282,18.0, ABplpaapa
46,47,272,256,16.0, ABplpaaaa
47,48,286,280,15.0, ABplpaaap
48,49,173,299,10.0, ABarappaa
49,50,186,331,10.0, ABarappap
50,51,168,320,10.0, ABarapppa
51,52,172,340,13.0, ABarapppp
52,53,192,291,9.0, ABarapaap
53,54,194,267,9.0, ABarapaaa
54,55,198,310,9.0, ABarapapa
55,56,209,337,9.0, ABarapapp
56,57,215,302,10.0, ABaraappp
57,58,211,280,11.0, ABaraappa
58,59,210,238,10.0, ABaraapaa
59,60,215,262,12.0, ABaraapap
60,61,197,249,11.0, ABaraaaap
61,62,188,226,13.0, ABaraaaaa
62,63,180,251,11.0, ABaraaapa
63,64,174,277,10.0, ABaraaapp
64,65,190,272,27.0, ABarpapaa
65,66,177,292,27.0, ABarpapap
66,67,182,329,25.0, ABarpappp
67,68,180,308,26.0, ABarpappa
68,69,207,320,24.0, ABarpaapp
69,70,215,287,26.0, ABarpaapa
70,71,194,247,27.0, ABarpaaaa
71,72,213,267,26.0, ABarpaaap
72,73,247,339,25.0, ABarppaap
73,74,227,306,26.0, ABarppaaa
74,75,269,373,23.0, ABarppapp
75,76,258,353,25.0, ABarppapa
76,77,208,363,26.0, ABarpppap
77,78,194,344,25.0, ABarpppaa
78,79,224,378,24.0, ABarppppa
79,80,168,255,20.0, ABalaappa
80,81,170,277,21.0, ABalaappp
81,82,170,238,16.0, ABalaapaa
82,83,161,256,16.0, ABalaapap
83,84,207,218,21.0, ABalaaaal
84,85,190,217,16.0, ABalaaaar
85,86,185,222,20.0, ABalaaapa
86,87,171,235,20.0, ABalaaapp
87,88,194,301,21.0, ABalapppp
88,89,190,278,23.0, ABalapppa
89,90,242,275,23.0, ABalapapp
90,91,228,258,22.0, ABalapapa
91,92,190,259,22.0, ABalappap
92,93,184,239,23.0, ABalappaa
93,94,203,235,21.0, ABalapaaa
94,95,219,242,23.0, ABalapaap
95,96,263,291,22.0, ABalppppp
96,97,267,260,21.0, ABalppppa
97,98,229,247,19.0, ABalpppaa
98,99,253,247,20.0, ABalpppap
99,100,261,237,15.0, ABalppaap
100,101,245,225,18.0, ABalppaaa
101,102,257,275,12.0, ABalppapp
102,103,258,251,12.0, ABalppapa
103,104,231,244,15.0, ABalpaapp
104,105,207,220,13.0, ABalpaaaa
105,106,231,224,12.0, ABalpaaap
106,107,230,241,10.0, ABalpapaa
107,108,241,257,10.0, ABalpapap
108,109,238,295,9.0, ABalpappp
109,110,230,272,9.0, ABalpappa
110,111,290,423,22.0, Caaap
111,112,281,389,26.0, Caaaa
112,113,305,424,16.0, Caapp
113,114,309,406,21.0, Caapa
114,115,288,407,14.0, Cappa
115,116,277,433,14.0, Cappp
116,117,270,431,10.0, Capaa
117,118,285,451,16.0, Capap
118,119,259,469,17.0, Cpapp
119,120,253,454,22.0, Cpapa
120,121,265,434,25.0, Cpaap
121,122,233,402,23.0, ABarppppp
122,123,246,408,26.0, Cpaaa
123,124,230,428,13.0, Dpp
124,125,235,450,17.0, Cpppa
125,126,258,445,14.0, Cpppp
126,127,207,437,11.0, Cppaa
127,128,239,452,10.0, Cppap
128,129,274,380,12.0, Daa
129,130,260,413,13.0, Dap
130,131,210,400,12.0, Dpa
131,132,245,361,13.0, Z3
132,133,238,396,13.0, Z2
133,134,252,337,8.0, MSaappa
134,135,256,367,9.0, MSaappp
135,136,241,296,13.0, MSaapaa
136,137,247,328,10.0, MSaapap
137,138,194,240,17.0, MSaaaaa
138,139,203,265,18.0, MSaaaap
139,140,220,277,17.0, MSaaapa
140,141,229,309,16.0, MSaaapp
141,142,277,355,17.0, MSapppp
142,143,279,327,17.0, MSapppa
143,144,263,314,14.0, MSappaa
144,145,266,339,13.0, MSappap
145,146,245,294,17.0, MSapaap
146,147,244,264,16.0, MSapaaa
147,148,267,290,16.0, MSapapa
148,149,266,319,20.0, MSapapp
149,150,177,266,16.0, MSpaaaa
150,151,192,287,18.0, MSpaaap
151,152,197,302,15.0, MSpaapa
152,153,222,322,16.0, MSpaapp
153,154,216,321,13.0, MSpapaa
154,155,229,350,11.0, MSpapap
155,156,225,384,10.0, MSpappp
156,157,212,360,9.0, MSpappa
157,158,196,389,16.0, MSppppp
158,159,187,373,16.0, MSppppa
159,160,207,367,13.0, MSpppap
160,161,193,348,14.0, MSpppaa
161,162,195,354,19.0, MSppapp
162,163,173,330,18.0, MSppapa
163,164,175,298,14.0, MSppaaa
164,165,187,326,15.0, MSppaap
165,166,223,356,18.0, Earp
166,167,208,325,20.0, Eara
167,168,295,320,22.0, ABplaappp
168,169,288,292,23.0, ABplaappa
169,170,258,249,24.0, ABplaapaa
170,171,277,275,25.0, ABplaapap
171,172,255,310,26.0, ABplaaapp
172,173,253,274,27.0, ABplaaapa
173,174,303,394,13.0, ABplapppp
174,175,313,386,18.0, ABplapppa
175,176,309,366,20.0, ABplappap
176,177,300,345,21.0, ABplappaa
177,178,279,300,27.0, ABplapaaa
178,179,278,329,27.0, ABplapaap
179,180,301,385,22.0, ABplapapp
180,181,287,345,26.0, ABplapapa
182,183,222,382,19.0, Epra
183,184,267,406,19.0, Eplp
184,185,263,371,19.0, Epla
185,186,234,308,20.0, Eala
186,187,254,344,18.0, Ealp
187,188,237,257,26.0, ABplaaaap
188,189,239,235,26.0, ABplaaaaa
189,190,221,217,18.0, ABalpaapa
190,191,235,416,19.0, Eprp
