,index,x,y,z,name
0,1,223,396,10.0, ABprpa
1,2,225,442,12.0, ABprpp
2,3,174,358,12.0, ABpraa
3,4,187,403,15.0, ABprap
4,5,282,352,24.0, ABplpp
5,6,280,307,22.0, ABplpa
7,8,181,312,10.0, ABarap
8,9,189,266,11.0, ABaraa
9,10,162,307,20.0, ABarpa
10,11,179,365,22.0, ABarpp
11,12,196,222,14.0, ABalaa
12,13,171,247,18.0, ABalap
13,14,259,264,22.0, ABalpp
14,15,234,229,18.0, ABalpa
15,16,224,348,21.0, Caa
16,17,246,392,21.0, Cap
17,18,210,425,24.0, Cpa
18,19,253,443,23.0, Cpp
19,20,276,449,16.0, D
20,21,300,418,14.0, P4
21,22,245,258,10.0, MSaa
22,23,282,291,14.0, MSap
23,24,233,304,11.0, MSpa
24,25,226,358,10.0, MSpp
25,26,266,341,14.0, Ea
26,27,271,399,15.0, Ep
28,29,201,266,22.0, ABplaa
29,30,219,312,24.0, ABplap
