,index,x,y,z,name
0,1,194,411,11.0, ABprpaa
1,2,217,433,10.0, ABprpapa
2,3,239,431,11.0, ABprpapp
3,4,260,450,13.0, ABprppp
4,5,231,457,14.0, ABprppa
5,6,186,377,13.0, ABpraapp
6,7,170,360,11.0, ABpraapa
7,8,167,339,17.0, ABpraaap
8,9,159,324,13.0, ABpraaaa
9,10,199,434,17.0, ABprappa
10,11,225,437,19.0, ABprappp
11,12,170,399,16.0, ABprapaa
12,13,186,409,19.0, ABprapap
13,14,297,379,23.0, ABplpppp
14,15,295,360,25.0, ABplpppa
15,16,277,339,25.0, ABplppa
16,17,300,341,20.0, ABplpapp
17,18,294,318,22.0, ABplpapa
18,19,278,296,25.0, ABplpaa
20,21,188,332,11.0, ABarappa
21,22,200,338,11.0, ABarappp
22,23,184,293,11.0, ABarapa
23,24,218,287,11.0, ABaraapp
24,25,214,262,10.0, ABaraapa
25,26,190,245,11.0, ABaraaa
26,27,183,298,16.0, ABarpapa
27,28,196,320,18.0, ABarpapp
28,29,159,286,20.0, ABarpaap
29,30,154,266,16.0, ABarpaaa
30,31,159,315,22.0, ABarppaa
31,32,169,338,23.0, ABarppap
32,33,189,370,20.0, ABarppp
33,34,224,251,16.0, ABalaap
34,35,204,220,16.0, ABalaaa
35,36,193,263,18.0, ABalapp
36,37,178,236,18.0, ABalapa
37,38,261,286,19.0, ABalppp
38,39,253,257,24.0, ABalppa
39,40,230,220,20.0, ABalpaa
40,41,257,236,18.0, ABalpapa
41,42,270,264,16.0, ABalpapp
42,43,199,338,25.0, Caaa
43,44,244,367,24.0, Caap
44,45,267,399,24.0, Capp
45,46,222,388,25.0, Capa
46,47,242,431,26.0, Cpap
47,48,197,410,26.0, Cpaa
48,49,280,435,22.0, Cppp
49,50,251,454,22.0, Cppa
50,51,306,404,20.0, Da
51,52,289,429,14.0, Dp
52,53,292,395,12.0, P4
53,54,263,299,10.0, MSaap
54,55,247,258,11.0, MSaaa
55,56,304,343,13.0, MSapp
56,57,293,297,15.0, MSapa
57,58,220,310,12.0, MSpaa
58,59,248,338,9.0, MSpap
59,60,250,396,9.0, MSppp
60,61,211,367,10.0, MSppa
61,62,230,352,15.0, Ear
62,63,223,280,22.0, ABplaapp
63,64,217,252,25.0, ABplaapa
64,65,183,262,24.0, ABplaaap
65,66,243,336,22.0, ABplappp
66,67,234,307,23.0, ABplappa
67,68,183,286,25.0, ABplapaa
68,69,200,308,23.0, ABplapap
71,72,241,401,16.0, Epr
72,73,269,375,19.0, Epl
74,75,273,343,14.0, Eal
75,76,183,235,25.0, ABplaaaa
