,index,x,y,z,name
0,1,163,281,14.0, ABpraaaapav
1,2,161,284,12.0, ABpraaaapad
2,3,175,283,17.0, ABprpaapaaa
3,4,198,346,9.0, ABprpaaaapa
4,5,209,372,9.0, ABprpaaaapp
5,6,178,290,12.0, ABprpaaappa
6,7,178,315,10.0, ABprpaapppp
7,8,177,302,11.0, ABprpaaappp
8,9,179,284,10.0, ABprpaaapaa
9,10,222,359,9.0, ABprppaappa
10,11,211,369,12.0, ABprppappaa
11,12,187,350,12.0, ABprppaapap
13,14,200,340,12.0, ABprpapapaa
14,15,187,334,11.0, ABprpapaapp
15,16,219,351,10.0, ABprpapappa
16,17,201,350,12.0, ABprpapapap
17,18,230,371,9.0, ABprpapappp
18,19,161,297,12.0, ABprpaapapp
19,20,166,310,13.0, ABprpaapppa
20,21,166,323,19.0, ABprpaappaa
21,22,157,330,17.0, ABprpaappap
22,23,165,306,17.0, ABprpaapaap
23,24,165,294,15.0, ABprpaaaaap
24,25,168,293,12.0, ABprpaaapap
25,26,249,403,12.0, ABprpappppp
26,27,233,401,12.0, ABprpappppa
27,28,201,320,11.0, ABprpapppaa
28,29,215,331,9.0, ABprpappaap
29,30,212,317,9.0, ABprpappaaa
30,31,216,339,11.0, ABprpappapa
31,32,217,358,12.0, ABprpappapp
32,33,233,356,10.0, ABprpapppap
33,34,220,420,13.0, ABprpppppap
34,35,212,409,14.0, ABprpppppaa
35,36,231,413,8.0, ABprppppapp
36,37,217,407,9.0, ABprppppapa
37,38,231,412,10.0, ABprppppaap
38,39,225,397,11.0, ABprppppaaa
39,40,212,444,10.0, ABprpppaapp
40,41,217,439,12.0, ABprpppaapa
41,42,213,396,9.0, ABprpppaaaa
42,43,216,379,9.0, ABprppaappp
43,44,206,415,10.0, ABprpppaaap
44,45,227,461,9.0, ABprpppapp
45,46,222,432,9.0, ABprpppapaa
46,47,240,436,9.0, ABprpppapap
47,48,182,319,12.0, ABprppaaaaa
48,49,177,327,10.0, ABprppaaap
49,50,197,375,13.0, ABprppapaap
50,51,197,357,10.0, ABarappappp
51,52,197,403,13.0, ABprppapapp
52,53,194,390,13.0, ABprppapapa
53,54,206,393,11.0, ABprppapppa
54,55,200,406,11.0, ABprppapppp
55,56,206,379,11.0, ABprppappap
56,57,166,364,16.0, ABpraapppp
57,58,161,341,11.0, ABpraapppa
58,59,166,308,9.0, ABpraappaa
59,60,163,322,10.0, ABpraappap
60,61,194,229,20.0, ABalapppaap
