,index,x,y,z,name
0,1,148,315,15.0, ABprpaaaa
1,2,154,342,14.0, ABprpaaap
2,3,190,358,9.0, ABprpapaa
3,4,180,377,9.0, ABprpapap
4,5,165,372,13.0, ABprpaapp
5,6,158,355,12.0, ABprpaapa
6,7,189,410,10.0, ABprpappp
7,8,187,392,9.0, ABprpappa
8,9,204,450,10.0, ABprppppp
9,10,190,431,12.0, ABprppppa
10,11,181,424,16.0, ABprpppaa
11,12,201,449,18.0, ABprpppap
12,13,165,390,14.0, ABprppaaa
13,14,179,408,14.0, ABprppaap
14,15,197,407,16.0, ABprppapa
15,16,210,432,16.0, ABprppapp
16,17,172,376,20.0, ABpraappp
17,18,156,364,19.0, ABpraappa
18,19,152,324,21.0, ABpraapaa
19,20,157,350,22.0, ABpraapap
20,21,154,274,18.0, ABpraaapa
21,22,158,307,19.0, ABpraaapp
22,23,155,297,15.0, ABpraaaap
23,24,159,273,12.0, ABpraaaaa
24,25,190,430,22.0, ABprappap
25,26,177,403,21.0, ABprappaa
26,27,229,451,21.0, ABprapppp
27,28,208,432,22.0, ABprapppa
28,29,169,360,26.0, ABprapaaa
29,30,194,372,25.0, ABprapaap
30,31,203,418,26.0, ABprapapp
31,32,195,389,23.0, ABprapapa
32,33,296,383,9.0, ABplppppp
33,34,284,358,10.0, ABplppppa
34,35,307,372,13.0, ABplpppap
35,36,299,345,11.0, ABplpppaa
36,37,292,308,17.0, ABplpaapp
37,38,283,311,13.0, ABplppaaa
38,39,303,327,14.0, ABplppaap
39,40,295,360,15.0, ABplppapp
40,41,285,336,15.0, ABplppapa
41,42,279,314,9.0, ABplpappa
42,43,282,337,10.0, ABplpappp
43,44,276,298,10.0, ABplpapap
44,45,277,278,11.0, ABplpapaa
45,46,293,283,16.0, ABplpaapa
46,47,270,249,18.0, ABplpaaaa
47,48,278,275,16.0, ABplpaaap
48,49,170,291,10.0, ABarappaa
49,50,172,321,8.0, ABarappap
50,51,165,314,14.0, ABarapppa
51,52,180,339,11.0, ABarapppp
52,53,200,296,9.0, ABarapaap
53,54,199,266,8.0, ABarapaaa
54,55,186,303,8.0, ABarapapa
55,56,203,339,9.0, ABarapapp
56,57,225,296,8.0, ABaraappp
57,58,222,269,8.0, ABaraappa
58,59,212,230,10.0, ABaraapaa
59,60,225,256,11.0, ABaraapap
60,61,202,249,9.0, ABaraaaap
61,62,183,231,12.0, ABaraaaaa
62,63,182,250,10.0, ABaraaapa
63,64,185,279,8.0, ABaraaapp
64,65,179,264,24.0, ABarpapaa
65,66,159,292,25.0, ABarpapap
66,67,174,336,24.0, ABarpappp
67,68,161,309,24.0, ABarpappa
68,69,191,316,25.0, ABarpaapp
69,70,183,282,26.0, ABarpaapa
70,71,190,248,25.0, ABarpaaaa
71,72,202,273,25.0, ABarpaaap
72,73,231,330,25.0, ABarppaap
73,74,219,304,25.0, ABarppaaa
74,75,255,371,22.0, ABarppapp
75,76,243,346,24.0, ABarppapa
76,77,215,364,24.0, ABarpppap
77,78,192,345,26.0, ABarpppaa
78,79,223,381,24.0, ABarppppa
79,80,177,263,18.0, ABalaappa
80,81,175,290,20.0, ABalaappp
81,82,170,240,15.0, ABalaapaa
82,83,164,263,15.0, ABalaapap
83,84,195,222,21.0, ABalaaaal
84,85,184,223,16.0, ABalaaaar
85,86,175,223,20.0, ABalaaapa
86,87,170,248,21.0, ABalaaapp
87,88,209,303,20.0, ABalapppp
88,89,197,283,22.0, ABalapppa
89,90,227,282,23.0, ABalapapp
90,91,227,259,24.0, ABalapapa
91,92,204,268,20.0, ABalappap
92,93,188,242,21.0, ABalappaa
93,94,192,233,23.0, ABalapaaa
94,95,219,244,25.0, ABalapaap
95,96,264,294,21.0, ABalppppp
96,97,252,268,21.0, ABalppppa
