,index,x,y,z,name
0,1,156,355,15.0, ABprpaaa
1,2,181,381,10.0, ABprpapa
2,3,169,374,14.0, ABprpaap
3,4,193,408,10.0, ABprpapp
4,5,224,449,11.0, ABprpppp
5,6,200,447,14.0, ABprpppa
6,7,174,407,13.0, ABprppaa
7,8,210,421,14.0, ABprppap
8,9,170,389,20.0, ABpraapp
9,10,161,359,20.0, ABpraapa
10,11,161,326,18.0, ABpraaap
11,12,154,299,15.0, ABpraaaa
12,13,186,420,19.0, ABprappa
13,14,215,439,19.0, ABprappp
14,15,177,369,26.0, ABprapaa
15,16,191,407,24.0, ABprapap
16,17,302,367,14.0, ABplpppp
17,18,304,340,14.0, ABplpppa
18,19,297,300,22.0, ABplppaa
19,20,301,328,19.0, ABplppap
20,21,293,310,14.0, ABplpapp
21,22,285,277,15.0, ABplpapa
22,23,286,275,21.0, ABplpaap
23,24,272,252,19.0, ABplpaaa
24,25,161,324,12.0, ABarappa
25,26,180,347,13.0, ABarappp
26,27,178,284,9.0, ABarapaa
27,28,187,326,9.0, ABarapap
28,29,213,279,9.0, ABaraapp
29,30,201,247,10.0, ABaraapa
30,31,178,237,13.0, ABaraaaa
31,32,169,262,13.0, ABaraaap
32,33,170,303,20.0, ABarpapa
33,34,174,332,24.0, ABarpapp
34,35,179,296,25.0, ABarpaap
35,36,162,268,23.0, ABarpaaa
36,37,208,316,25.0, ABarppaa
37,38,227,346,24.0, ABarppap
38,39,199,358,25.0, ABarpppa
39,40,219,382,23.0, ABarpppp
40,41,195,291,17.0, ABalaapp
41,42,185,264,17.0, ABalaapa
42,43,181,224,18.0, ABalaaaa
43,44,171,243,19.0, ABalaaap
44,45,213,300,20.0, ABalappp
45,46,193,267,21.0, ABalappa
46,47,189,243,24.0, ABalapaa
47,48,253,278,17.0, ABalpppp
48,49,230,256,18.0, ABalpppa
49,50,240,217,17.0, ABalppaa
50,51,255,242,17.0, ABalppap
51,52,221,223,20.0, ABalpaap
52,53,201,214,16.0, ABalpaaa
53,54,226,229,13.0, ABalpapa
54,55,243,255,10.0, ABalpapp
55,56,259,372,23.0, Caaa
56,57,304,383,24.0, Caap
57,58,301,422,21.0, Capp
58,59,278,409,27.0, Capa
59,60,261,451,22.0, Cpapp
60,61,247,440,24.0, Cpapa
61,62,227,416,24.0, Cpaa
62,63,283,445,19.0, Cppp
63,64,241,458,16.0, Cppa
64,65,292,395,13.0, Daa
65,66,293,404,14.0, Dap
66,67,249,432,10.0, Dpa
67,68,273,443,12.0, Dpp
68,69,254,366,10.0, Z3
69,70,270,408,11.0, Z2
70,71,256,335,9.0, MSaapp
71,72,253,292,9.0, MSaapa
72,73,208,246,15.0, MSaaaa
73,74,233,284,13.0, MSaaap
74,75,281,354,15.0, MSappp
75,76,274,335,12.0, MSappa
76,77,258,296,14.0, MSapaa
77,78,266,318,15.0, MSapap
78,79,190,293,12.0, MSpaaa
79,80,209,317,14.0, MSpaap
80,81,222,323,9.0, MSpapa
81,82,229,364,9.0, MSpapp
82,83,237,409,11.0, MSpppp
83,84,218,388,10.0, MSpppa
84,85,202,379,14.0, MSppap
85,86,205,344,12.0, MSppaa
86,87,220,370,18.0, Earp
87,88,193,343,18.0, Eara
88,89,262,292,24.0, ABplaapp
89,90,248,261,25.0, ABplaapa
90,91,220,283,25.0, ABplaaap
91,92,299,355,21.0, ABplappp
92,93,287,326,24.0, ABplappa
93,94,235,302,25.0, ABplapaa
94,95,254,325,24.0, ABplapap
97,98,228,393,16.0, Epra
98,99,284,397,20.0, Eplp
99,100,266,367,18.0, Epla
100,101,233,316,17.0, Eala
101,102,254,354,14.0, Ealp
102,103,217,246,26.0, ABplaaaa
106,107,256,421,18.0, Eprp
108,109,195,269,24.0, ABalapap
