,index,x,y,z,name
0,1,163,280,14.0, ABpraaaapav
1,2,160,282,12.0, ABpraaaapad
2,3,176,284,16.0, ABprpaapaaa
3,4,197,345,9.0, ABprpaaaapa
4,5,206,372,9.0, ABprpaaaapp
5,6,179,291,13.0, ABprpaaappa
6,7,175,316,10.0, ABprpaapppp
7,8,176,303,11.0, ABprpaaappp
8,9,178,284,10.0, ABprpaaapaa
9,10,220,359,9.0, ABprppaappa
10,11,209,371,11.0, ABprppappaa
11,12,185,351,12.0, ABprppaapap
12,13,177,341,12.0, ABprppaapaa
13,14,197,341,12.0, ABprpapapaa
14,15,187,333,11.0, ABprpapaapp
15,16,216,351,10.0, ABprpapappa
16,17,199,351,12.0, ABprpapapap
17,18,229,371,9.0, ABprpapappp
18,19,156,295,13.0, ABprpaapapp
19,20,164,308,13.0, ABprpaapppa
20,21,166,322,20.0, ABprpaappaa
21,22,157,328,17.0, ABprpaappap
22,23,163,303,17.0, ABprpaapaap
23,24,165,291,15.0, ABprpaaaaap
24,25,167,293,12.0, ABprpaaapap
25,26,248,406,12.0, ABprpappppp
26,27,233,403,12.0, ABprpappppa
27,28,205,323,11.0, ABprpapppaa
28,29,215,330,9.0, ABprpappaap
29,30,212,316,9.0, ABprpappaaa
30,31,215,338,11.0, ABprpappapa
31,32,218,357,11.0, ABprpappapp
32,33,233,356,9.0, ABprpapppap
33,34,220,419,13.0, ABprpppppap
34,35,211,410,13.0, ABprpppppaa
35,36,232,413,8.0, ABprppppapp
36,37,218,404,9.0, ABprppppapa
37,38,232,411,10.0, ABprppppaap
38,39,224,397,11.0, ABprppppaaa
39,40,211,443,10.0, ABprpppaapp
40,41,219,437,11.0, ABprpppaapa
41,42,212,396,9.0, ABprpppaaaa
42,43,216,378,9.0, ABprppaappp
43,44,204,413,10.0, ABprpppaaap
44,45,227,462,10.0, ABprpppapp
45,46,223,431,8.0, ABprpppapaa
46,47,240,436,8.0, ABprpppapap
47,48,183,318,12.0, ABprppaaaaa
48,49,176,326,11.0, ABprppaaap
49,50,194,377,13.0, ABprppapaap
50,51,198,358,10.0, ABarappappp
51,52,196,403,13.0, ABprppapapp
52,53,192,391,13.0, ABprppapapa
53,54,206,393,11.0, ABprppapppa
54,55,199,407,11.0, ABprppapppp
55,56,204,379,11.0, ABprppappap
56,57,165,364,16.0, ABpraapppp
57,58,159,340,12.0, ABpraapppa
58,59,163,308,10.0, ABpraappaa
59,60,161,322,11.0, ABpraappap
60,61,193,227,20.0, ABalapppaap
61,62,185,223,21.0, ABpraapaaaa
62,63,184,237,23.0, ABarpapaaaa
63,64,172,236,22.0, ABpraapaaap
64,65,162,248,19.0, ABpraapaapa
65,66,158,273,19.0, ABpraapaapp
66,67,171,308,22.0, ABpraapapap
67,68,159,303,23.0, ABpraapappp
68,69,171,284,21.0, ABpraapappa
69,70,172,264,20.0, ABalappapap
70,71,176,251,19.0, ABalappapaa
71,72,160,261,20.0, ABalappappp
72,73,164,285,18.0, ABpraaapaav
73,74,154,309,18.0, ABpraaapppp
74,75,165,320,21.0, ABpraaapppa
75,76,174,305,20.0, ABpraaappap
76,77,174,295,22.0, ABpraapapaa
77,78,154,277,16.0, ABprpaapapa
78,79,174,280,18.0, ABpraaapaad
79,80,163,285,21.0, ABpraaaappa
80,81,153,261,17.0, ABpraaaaapv
81,82,167,280,10.0, ABpraaaaaap
82,83,185,394,26.0, ABprappapa
83,84,188,416,14.0, ABprappapp
84,85,179,405,17.0, ABprappaap
85,86,179,388,15.0, ABprappaaa
86,87,225,464,11.0, ABprappppp
87,88,204,449,11.0, ABprappppa
88,89,202,443,15.0, ABprapppaaa
89,90,204,455,14.0, ABprapppaap
90,91,214,457,10.0, ABprapppapa
91,92,165,338,21.0, ABprapaaapa
92,93,166,349,21.0, ABprapaaapp
93,94,178,322,25.0, ABprapaaaap
94,95,165,319,25.0, ABprapaaaaa
95,96,168,376,17.0, ABprapaapp
96,97,172,354,11.0, ABprapaapa
97,98,221,458,14.0, ABprapapppp
98,99,209,462,17.0, ABprapapppa
99,100,195,440,12.0, ABprapappa
100,101,187,431,15.0, ABprapapap
101,102,195,436,23.0, ABprapapaa
102,103,260,458,10.0, ABplppppppp
103,104,255,447,9.0, ABplppppppa
104,105,271,427,13.0, ABplpppppap
105,106,279,421,15.0, ABplpppppaa
106,107,250,409,10.0, ABplpappppp
107,108,240,388,10.0, ABplpappppa
108,109,256,408,9.0, ABplppppapp
109,110,266,399,9.0, ABplppppapa
110,111,255,389,10.0, ABplppppaaa
111,112,251,396,11.0, ABplppppaap
112,113,272,443,11.0, ABplapppapp
113,114,268,428,10.0, ABplpppaapa
114,115,274,385,10.0, ABplppapppp
115,116,265,374,10.0, ABplppapppa
