,index,x,y,z,name
0,1,162,284,13.0, ABpraaaapav
1,2,164,286,10.0, ABpraaaapad
2,3,172,284,16.0, ABprpaapaaa
3,4,204,345,8.0, ABprpaaaapa
4,5,213,373,9.0, ABprpaaaapp
5,6,179,293,13.0, ABprpaaappa
6,7,179,312,10.0, ABprpaapppp
7,8,178,300,11.0, ABprpaaappp
8,9,182,282,10.0, ABprpaaapaa
9,10,226,358,9.0, ABprppaappa
10,11,217,370,11.0, ABprppappaa
11,12,187,344,11.0, ABprppaapap
12,13,201,338,12.0, ABprpapapaa
13,14,189,331,11.0, ABprpapaapp
14,15,219,349,11.0, ABprpapappa
15,16,201,348,12.0, ABprpapapap
16,17,230,375,9.0, ABprpapappp
18,19,165,297,11.0, ABprpaapapp
19,20,168,313,11.0, ABprpaapppa
20,21,163,325,18.0, ABprpaappaa
21,22,156,331,16.0, ABprpaappap
22,23,163,310,16.0, ABprpaapaap
23,24,160,301,14.0, ABprpaaaaap
24,25,169,290,11.0, ABprpaaapap
25,26,247,409,12.0, ABprpappppp
26,27,233,406,12.0, ABprpappppa
27,28,196,320,11.0, ABprpapaaaa
28,29,217,326,8.0, ABprpappaap
29,30,215,312,9.0, ABprpappaaa
30,31,216,335,10.0, ABprpappapa
31,32,213,356,12.0, ABprpappapp
32,33,216,424,14.0, ABprpppppap
33,34,210,411,14.0, ABprpppppaa
34,35,229,415,9.0, ABprppppapp
35,36,215,408,10.0, ABprppppapa
36,37,230,416,11.0, ABprppppaap
37,38,225,400,12.0, ABprppppaaa
38,39,212,442,10.0, ABprpppaapp
39,40,216,439,12.0, ABprpppaapa
40,41,213,396,9.0, ABprpppaaaa
41,42,218,381,9.0, ABprppaappp
42,43,202,414,11.0, ABprpppaaap
43,44,227,462,10.0, ABprpppapp
44,45,220,431,9.0, ABprpppapaa
45,46,236,434,9.0, ABprpppapap
46,47,182,319,12.0, ABprppaaaaa
48,49,182,334,10.0, ABprppaaap
49,50,198,376,13.0, ABprppapaap
50,51,200,353,10.0, ABarappappp
51,52,195,402,13.0, ABprppapapp
52,53,196,389,12.0, ABprppapapa
53,54,210,393,11.0, ABprppapppa
54,55,199,405,11.0, ABprppapppp
55,56,211,375,10.0, ABprppappap
56,57,167,362,15.0, ABpraapppp
57,58,162,340,10.0, ABpraapppa
58,59,170,307,8.0, ABpraappaa
60,61,191,231,19.0, ABalapppaap
61,62,183,222,19.0, ABpraapaaaa
62,63,182,235,21.0, ABarpapaaaa
63,64,169,235,20.0, ABpraapaaap
64,65,163,248,17.0, ABpraapaapa
65,66,157,275,19.0, ABpraapaapp
66,67,170,312,22.0, ABpraapapap
67,68,159,304,23.0, ABpraapappp
69,70,172,266,20.0, ABalappapap
70,71,173,251,20.0, ABalappapaa
71,72,159,261,19.0, ABalappappp
72,73,168,283,18.0, ABpraaapaav
73,74,149,299,18.0, ABpraaappppa
74,75,154,316,15.0, ABpraaappppp
75,76,159,315,20.0, ABpraaapppa
76,77,167,302,18.0, ABpraaappap
77,78,173,295,22.0, ABpraapapaa
78,79,151,277,15.0, ABprpaapapa
79,80,165,286,22.0, ABpraapappa
80,81,155,259,16.0, ABpraaaaapv
81,82,171,280,9.0, ABpraaaaaap
82,83,181,393,25.0, ABprappapa
83,84,189,416,15.0, ABprappapp
84,85,179,403,16.0, ABprappaap
85,86,180,387,15.0, ABprappaaa
86,87,223,464,11.0, ABprappppp
87,88,209,442,9.0, ABprappppa
88,89,202,445,15.0, ABprapppaaa
89,90,201,454,13.0, ABprapppaap
90,91,213,457,9.0, ABprapppapa
91,92,165,338,21.0, ABprapaaapa
92,93,168,350,20.0, ABprapaaapp
93,94,173,319,25.0, ABprapaaaap
94,95,157,320,24.0, ABprapaaaaa
95,96,171,374,15.0, ABprapaapp
96,97,184,354,9.0, ABprapaapa
97,98,218,460,14.0, ABprapapppp
98,99,205,460,17.0, ABprapapppa
99,100,194,438,11.0, ABprapappa
100,101,187,429,14.0, ABprapapap
101,102,192,436,22.0, ABprapapaa
102,103,257,456,10.0, ABplppppppp
103,104,252,448,8.0, ABplppppppa
104,105,272,426,13.0, ABplpppppap
105,106,277,422,15.0, ABplpppppaa
106,107,247,414,11.0, ABplpappppp
107,108,239,392,10.0, ABplpappppa
108,109,250,409,9.0, ABplppppapp
109,110,262,401,9.0, ABplppppapa
110,111,253,391,10.0, ABplppppaaa
111,112,252,401,11.0, ABplppppaap
112,113,272,442,11.0, ABplapppapp
113,114,266,429,10.0, ABplpppaapa
114,115,269,382,9.0, ABplppapppp
115,116,259,371,10.0, ABplppapppa
116,117,271,448,9.0, ABplapppapa
117,118,246,425,8.0, ABplpppapap
118,119,262,422,8.0, ABplpppapaa
119,120,257,381,8.0, ABplpppaaaa
120,121,276,393,10.0, ABplpppaaap
121,122,272,244,15.0, ABplpaapapp
122,123,287,308,21.0, ABplapaaapa
123,124,288,300,16.0, ABplpaappap
124,125,279,294,19.0, ABplpaappaa
125,126,263,290,10.0, ABplpaapppp
126,127,272,266,11.0, ABplpaapapa
127,128,266,277,11.0, ABplpaapppa
128,129,268,295,13.0, ABplppaaaaa
129,130,277,303,12.0, ABplppaaaap
131,132,242,354,10.0, ABplppaappa
132,133,250,369,9.0, ABplppaappp
133,134,269,319,11.0, ABplppaapap
134,135,274,319,9.0, ABplppaapaa
135,136,259,348,11.0, ABplppappaa
136,137,258,358,11.0, ABplppappap
137,138,271,370,10.0, ABplppapapa
138,139,281,378,11.0, ABplppapapp
139,140,273,344,10.0, ABplppapaaa
140,141,273,359,11.0, ABplppapaap
141,142,231,340,8.0, ABplpappaap
142,143,229,322,8.0, ABplpappaaa
143,144,242,383,9.0, ABplpapppaa
144,145,226,394,9.0, ABplpapppap
145,146,240,364,9.0, ABplpapappp
146,147,246,343,11.0, ABplpapappa
147,148,254,317,12.0, ABplpapapaa
148,149,262,336,10.0, ABplpapapap
149,150,250,292,11.0, ABplpapaapa
150,151,261,302,10.0, ABplpapaapp
151,152,250,315,10.0, ABplpapaaap
152,153,289,287,16.0, ABalpppppppp
153,154,279,282,16.0, ABplpaapaap
154,155,255,256,17.0, ABalppppaad
155,156,269,268,15.0, ABplpaaaaap
156,157,261,357,9.0, ABplpaaaapp
157,158,257,267,12.0, ABplpaaappa
158,159,260,284,13.0, ABplpaaappp
159,160,266,264,11.0, ABplpaaapap
160,161,199,276,9.0, ABarappaaaa
161,162,210,286,7.0, ABarappaapa
162,163,218,304,7.0, ABarappaapp
163,164,210,363,10.0, ABarappappa
164,165,185,275,11.0, ABarappppap
165,166,202,313,9.0, ABarappapaa
166,167,203,329,8.0, ABarappapap
167,168,199,286,8.0, ABarapppapa
168,169,202,303,8.0, ABarapppapp
169,170,189,278,8.0, ABalaapappa
170,171,189,301,11.0, ABarapppppa
171,172,194,292,10.0, ABarapppppp
172,173,201,333,11.0, ABprpapaaap
173,174,187,318,11.0, ABprpapaapa
175,176,211,290,17.0, ABarapaapap
176,177,202,258,13.0, ABaraaaaapa
177,178,215,289,11.0, ABarapaaapp
